DOCTYPE,PT,Code Year,Code Book,Division,Language,DOCID,DIVISION,PT Sentence Number,ARTICLE_TITLE,PT Sentence Text,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.36.5.11.(12),Modeling HVAC System of Proposed House,"Where a forced-air system is installed in the proposed house and where the principal ventilation system in the proposed house is a separate, fully ducted ventilation system, the energy model calculations shall assume the circulation fan operates only when the heating or cooling system is operating.",9.0,36,5,11,12
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,5.5.1.2.(2),Vapour Barrier Properties and Installation,Coatings applied to gypsum board to provide required resistance to vapour diffusion shall conform to the requirements of Sentence 5.5.1.2. when tested in accordance with CGSB CAN/CGSB-1.501-M89 Method for Permeance of Coated Wallboard,5.0,5,1,2,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.5.12.(10),Automatic Sprinkler Systems,"Notwithstanding the requirements of Sentence 3.2.5.12. regarding the installation of automatic sprinkler systems and except for buildings constructed in accordance with Article 3.2.2.50., in buildings of combustible construction, sprinklers shall be required in porches and balconies, public corridors, stairs that are open and attached, attics and floor/ceiling spaces, penthouse equipment rooms, elevator machine rooms, concealed spaces dedicated exclusively to and containing only dwelling unit ventilation equipment, crawl spaces, closets or storage rooms on exterior balconies, and other concealed spaces that are not used or intended for living purposes or storage and do not contain fuel-fired appliances.",3.0,2,5,12,10
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,10.2.1.2.(1),Foundations,A building referred to in this Part is permitted to have a permanent or temporary foundation.,10.0,2,1,2,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.9.6.5.(4),Direction of Door Swing,"Where a pair of doors is installed in a corridor that provides access to exit in both directions, the doors shall swing in opposite directions, with the door on the right-hand side swinging in the direction of exit travel, or swing in both directions.",9.0,9,6,5,4
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.10.13.2.(1),Solid Core Wood Door as a Closure,A 45 mm thick solid core wood door is permitted to be used where a minimum fire-protection rating of 20 min is permitted or between a public corridor and a suite provided that the door conforms to ULC CAN/ULC-S113-16 Wood Core Doors Meeting the Performance Required by CAN/ULC-S104 for Twenty Minute Fire Rated Closure Assemblies (See Note A-9.10.13.2.(1).),9.0,10,13,2,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.26.10.8.(1),Grade,Shakes shall be not less than No. 1 or Handsplit grade.,9.0,26,10,8,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.27.6.3.(1),Joints,Lumber siding shall prevent water from entering at the joints by the use of lapped or matched joints or by vertical wood battens.,9.0,27,6,3,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.27.3.1.(4),Elements of the Second Plane of Protection,Flashing material and its installation shall comply with Articles 9.27.3.7.and 9.27.3.8.,9.0,27,3,1,4
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.25.3.4.(2),Air Leakage Control in Masonry Walls,"The masonry course or flashing described in Sentence 9.25.3.4. shall be located at the level of the adjoining floor and be sealed to it in accordance with Article 9.25.3.6., or in the absence of a floor, be located at the level of the ground cover required by Article 9.18.6.1. and be sealed to it.",9.0,25,3,4,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.26.4.8.(6),Chimney Saddles,Flashing described in Sentence 9.26.4.8. at the chimney shall be counterflashed as required by Article 9.26.4.4.,9.0,26,4,8,6
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.20.17.2.(2),Reinforcement for Flat Insulating Concrete Form Walls,"Vertical reinforcement in above-grade flat insulating concrete form walls shall consist of 10M bars at 400 mm o.c., and be placed in the middle third of the wall section.",9.0,20,17,2,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.10.15.5.(7),Construction of Exposing Building Face of Houses,"Where combustible projections on an exposing building face are permitted by Sentence 9.10.15.5.(6), are totally enclosed and constructed with solid faces, such as for fireplaces and chimneys, and extend within 1.2 m of a property line, the construction of the face and sides of the projection shall comply with the corresponding requirements for exposing building faces for limiting distances less than 1.2 m as stated in Sentence 9.10.15.5.(2)or 9.10.15.5.(3), and where the underside of the projection is more than 0.6 m above finished ground level, it shall be protected by not less than 0.38 mm thick noncombustible material, unvented aluminum conforming to CGSB CAN/CGSB-93.2-M91 Prefinished Aluminum Siding, Soffits, and Fascia, for Residential Use not less than 12.7 mm thick gypsum soffit board or gypsum ceiling board installed according to CSA A82.31-M1980 Gypsum Board Application not less than 11 mm thick plywood, not less than 12.5 mm thick OSB or waferboard, or not less than 11 mm thick lumber.",9.0,10,15,5,7
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.4.6.9.(3),Curved Flights in Exits,Tapered treads shall have a consistent angle and uniform run and rise dimensions in accordance with the construction tolerances stipulated in Article 3.4.6.8. when measured at a point 300 mm from the centre line of the handrail at the narrow end of the tread.,3.0,4,6,9,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,5.9.3.5.(3),Water Penetration,"Tests referred to in Sentence 5.9.3.5. shall be carried out at the driving rain wind pressure as calculated in accordance with CSA A440S1-17 Canadian Supplement to AAMA/WDMA/CSA 101/I.S.2/A440-11, NAFS – North American Fenestration Standard/Specification for Windows, Doors, and Skylights (See Note A-5.9.3.5.(3).)",5.0,9,3,5,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.10.19.7.(1),Instructions for Maintenance and Care,"Where instructions are necessary to describe the maintenance and care required for smoke alarms to ensure continuing satisfactory performance, they shall be posted in a location where they will be readily available to the occupants for reference.",9.0,10,19,7,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.8.10.1.(1),Design,Exterior concrete steps and their anchorage system that are cantilevered from a foundation wall shall be designed and installed to support the loads to which they may be subjected.,9.0,8,10,1,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.20.5.2.(1),Lintels or Arches,"Masonry over openings shall be supported by steel, masonry or reinforced concrete lintels, or masonry arches.",9.0,20,5,2,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.4.1.1.(3),General,"Location-specific information for structural design, including snow and wind loads and seismic spectral response accelerations, shall be determined according to part 1.",9.0,4,1,1,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.4.17.(1),Alert and Alarm Signals,"In a 2-stage fire alarm system described in Sentence 3.2.4.4.(2), the same audible signal devices are permitted to be used to sound the alert signals and the alarm signals.",3.0,2,4,17,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.1.8.16.(5),Foundation Provisions,The design of foundations shall be such that they are capable of transferring earthquake loads and effects between the building and the ground without exceeding the capacities of the soil and rock.,4.0,1,8,16,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.4.6.14.(2),Sliding Doors,"An exit door serving a Group B, Division 1 occupancy, or an impeded egress zone in other occupancies, is permitted to be a sliding door that does not conform to Sentence 3.3.1.12. provided it is designed to be released in conformance with Article 3.3.1.13.",3.0,4,6,14,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.1.8.12.(2),Dynamic Analysis Procedure,"The spectral acceleration values used in the Modal Response Spectrum Method shall be the design spectral acceleration values, S(T), defined in Sentence 4.1.8.4.(9).",4.0,1,8,12,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.10.22.1.(1),Installation of Cooktops and Ovens,"Except as required in Sentence 9.10.22.1.(2), natural gas and propane cooktops and ovens shall be installed in accordance with the Gas Code Regulation made pursuant to the Safety Codes Act. (See also Article 9.34.1.1.)",9.0,10,22,1,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.1.8.14.(4),Hold-Open Devices,"Where the building is not provided with a fire alarm system, a hold-open device permitted by Sentence 3.1.8.14. shall release upon a signal from a smoke alarm located on each side of the fire separation at ceiling level within 1.5 m horizontally of the closure opening in the fire separation, where the hold-open device is used on closures described in Clauses 3.1.8.14. to 3.1.8.14.(3).",3.0,1,8,14,4
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.20.11.5.(1),"Anchoring Masonry Cornices, Sills and Trim to Masonry Walls","Cornices, sills or other trim of masonry material which project beyond the wall face shall have not less than 65% of their mass, but not less than 90 mm, within the wall or shall be adequately anchored to the wall with corrosion-resistant anchors.",9.0,20,11,5,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.32.3.13.(5),Outdoor Intake and Exhaust Openings,The distance from the bottom of an exhaust outlet to finished ground or to any nearer and lower permanent horizontal surface shall be not less than 100 mm.,9.0,32,3,13,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,7.2.7.3.(5),Flume and Receiving Pool Design and Construction,A water slide flume shall be banked to keep a slider’s body safely inside the flume or curve under all foreseeable circumstances.,7.0,2,7,3,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,10.5.1.6.(2),Ducts,"Except as required by Article 10.4.2.2. for a wall of a service room, an air duct is permitted to penetrate a wall with membrane protection without installing a fire damper at the penetration.",10.0,5,1,6,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.1.2.1.(3),Loads and Effects,"For the purpose of determining specified loads S, W or E in Subsections 4., 4. and 4., buildings shall be assigned an Importance Category based on intended use and occupancy, in accordance with Table 4.1.2.1. (See Note A-4.1.2.1.(3).)",4.0,1,2,1,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.1.4.6.(1),Heavy Timber Construction Alternative,"If combustible construction is permitted and is not required to have a fire-resistance rating more than 45 min, heavy timber construction is permitted to be used.",3.0,1,4,6,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.3.12.(1),Area Increase for Unprotected Openings,"Except as required by Sentence 3.2.3.7.(5), the maximum area of unprotected openings in any exposing building face of an unsprinklered building is permitted to be doubled if the openings are glazed with glass block conforming to the requirements of Article 3.1.8.16., or wired glass assemblies conforming to apparticle D-2.2.3.15. in Appendix D.",3.0,2,3,12,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.1.8.4.(5),Site Properties,"The values of the site coefficient for design spectral acceleration at period T, F(T), and of similar coefficients F and F shall conform to Tables 4.1.8.4.-B to 4.1.8.4.-I using linear interpolation for intermediate values of PGAref.",4.0,1,8,4,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.23.15.7.(3),Lumber Subflooring,Lumber for subflooring shall be of uniform thickness and not more than 184 mm wide.,9.0,23,15,7,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.29.6.2.(2),Grooved Plywood,"If the grain of the face ply is at right angles to the supporting members, the groove is permitted to extend into plies below the face ply provided the thickness of the plywood exceeds the value shown in Table 9.29.6.1. by an amount equal to not less than the depth of penetration of the grooves into the plies below the face ply.",9.0,29,6,2,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.20.17.4.(1),Openings in Loadbearing Flat Insulating Concrete Form Walls,No openings shall occur within 1 200 mm of interior and exterior corners of exterior loadbearing flat insulating concrete form walls.,9.0,20,17,4,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.22.2.2.(3),Firebrick Liners,Joints between a firebrick liner and the adjacent backing masonry shall be offset.,9.0,22,2,2,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.23.4.2.(2),"Spans for Joists, Rafters and Beams","Spans for floor joists that are not selected from Span Tables 9.23.4.2.-Aand 9.23.4.2.-B and that are required to be designed for the same loading conditions, shall not exceed the design requirements for uniform loading and vibration criteria. (See Note A-9.23.4.2.(2).)",9.0,23,4,2,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.8.2.2.(1),Entrances,"In addition to the barrier-free entrances required by Sentence 3.8.2.2.(2), not less than 50% of the pedestrian entrances, including the primary entrance, of a building referred to in Sentence 3.8.2.1.(1), including exterior walks leading to the entrances from a public thoroughfare and from on-site parking areas, shall be barrier-free.",3.0,8,2,2,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.15.4.2.(2),Foundation Wall Thickness and Required Lateral Support,"The thickness of concrete in flat insulating concrete form foundation walls shall be not less than the greater of 140 mm, or the thickness of the concrete in the wall above.",9.0,15,4,2,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.8.7.4.(1),Height of Handrails,"The height of handrails on stairs and ramps shall be measured vertically from the top of the handrail to a straight line drawn tangent to the tread nosings of the stair served by the handrail, or the surface of the ramp, floor or landing served by the handrail.",9.0,8,7,4,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.1.5.16.(1),Combustible Elements in Partitions,"Except as permitted by Sentence 3.1.5.16.(2), solid lumber partitions not less than 38 mm thick and wood framing in partitions located in a fire compartment not more than 600 m2 in area are permitted to be used in a building required to be of noncombustible construction in a floor area that is not sprinklered throughout provided the partitions are not required fire separations, and are not located in a care, treatment or detention occupancy.",3.0,1,5,16,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.2.15.(2),Storeys below Ground,"If any portion of a building is erected entirely below the adjoining finished ground level and extends more than one storey below that ground level, the following minimum precautions against fire spread and collapse shall be taken: the basements shall be sprinklered throughout, a floor assembly below the ground level shall be constructed as a fire separation with a fire-resistance rating not less than 3 h if the basements are used as Group E or Group F, Division 1 or 2 occupancies, or 2 h if the basements are not used as Group E or Group F, Division 1 or 2 occupancies, and all loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the construction that they support.",3.0,2,2,15,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.4.2.(5),Continuity of Fire Alarm System,The permission in Sentence 3.2.4.2. to consider separated portions of a building as separate buildings does not apply to service rooms and storage rooms.,3.0,2,4,2,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,6.7.2.1.(2),Storage Bins,"Except for fuel-thawing pipes, every pipe designed to operate at a temperature of 50°C or above shall be located where solid fuel cannot be stored in contact with it.",6.0,7,2,1,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.8.6.3.(3),Dimensions of Landings,"The length of a landing shall be measured perpendicular to the nosings of adjacent steps or to the end of the ramp, at a distance equal to half the length required in Sentence 9.8.6.3. from the narrow edge of the landing.",9.0,8,6,3,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.4.18.(3),Audibility of Alarm Systems,The sound patterns of alert signals shall be significantly different from the temporal patterns of alarm signals. (See Note A-3.2.4.18.(3).),3.0,2,4,18,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.32.3.5.(14),Ventilation Systems Not Used in Conjunction with Forced Air,"Provision shall be made for the free flow of air to or from all rooms by leaving gaps beneath doors, using louvred doors or installing grilles in doors.",9.0,32,3,5,14
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.1.8.15.(7),Design Provisions,"Where earthquake effects can produce forces in a column or wall due to lateral loading along both orthogonal axes, account shall be taken of the effects of potential concurrent yielding of other elements framing into the column or wall from all directions at the level under consideration and as appropriate at other levels. (See Note A-4.1.8.15.(7).)",4.0,1,8,15,7
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.1.8.15.(9),Design Provisions,"Foundations need not be designed to resist the lateral load overturning capacity of the SFRS, provided the design and the Rd and Ro for the type of SFRS used conform to Table 4.1.8.9. and that the foundation is designed in accordance with Sentence 4.1.8.16.(4).",4.0,1,8,15,9
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.1.7.12.(3),Wind Tunnel Procedure,"For the design of cladding and secondary structural members, the exterior wind loads determined from the wind tunnel tests shall be no less onerous than those determined by analysis in accordance with Article 4.1.7.3. using the following assumptions: Cp = ±0.72 and Cg= 2.5, where the building’s height is greater than 20 m or greater than its minimum effective width, and CpCg = 80% of the values for zones w and r provided in Article 4.1.7.6., where the building’s height is less than or equal to 20 m and no greater than its minimum effective width.",4.0,1,7,12,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.1.8.10.(3),Additional System Restrictions,"For buildings having fundamental lateral periods, Ta, of 1.0 s or greater, and where IEFvSa(1.0) is greater than 0.25, shear walls that are other than wood-based and form part of the SFRS shall be continuous from their top to the foundation and shall not have irregularities of Type 4 or 5 as described in Table 4.1.8.6.",4.0,1,8,10,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.1.8.14.(2),Hold-Open Devices,"Except as provided in Sentences 3.1.8.14. and 3.1.8.14.(6), where the building is provided with a fire alarm system, a hold-open device permitted by Sentence 3.1.8.14. shall release in a single-stage system, upon any signal from the fire alarm system, and in a 2-stage system, upon any alert signal from the fire alarm system, or upon actuation of any adjacent smoke detectors.",3.0,1,8,14,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.36.5.8.(3),Service Water Heating System Calculations,"Where piping or standby losses are accounted for in the energy model calculations, they shall be included for both the proposed and reference houses, including their effect on space heating and cooling, and calculated the same way for both houses.",9.0,36,5,8,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.2.6.1.(1),Design of Shallow Foundations,The design of shallow foundations shall be in conformance with Subsection 4. and the requirements of this Subsection. (See Note A-4.2.6.1. .),4.0,2,6,1,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,5.8.1.1.(2),Required Protection,Construction separating a dwelling unit from an elevator shaft or a refuse chute shall have an STC rating not less than 55.,5.0,8,1,1,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,6.3.1.7.(3),Commercial Cooking Equipment,"A ventilation system for a food establishment shall have all openings to the exterior of the building located and protected to prevent the entry of vermin, dust, dirt and other contaminating material into the food establishment.",6.0,3,1,7,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,10.5.1.8.(1),Screens,"A building used for eating, cooking or sleeping shall have screens over all doors, windows and other openings to the exterior to prevent the entrance of flies and other insects.",10.0,5,1,8,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.7.3.1.(5),General Performance Expectations,"Compliance with the performance requirements described in Sentences 9.7.3.1.(1)to 9.7.3.1. shall be demonstrated by complying with the requirements in part 9. or 9., and part 9., or design and construction conforming to part 5..",9.0,7,3,1,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.9.12.3.(2),Emergency Lighting,Emergency lighting required in Sentence 9.9.12.3. shall be provided from a source of energy separate from the electrical supply for the building.,9.0,9,12,3,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.1.5.17.(1),Firewalls,"Firewalls shall be designed to resist the maximum effect due to the appropriate lateral design loads prescribed elsewhere in this Section, or a factored lateral load of 0.5 kPa under fire conditions, as described in Sentence 4.1.5.17.(2).",4.0,1,5,17,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.27.11.1.(3),Material Standards,"Horizontal and vertical strip aluminum siding, including flashing and trim accessories, shall conform to CGSB CAN/CGSB-93.2-M91 Prefinished Aluminum Siding, Soffits, and Fascia, for Residential Use (See Note A-9.27.11.1.(3).)",9.0,27,11,1,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.27.8.3.(1),Edge Treatment,The edges of plywood cladding shall be treated with a suitable paint or sealer.,9.0,27,8,3,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.25.5.1.(3),General,Wood-based sheathing materials not more than 12.5 mm thick and complying with Article 9.23.17.2. need not comply with Sentence 9.25.5.1.(1). (See Note A-9.25.5.1.(3).),9.0,25,5,1,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.6.5.4.(3),"Coverings, Linings, Adhesives and Insulation","The outer covering of ducts, plenums and other parts of air duct systems used within an assembly of combustible construction is permitted to have an exposed surface flame-spread rating not more than 75, and a smoke developed classification not more than 50.",3.0,6,5,4,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.1.8.5.(3),Installation of Closures,"Except as otherwise specified in this Part, every smoke damper or combination smoke/fire damper used as a closure in a required fire separation shall be installed in conformance with NFPA 105-2013 Smoke Door Assemblies and Other Opening Protectives",3.0,1,8,5,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.8.8.1.(8),Required Guards,"Glazing installed in public areas that extends to less than 1 m from the floor and is located above the second storey in buildings of residential occupancy shall be protected by guards in accordance with this Subsection, or non-openable and designed to withstand the specified lateral loads for balcony guards as provided in Article 4.1.5.14.",9.0,8,8,1,8
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.1.5.3.(2),Combustible Roofing Materials,"Combustible roof sheathing and roof sheathing supports installed above a concrete deck are permitted on a building required to be of noncombustibleconstruction provided the concrete deck is not less than 50 mm thick, the height of the roof space above the deck is not more than 1 m, the roof space is divided into compartments by fire blocks in conformance with Article 3.1.11.5., openings through the concrete deck other than for noncombustible roof drains and plumbing piping are protected by masonry or concrete shafts constructed as fire separations having a fire-resistance rating not less than 1 h, and extending from the concrete deck to not less than 150 mm above the adjacent roof sheathing, the perimeter of the roof is protected by a noncombustible parapet extending from the concrete deck to not less than 150 mm above the adjacent sheathing, and except as permitted by Sentence 3.1.5.3.(2), the roof space does not contain any building services.",3.0,1,5,3,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.10.14.4.(3),Openings in Exposing Building Face,"Except for buildings that are sprinklered and for openable windows having an unobstructed opening equal to 0.35 m2 installed in accordance with Sentences 9.9.10.1. and 9.9.10.1.(2), where the limiting distance is 2 m or less, individual unprotected openings shall be no greater than the area stated in Table 9.10.14.4.-B, or where the limiting distance is equal to or greater than 1.2 m, the area calculated by Area=0.242×LD-1.2 2whereArea= area of the unprotected opening, and LD= limiting distance.",9.0,10,14,4,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.8.6.3.(4),Dimensions of Landings,"Where stair flights or ramps of different widths adjoin a single landing, the minimum width of the landing shall be where one or more of the stair or ramp widths do not exceed their respective required widths, not less than the greater required stair or ramp width, or where all of the widths of the stairs or ramps exceed their respective required widths, not less than the lesser actual stair or ramp width.",9.0,8,6,3,4
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.4.18.(2),Audibility of Alarm Systems,The sound pattern of an alarm signal shall conform to the temporal pattern defined in Clause 4.2 of ISO 8201:1987 Acoustics – Audible emergency evacuation signal (See Note A-3.2.4.18.(2).),3.0,2,4,18,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.4.20.(7),Smoke Alarms,"Except as permitted in Sentence 3.2.4.20.(8), smoke alarms referred in Sentence 3.2.4.20. shall be installed with permanent connections to an electrical circuit (see Note A-3.2.4.20.(7)(a)), have no disconnect switch between the overcurrent device and the smoke alarm, and in case the regular power supply to the smoke alarm is interrupted, be provided with a battery as an alternative power source that can continue to provide power to the smoke alarm for a period of no less than 7 days in the normal condition, followed by 4 minutes of alarm.",3.0,2,4,20,7
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.1.8.1.(6),Analysis,Earthquake forces shall be assumed to act horizontally and independently about any two orthogonal axes.,4.0,1,8,1,6
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.1.8.16.(1),Wired Glass and Glass Block,"Except as permitted by Articles 3.1.8.18. and 3.1.8.19. for the separation of exits, an opening in a fire separation having a fire-resistance rating not more than 1 h is permitted to be protected with fixed wired glass assemblies or glass blocks installed in conformance with NFPA 80-2013 Fire Doors and Other Opening Protectives",3.0,1,8,16,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.1.6.5.(4),Multi-level Roofs,"The value of Ca0 shall be the highest of Cases I, II and III, considering the different roof source areas for drifting snow, as specified in Sentence 4.1.6.5. and Article 4.1.6.5..",4.0,1,6,5,4
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.36.3.8.(5),"Heat Recovery from Dehumidification in Spaces with an Indoor Swimming Pool, Including Hot Tubs","The sensible heat, in kW, referred to in Sentence 9.36.3.8.(4), which is the sensible heat content of the total quantity of exhausted air, shall be calculated as follows: SensibleHeat=0.00123 Q Te-TowhereTe= temperature of exhausted air before heat recovery, in °C, To= outdoor 2.5% January design temperature as listed in Appendix C, in °C, and Q= rated capacity of exhaust system at normal temperature of exhausted air, in L/s.",9.0,36,3,8,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.33.10.1.(1),Requirement for Venting,"Except as provided in Articles 9.33.10.2. and 9.33.10.3., the products of combustion from oil-, gas- and solid-fuel-burning appliances, including stoves, cooktops, ovens and space heaters, shall be vented in conformance with the applicable appliance installation standard listed in Sentences 9.33.5.2. and 9.33.5.3.(1).",9.0,33,10,1,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.20.13.8.(2),Required Weep Holes,The cavities or air spaces described in Sentence 9.20.13.8. shall include those above lintels over window and door openings required to be flashed in conformance with Article 9.20.13.3.,9.0,20,13,8,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.13.2.3.(5),Preparation of Surface,Concrete walls to be dampproofed shall have holes and recesses sealed with cement mortar or a mastic or sealant that is suitable for vertical applications and compatible with the dampproofing material.,9.0,13,2,3,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,7.2.8.1.(1),General,"In addition to the requirements of Sentences 7.2.8.1. to 7.2.8.1.(5), a water spray park shall be constructed in accordance with the remainder of this Section.",7.0,2,8,1,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.1.4.2.(1),Protection of Foamed Plastics,"Except as permitted in Sentence 3.1.4.2.(2), foamed plastics that form part of a wall or ceiling assembly in combustible construction shall be protected from adjacent spaces in the building, other than adjacent concealed spaces within attic or roof spaces, crawl spaces, and wall and ceiling assemblies, by one of the interior finishes described in Subsections 9.to 9., provided the building does not contain a Group A, Group B or Group C major occupancy, by sheet metal mechanically fastened to the supporting assembly independent of the insulation, not less than 0.38 mm thick, and with a melting point not below 650°C, or by any thermal barrier that meets the requirements of Sentence 3.1.5.15. (see Note A-3.1.4.2.(1)(c)).",3.0,1,4,2,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.27.9.5.(1),Clearance,Not less than 3 mm clearance shall be provided between hardboard cladding and door or window frames.,9.0,27,9,5,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.31.6.3.(1),Corrosion-Resistant Coating,"Where storage tanks for service water heaters are of steel, they shall be coated with zinc, vitreous enamel (glass lined), hydraulic cement or other corrosion-resistant material.",9.0,31,6,3,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.21.2.2.(3),Connections of More Than One Appliance,The connection referred to in Sentence 9.21.2.2. for a solid-fuel-burning appliance shall be made below connections for appliances burning other fuels.,9.0,21,2,2,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.22.7.1.(1),Slope of Smoke Chamber,The sides of the smoke chamber connecting a fireplace throat with a flue shall not be sloped at an angle greater than 45° to the vertical.,9.0,22,7,1,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.4.10.(5),Fire Detectors,"Fire detectors need not be installed in a room used for storage if the room is less than 1 m2 in area unless the room is a janitor’s closet, or the room is used for the storage of hazardous substances.",3.0,2,4,10,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.4.7.(4),Signals to Fire Department,"Notification of the fire department, as required by Sentences 3.2.4.7.(1), 3.2.4.7.(2)and 3.2.4.7.(3), shall be provided in conformance with ULC CAN/ULC-S561-13 Installation and Services for Fire Signal Receiving Centres and Systems (See Note A-3.2.4.7.(4).)",3.0,2,4,7,4
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.4.18.(10),Audibility of Alarm Systems,Audible signal devices shall be installed in a service space referred to in Sentence 3.2.1.1. and shall be connected to the fire alarm system.,3.0,2,4,18,10
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.4.20.(5),Smoke Alarms,"Where a care occupancy has individual suites for residents, a smoke alarm shall be installed in each sleeping room, and in a location between the sleeping rooms and the remainder of the suite, and if the sleeping rooms are served by a corridor within the suite, the smoke alarm shall be located in the corridor.",3.0,2,4,20,5
