Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,P/T Document,Matched P/T Division,Matched P/T Sentence Number,Matched P/T Article Title,Matched P/T Sentence Text,Text Difference Tracked,Difference Type,Variation?,Variation Label,Exception?,Comments,Code Part,Code Article,Code Section,Code Subsection,Code Sentence,Difference Type Updated?,Exception Updated?,Variation Updated?
2015,NU,NBC,Div B,9.36.5.14.(3),Modeling Building Envelope of Reference House,"The effective thermal resistance and overall thermal transmittance values, as applicable, used in the energy model calculations for the reference house shall be determined for the applicable heating degree-day zone in accordance with Table 9.36.2.6.-A for walls, ceilings below attics, roof assemblies and rim joists, Table 9.36.2.7.-A for doors, and Table 9.36.2.8.-A for below-grade walls and slabs-on-ground.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.14,9.36,9.36.5,9.36.5.14.(3),,,
2015,NU,NBC,Div B,9.36.5.14.(4),Modeling Building Envelope of Reference House,"Except as provided in Sentences 9.36.5.14.(5) and 9.36.5.14.(6), the exterior walls, roof-ceiling assembly, doors, walls, exposed floors, and floors of the reference house that are in contact with the ground shall have the same area as those of the proposed house.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.14,9.36,9.36.5,9.36.5.14.(4),,,
2015,NU,NBC,Div B,9.36.5.14.(5),Modeling Building Envelope of Reference House,The area and orientation of fenestration and doors of the reference house shall be modeled as being equally distributed on all sides of the house.,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.14,9.36,9.36.5,9.36.5.14.(5),,,
2015,NU,NBC,Div B,9.36.5.14.(6),Modeling Building Envelope of Reference House,The gross wall area and the area of fenestration and doors of the reference house shall be determined in accordance with Article 9.36.2.3. ,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.14,9.36,9.36.5,9.36.5.14.(6),,,
2015,NU,NBC,Div B,9.36.5.14.(7),Modeling Building Envelope of Reference House,Windows and other glazed components in the reference house shall have a maximum overall thermal transmittance as required in Table 9.36.2.7.-A for the applicable heating degree-day category.,NBC NT2019,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.14,9.36,9.36.5,9.36.5.14.(7),,,
2015,NU,NBC,Div B,9.36.5.14.(8),Modeling Building Envelope of Reference House,The configuration of insulation in assemblies of the reference house that are in contact with the ground shall be modeled as conforming to Article 9.36.2.8. ,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.14,9.36,9.36.5,9.36.5.14.(8),,,
2015,NU,NBC,Div B,9.36.5.14.(9),Modeling Building Envelope of Reference House,Foundation walls shall be modeled using the applicable effective thermal resistance values in Table 9.36.2.8.-A and as conforming to Sentence 9.36.2.8.(2).,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.14,9.36,9.36.5,9.36.5.14.(9),,,
2015,NU,NBC,Div B,9.36.5.15.(1),Modeling HVAC System of Reference House,"Where multiple HVAC systems serve a single space, the energy model calculations for the reference house shall use the same order of priority as that used for the proposed house. (See Sentence 9.36.5.11.(1).)",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.15,9.36,9.36.5,9.36.5.15.(1),,,
2015,NU,NBC,Div B,9.36.5.15.(10),Modeling HVAC System of Reference House,"Where a forced-air system is installed in the reference house, the energy model calculations shall assume the circulation fan operates when the heating, cooling or principal ventilation system is called for.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.15,9.36,9.36.5,9.36.5.15.(10),,,
2015,NU,NBC,Div B,9.36.5.15.(11),Modeling HVAC System of Reference House,"Where the reference house contains multiple HVAC systems, the circulation fan power shall be the sum of the circulation fan power capacity of each system. ",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.15,9.36,9.36.5,9.36.5.15.(11),,,
2015,NU,NBC,Div B,9.36.5.15.(12),Modeling HVAC System of Reference House,"The principal ventilation flow rate, in L/s, prescribed in part 9. shall be multiplied by 2.32 W/L/s to determine the ventilation fan power capacity, in W, to be used in the energy model calculations for each fan on the exhaust side and, where applicable, on the supply side.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.15,9.36,9.36.5,9.36.5.15.(12),,,
2015,NU,NBC,Div B,9.36.5.15.(13),Modeling HVAC System of Reference House,"Where a heat-recovery ventilator is required in the reference house in accordance with Article 9.36.3.8., the ventilation flow rate, in L/s, in the zone served by the pool or hot tub shall be multiplied by 4.18 W/L/s to determine the heat-recovery ventilator power, in W, to be used in the energy model calculations.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.15,9.36,9.36.5,9.36.5.15.(13),,,
2015,NU,NBC,Div B,9.36.5.15.(14),Modeling HVAC System of Reference House,"Where a forced-air system is installed in the reference house, the system’s capacity, in W, shall be multiplied by one of the following factors to determine the circulation fan flow rate, in L/s: 0.0604 for heat pumps, and 0.0251 for all other types of heating systems.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.15,9.36,9.36.5,9.36.5.15.(14),,,
2015,NU,NBC,Div B,9.36.5.15.(15),Modeling HVAC System of Reference House,"Where a forced-air system is installed in the reference house, the circulation fan flow rate, in L/s, shall be multiplied by 2.30 W/L/s to determine the circulation fan power capacity, in W.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.15,9.36,9.36.5,9.36.5.15.(15),,,
2015,NU,NBC,Div B,9.36.5.15.(16),Modeling HVAC System of Reference House,"For natural gas-, oil-, propane- and wood-burning heating systems, the energy model calculations shall set the auxiliary electricity capacity, including that of combustion fans, to 208 W during operation.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.15,9.36,9.36.5,9.36.5.15.(16),,,
2015,NU,NBC,Div B,9.36.5.15.(2),Modeling HVAC System of Reference House,"The energy model calculations for the reference house shall include the same features as those used for the proposed house with regard to the principal heating and cooling energy sources, which are gas, electricity, oil, propane, wood or a heat pump, the primary and secondary energy sources, which are gas, electricity, oil, propane, wood or a heat pump, and the ventilation rate (see Sentence 9.36.5.11.(6)).",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.15,9.36,9.36.5,9.36.5.15.(2),,,
2015,NU,NBC,Div B,9.36.5.15.(3),Modeling HVAC System of Reference House,"Except as required in Sentence 9.36.3.8.(1), the reference house shall be modeled without a heat-recovery ventilator.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.15,9.36,9.36.5,9.36.5.15.(3),,,
2015,NU,NBC,Div B,9.36.5.15.(4),Modeling HVAC System of Reference House,The ventilation system shall be modeled as operating 8 hours a day.,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.15,9.36,9.36.5,9.36.5.15.(4),,,
2015,NU,NBC,Div B,9.36.5.15.(5),Modeling HVAC System of Reference House,"The heating system and, where installed, the cooling system shall be sized in accordance with Article 9.33.5.1. with regard to total heat output capacity and nominal cooling capacity. (See Note A-9.36.5.15.(5).)",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.15,9.36,9.36.5,9.36.5.15.(5),,,
2015,NU,NBC,Div B,9.36.5.15.(6),Modeling HVAC System of Reference House,"The part-load performance of HVAC equipment in the reference house shall be calculated using modeled part-load performance characteristics, where applicable, or the performance values for each type of system multiplied by an adjustment factor from Table 9.36.5.15.-A , 9.36.5.15.-B or 9.36.5.15.-C as follows: for furnaces, by multiplying the furnace steady-state efficiency by the adjustment factor given in Table 9.36.5.15.-A, for heat pumps and air conditioners, by multiplying the heat pump steady-state coefficient of performance by the adjustment factor given in Table 9.36.5.15.-B, and for boilers, combination space-heating and service water heating systems, and integrated mechanical systems, by multiplying the net-full-load heating efficiency by the adjustment factor given in Table 9.36.5.15.-C.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.15,9.36,9.36.5,9.36.5.15.(6),,,
2015,NU,NBC,Div B,9.36.5.15.(7),Modeling HVAC System of Reference House,"The performance of the HVAC equipment in the reference house shall be modeled as conforming to Table 9.36.3.10. for the corresponding type, fuel source and capacity of equipment in the proposed house, or where the HVAC equipment for the proposed house is not addressed in Table 9.36.3.10., as a gas warm-air furnace with a minimum performance rating of 92% annual fuel utilization efficiency.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.15,9.36,9.36.5,9.36.5.15.(7),,,
2015,NU,NBC,Div B,9.36.5.15.(8),Modeling HVAC System of Reference House,"Where a heat-recovery ventilator is installed in the reference house, the energy model calculations shall only account for the recovery of sensible heat using the efficiency ratings in Sentence 9.36.3.9.(3). (See Note A-9.36.5.15.(8).)",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.15,9.36,9.36.5,9.36.5.15.(8),,,
2015,NU,NBC,Div B,9.36.5.15.(9),Modeling HVAC System of Reference House,The energy model calculations shall assume all ventilation and circulation fans required to be modeled in the reference house are equipped with permanent-split capacitor (PSC) motors.,NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.15,9.36,9.36.5,9.36.5.15.(9),,,
2015,NU,NBC,Div B,9.36.5.16.(1),Modeling Service Water Heating System of Reference House,"The energy source of the reference house’s service water heating system, which is gas, electricity, oil, propane, wood or a heat pump, shall be the same as that for the system in the proposed house.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.16,9.36,9.36.5,9.36.5.16.(1),,,
2015,NU,NBC,Div B,9.36.5.16.(2),Modeling Service Water Heating System of Reference House,The service water heating system in the reference house shall be sized in accordance with part 9. with regard to output capacity.,NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.16,9.36,9.36.5,9.36.5.16.(2),,,
2015,NU,NBC,Div B,9.36.5.16.(3),Modeling Service Water Heating System of Reference House,"Except as required by Table 9.36.5.16., the performance of the service water heating equipment in the reference house shall be modeled as conforming to Table 9.36.4.2. for the energy source, capacity and type of service water heating equipment in the proposed house.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.16,9.36,9.36.5,9.36.5.16.(3),,,
2015,NU,NBC,Div B,9.36.5.2.(1),Definitions,"For the purpose of this Subsection, the term ""reference house"" shall mean a hypothetical replica of the proposed house design using the same energy sources for the same functions and having the same environmental requirements, occupancy, climatic data and operating schedules, but made to comply with all applicable prescriptive requirements of Subsections 9. to 9. ",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.2,9.36,9.36.5,9.36.5.2.(1),,,
2015,NU,NBC,Div B,9.36.5.2.(2),Definitions,"For the purpose of this Subsection, the term ""annual energy consumption"" shall mean the annual sum of service water heating and space-conditioning energy consumption of the proposed house design, as calculated in accordance with this Subsection.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.2,9.36,9.36.5,9.36.5.2.(2),,,
2015,NU,NBC,Div B,9.36.5.2.(3),Definitions,"For the purpose of this Subsection, the term ""house energy target"" shall mean the annual energy consumption of the reference house, as calculated in accordance with this Subsection.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.2,9.36,9.36.5,9.36.5.2.(3),,,
2015,NU,NBC,Div B,9.36.5.2.(4),Definitions,"For the purpose of this Subsection, the term ""principal ventilation rate"" shall mean the normal operating exhaust capacity of the principal ventilation fan as required by Article 9.32.3.3. ",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.2,9.36,9.36.5,9.36.5.2.(4),,,
2015,NU,NBC,Div B,9.36.5.3.(1),Compliance,"The performance compliance calculations shall determine the annual energy consumption of the proposed house, and the house energy target of a reference house.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.3,9.36,9.36.5,9.36.5.3.(1),,,
2015,NU,NBC,Div B,9.36.5.3.(2),Compliance,The annual energy consumption of the proposed house shall not exceed the house energy target of the reference house. (See Note A-9.36.5.3.(2).),,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.3,9.36,9.36.5,9.36.5.3.(2),,,
2015,NU,NBC,Div B,9.36.5.3.(3),Compliance,"In establishing the house energy target, building components, systems and assemblies shall be accounted for in accordance with the prescriptive requirements of Subsections 9. to 9. for the climate zone under consideration.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.3,9.36,9.36.5,9.36.5.3.(3),,,
2015,NU,NBC,Div B,9.36.5.3.(4),Compliance,"In establishing the annual energy consumption, building components, systems and assemblies that are addressed in the scope of the prescriptive requirements of Subsections 9. to 9. shall be accounted for for the climate zone under consideration.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.3,9.36,9.36.5,9.36.5.3.(4),,,
2015,NU,NBC,Div B,9.36.5.3.(5),Compliance,"Where the construction techniques or building components, systems or assemblies used are more energy-efficient than those prescribed by the prescriptive requirements, the performance compliance calculations are permitted to take this increased performance level into account in the determination of the annual energy consumption, provided it can be quantified and is not dependent on occupant interaction.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.3,9.36,9.36.5,9.36.5.3.(5),,,
2015,NU,NBC,Div B,9.36.5.3.(6),Compliance,"Both the proposed and reference houses shall be modeled using the same climatic data, soil conditions, operating schedules in Article 9.36.5.4. and temperature set-points.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.3,9.36,9.36.5,9.36.5.3.(6),,,
2015,NU,NBC,Div B,9.36.5.4.(1),Calculation Methods,"Except as provided in Sentence 9.36.5.4.(2), the energy model calculations shall account for the annual energy consumption of systems and equipment required for space heating, ventilation, service water heating, and where installed, space cooling.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.4,9.36,9.36.5,9.36.5.4.(1),,,
2015,NU,NBC,Div B,9.36.5.4.(10),Calculation Methods,"The energy model calculations shall account for the effect of airtightness in accordance with Sentence 9.36.5.10.(10) or 9.36.5.10.(11), as applicable.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.4,9.36,9.36.5,9.36.5.4.(10),,,
2015,NU,NBC,Div B,9.36.5.4.(11),Calculation Methods,"The energy model calculations shall account for heat transfer through elements separating conditioned space from unconditioned space, the exterior or the ground.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.4,9.36,9.36.5,9.36.5.4.(11),,,
2015,NU,NBC,Div B,9.36.5.4.(2),Calculation Methods,"Redundant or back-up equipment for the systems and equipment listed in Sentence 9.36.5.4.(1) is permitted to be excluded from the energy model, provided it is equipped with controls and is not required to meet the space-conditioning load of the house. (See Note A-9.36.5.4.(2).)",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.4,9.36,9.36.5,9.36.5.4.(2),,,
2015,NU,NBC,Div B,9.36.5.4.(3),Calculation Methods,"The schedules used in the energy model shall be based on a time interval not greater than one hour, where the energy model evaluates the performance of the house over hourly intervals, or be applied in an hourly-bin model then averaged, where the energy model does not evaluate the performance of the house over hourly intervals.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.4,9.36,9.36.5,9.36.5.4.(3),,,
2015,NU,NBC,Div B,9.36.5.4.(4),Calculation Methods,"The energy model calculations shall account for the loads due to heat gains from occupants, lighting and miscellaneous equipment using the default schedule provided in Table 9.36.5.4. for every day of the year and such loads shall be multiplied by the following adjustment factors, as applicable: 1 for a house with or without a secondary suite, 0.625 for each suite in a residential building containing 2 suites, 0.606 for each suite in a residential building containing 3 suites, or 0.598 for each suite in a residential building containing more than 3 suites, and increased for each hour by 3.58 W per square metre of floor area in common spaces, if applicable.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.4,9.36,9.36.5,9.36.5.4.(4),,,
2015,NU,NBC,Div B,9.36.5.4.(5),Calculation Methods,"The energy model calculations shall account for the following space-heating temperature set-points: 21°C in all living spaces above the basement, 19°C in basements and common spaces, and 15°C in crawl spaces intended to be conditioned spaces.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.4,9.36,9.36.5,9.36.5.4.(5),,,
2015,NU,NBC,Div B,9.36.5.4.(6),Calculation Methods,The energy model calculations shall account for a space-cooling temperature set-point of 25°C in all conditioned spaces served by the cooling system.,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.4,9.36,9.36.5,9.36.5.4.(6),,,
2015,NU,NBC,Div B,9.36.5.4.(7),Calculation Methods,The energy model calculations shall account for a thermostatic control that responds to fluctuations of ±0.5°C from the temperature set-point. (See Note A-9.36.5.4.(7).),NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.4,9.36,9.36.5,9.36.5.4.(7),,,
2015,NU,NBC,Div B,9.36.5.4.(8),Calculation Methods,"If a computer program is used to carry out the compliance calculations, the calculation methods employed in the energy model shall be used for both the reference and proposed houses, and be tested in accordance with ASHRAE ANSI/ASHRAE 140-2011 Evaluation of Building Energy Analysis Computer Programs with variations in the computer program from the range recommended therein reported in accordance with Division C. ",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.4,9.36,9.36.5,9.36.5.4.(8),,,
2015,NU,NBC,Div B,9.36.5.4.(9),Calculation Methods,"The proposed and reference houses shall both be modeled using the same approach and assumptions, except where building components or energy efficiency features are permitted by this Subsection to be different.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.4,9.36,9.36.5,9.36.5.4.(9),,,
2015,NU,NBC,Div B,9.36.5.5.(1),Climatic Data,"To calculate the effect of heating and cooling consumption, the energy model calculations shall be performed using climatic data measured at time intervals no greater than one hour for one year (8 760 hours) based on the average of at least 10 years of measured data collected at the weather station nearest to the region in which the proposed house is located. (See Note A-9.36.5.5.(1).)",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.5,9.36,9.36.5,9.36.5.5.(1),,,
2015,NU,NBC,Div B,9.36.5.5.(2),Climatic Data,"For urban regions with several climatic data sets and for locations for which climatic data are not available, the energy model calculations shall be performed using climatic data that best represent the climate at the building site.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.5,9.36,9.36.5,9.36.5.5.(2),,,
2015,NU,NBC,Div B,9.36.5.5.(3),Climatic Data,"The energy model calculations shall account for ground reflectance by increasing ground reflectance due to snow cover in a ratio of 30% without snow cover and 70% with snow cover, or taking into account changes in ground reflectance throughout the heating season.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.5,9.36,9.36.5,9.36.5.5.(3),,,
2015,NU,NBC,Div B,9.36.5.6.(1),Building Envelope Calculations,"For each hour of the year, the energy model calculations shall account for heat transfer through wall assemblies, roof-ceiling assemblies, including attics where applicable, and exposed floor assemblies due to the thermal characteristics of the particular assembly and thermal bridging.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.6,9.36,9.36.5,9.36.5.6.(1),,,
2015,NU,NBC,Div B,9.36.5.6.(10),Building Envelope Calculations,The energy model calculations shall account for the effects of exterior permanent and fixed shading only on solar heat gain from fenestration.,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.6,9.36,9.36.5,9.36.5.6.(10),,,
2015,NU,NBC,Div B,9.36.5.6.(11),Building Envelope Calculations,The ratio of fenestration area to opaque area of doors shall be the same for the proposed and reference houses. (See Note A-9.36.5.6.(11).),,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.6,9.36,9.36.5,9.36.5.6.(11),,,
2015,NU,NBC,Div B,9.36.5.6.(2),Building Envelope Calculations,"The following building envelope assemblies and components shall be addressed in the energy model calculations: above-ground walls and roof-ceiling assemblies, floors and walls in contact with the ground, and doors, windows and skylights. ",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.6,9.36,9.36.5,9.36.5.6.(2),,,
2015,NU,NBC,Div B,9.36.5.6.(3),Building Envelope Calculations,"For each wall assembly, fenestration component, roof-ceiling assembly and exposed floor assembly, the energy model calculations shall account for the area of the interior side of the insulated surface, emissivity, and the effective thermal resistance or overall thermal transmittance, as applicable.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.6,9.36,9.36.5,9.36.5.6.(3),,,
2015,NU,NBC,Div B,9.36.5.6.(4),Building Envelope Calculations,"The energy model calculations shall account for the effect that each assembly in contact with the ground has on below-grade heat transfer due to the geometry of the foundation, soil conditions (see Note A-1.1.3.1.(1)), and the configuration of the insulation.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.6,9.36,9.36.5,9.36.5.6.(4),,,
2015,NU,NBC,Div B,9.36.5.6.(5),Building Envelope Calculations,"The energy model calculations shall account for heat transfer through fenestration separating conditioned spaces from the outdoors, including skylights, while accounting for both temperature difference and transmission of solar radiation based on orientation as a function of azimuth and tilt of the surface, area of frame opening and glazed area, overall thermal transmittance, and solar heat gain coefficient.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.6,9.36,9.36.5,9.36.5.6.(5),,,
2015,NU,NBC,Div B,9.36.5.6.(6),Building Envelope Calculations,"Where the energy model calculations account for the effect of thermal mass, the contents of the house shall be excluded. (See Note A-9.36.5.6.(6).)",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.6,9.36,9.36.5,9.36.5.6.(6),,,
2015,NU,NBC,Div B,9.36.5.6.(7),Building Envelope Calculations,"The energy model calculations shall account for the presence of thermally active walls, floors and ceilings with embedded conditioning systems that form part of the building envelope.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.6,9.36,9.36.5,9.36.5.6.(7),,,
2015,NU,NBC,Div B,9.36.5.6.(8),Building Envelope Calculations,"Where skylights are installed in the roof, the gross roof area shall be determined in accordance with Sentence 9.36.2.3.(1).",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.6,9.36,9.36.5,9.36.5.6.(8),,,
2015,NU,NBC,Div B,9.36.5.6.(9),Building Envelope Calculations,Skylights shall be considered to have no shading.,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.6,9.36,9.36.5,9.36.5.6.(9),,,
2015,NU,NBC,Div B,9.36.5.7.(1),HVAC System Calculations,"The energy model calculations shall account for the energy consumption of each heating, ventilating and, where installed, cooling system for each hour of the year. (See Note A-9.36.5.7.(1).)",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.7,9.36,9.36.5,9.36.5.7.(1),,,
2015,NU,NBC,Div B,9.36.5.7.(2),HVAC System Calculations,"Each heating system and, where installed, cooling system shall be accounted for separately in the energy model calculations.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.7,9.36,9.36.5,9.36.5.7.(2),,,
2015,NU,NBC,Div B,9.36.5.7.(3),HVAC System Calculations,"Conditioned spaces in both the reference and proposed houses shall be modeled as being heated, where only heating systems are provided in the proposed house, cooled, where only cooling systems are provided in the proposed house, or heated and cooled, where complete heating and cooling systems are provided in the proposed house.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.7,9.36,9.36.5,9.36.5.7.(3),,,
2015,NU,NBC,Div B,9.36.5.7.(4),HVAC System Calculations,The performance requirements stated in Table 9.36.3.10. shall be used in the energy model calculations.,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.7,9.36,9.36.5,9.36.5.7.(4),,,
2015,NU,NBC,Div B,9.36.5.7.(5),HVAC System Calculations,"Where duct and piping losses are accounted for in the energy model calculations, they shall be included for both the proposed and reference houses and calculated the same way for both houses. (See Note A-9.36.5.7.(5).)",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.7,9.36,9.36.5,9.36.5.7.(5),,,
2015,NU,NBC,Div B,9.36.5.7.(6),HVAC System Calculations,The same time periods shall be used in the simulation of the operation of the ventilation system for both the proposed and reference houses.,NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.7,9.36,9.36.5,9.36.5.7.(6),,,
2015,NU,NBC,Div B,9.36.5.7.(7),HVAC System Calculations,"During the heating season, any solar and internal heat gains that cause an increase in space temperature beyond 5.5°C above the setpoint shall be excluded from the energy model calculations, or calculated as being vented from the house.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.7,9.36,9.36.5,9.36.5.7.(7),,,
2015,NU,NBC,Div B,9.36.5.7.(8),HVAC System Calculations,"The energy model calculations shall account for the part-load performance of equipment, including electrical consumption.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.7,9.36,9.36.5,9.36.5.7.(8),,,
2015,NU,NBC,Div B,9.36.5.7.(9),HVAC System Calculations,"The energy model calculations shall account for the heat-recovery efficiency of heat-recovery ventilators using a minimum of 2 data test points derived from testing in accordance with Sentence 9.36.3.9.(3) or 9.36.3.9.(3), as applicable.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.7,9.36,9.36.5,9.36.5.7.(9),,,
2015,NU,NBC,Div B,9.36.5.8.(1),Service Water Heating System Calculations,The energy model calculations shall account for the energy consumption of all service water heating systems.,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.8,9.36,9.36.5,9.36.5.8.(1),,,
2015,NU,NBC,Div B,9.36.5.8.(2),Service Water Heating System Calculations,The performance requirements stated in Table 9.36.4.2. shall be used in the energy model calculations.,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.8,9.36,9.36.5,9.36.5.8.(2),,,
2015,NU,NBC,Div B,9.36.5.8.(3),Service Water Heating System Calculations,"Where piping or standby losses are accounted for in the energy model calculations, they shall be included for both the proposed and reference houses, including their effect on space heating and cooling, and calculated the same way for both houses.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.8,9.36,9.36.5,9.36.5.8.(3),,,
2015,NU,NBC,Div B,9.36.5.8.(4),Service Water Heating System Calculations,"The energy model calculations shall use a supply cold water temperature, in °C, that is equal to –0.002 (HDD) + 20.3, where HDD &lt; 7 999, equal to 4.3, where HDD ? 8 000, or determined based on the ground and air temperatures in the climatic data file.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.8,9.36,9.36.5,9.36.5.8.(4),,,
2015,NU,NBC,Div B,9.36.5.8.(5),Service Water Heating System Calculations,The energy model calculations shall use a service water delivery temperature of 55?C. (See Note A-9.36.5.8.(5).),,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.8,9.36,9.36.5,9.36.5.8.(5),,,
2015,NU,NBC,Div B,9.36.5.8.(6),Service Water Heating System Calculations,"The energy model calculations shall take into account the service water heating use schedule presented in Table 9.36.5.8. using a load of 225 L/ day for houses with or without a secondary suite, or 140 L/day per dwelling unit for other types of residential buildings.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.8,9.36,9.36.5,9.36.5.8.(6),,,
2015,NU,NBC,Div B,9.36.5.9.(1),General Requirements for Modeling the Proposed House,"Except where permitted by Articles 9.36.5.10. to 9.36.5.12., the energy model calculations for the proposed house shall be consistent with the proposed construction specifications for that house with regard to fenestration and opaque building envelope assembly type, effective thermal resistance and areas, HVAC system types and capacities, and service water heating system types and capacities.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.9,9.36,9.36.5,9.36.5.9.(1),,,
2015,NU,NBC,Div B,9.1.3.1.(1),-,-,NBC NT2019,Div B,9.1.3.1.(1),Compliance with Code,"Except as provided in Sentence (2), a manufactured building intended for residential occupancy is deemed to comply with this Code if it is designed and constructed in compliance with, CSA Z240.2.1, ""Structural Requirements for Manufactured Homes"", if the building is constructed in sections not wider than 4.88 m, or CSA A277, ""Procedure for certification of prefabricated buildings, modules, and panels"".",,P/T Only,Yes,Different Subject Matter,,TechnicalNewer version of the standard has been adopted,9,9.1.3.1,9.1,9.1.3,9.1.3.1.(1),,,
