Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,Difference Type,Variation,Variation Label,Text Difference Tracked,Exception,Comments,Difference Type Updated,Exception Updated,Variation Updated
2015,QC,NFC,Div B,4.2.4.3.(1),Storage Cabinets and Storage Rooms ,The storage cabinets referred to in Sentence 4.2.4.2.(4) shall not be located above or below the first storey.,CSQ2013,Div B,4.2.4.3.(1),Storage Cabinets and Storage Rooms,The storage cabinets and rooms referred to in Sentence 4.2.4.2.(4) shall not be located above or below the first storey.,Common Sentence,Yes,,,,,,,
2015,QC,NFC,Div B,4.2.4.3.(2),Storage Cabinets and Storage Rooms ,The location of storage rooms referred to in Sentence 4.2.4.2.(4) shall conform to Article 3.3.2.16. and Sentence 3.3.4.3.(4) of Division B of the NBC.,CSQ2013,Div B,4.2.4.3.(2),-,-,Common Sentence,Yes,,,,,,,
2015,QC,NFC,Div B,4.2.7.1.(1),Application ,"Except as provided in Subsection 4.2.12. regarding self-service storage buildings, this Subsection applies to the storage of flammable liquids and combustible liquids in closed containers in industrial occupancies.",CSQ2013,Div B,,Application,This Subsection applies to the storage of flammable liquids and combustible liquids in closed containers in industrial occupancies.,Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.2.7.5.(2),Maximum Quantities ,"Where a building or part of building is designed for the storage of flammable liquids or combustible liquids, there is no limit on the total quantity of storage per fire compartment provided the building or part of building is separated from adjacent buildings or parts of buildings by a firewall having a fire-resistance rating of at least 4 h, or spatial separation in conformance with the NBC. (See Note A-4.2.7.5.(2).)",CSQ2013,Div B,4.2.7.5.(2),Maximum Quantities,"Where a building or part of building is designed for the storage of flammable liquids or combustible liquids, there is no limit on the total quantity of storage per fire compartment provided the building or part of building is separated from adjacent buildings or parts of buildings by a firewall having a fire-resistance rating of at least 4 h, or spatial separation in conformance with the requirements in force at the time of construction or alteration. (See Note A-4.2.7.5.(2).)",Common Sentence,Yes,,,,,,,
2015,QC,NFC,Div B,4.2.8.3.(1),Handling ,"Areas in which flammable liquids or combustible liquids are transferred from one container or storage tank to another, or where they are used in such a way as to release potentially explosive concentrations of flammable vapours, shall be separated from possible sources of ignition by a spatial separation of not less than 6 m, or by a fire separation. (See Note A-4.2.8.3.(1).) (See also Note A-4.1.5.2.(1).)",CSQ2013,Div B,,Handling,"Areas in which flammable liquids or combustible liquids are transferred from one container or storage tank to another, or where they are used in such a way as to release potentially explosive concentrations of flammable vapours, shall be separated from possible sources of ignition by a spatial separation of not less than 6 m, or by a fire separation. (See Note A-4.2.8.3.(1).) (See also Note A-4.1.5.2.(1) in Appendix A.)",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.2.8.4.(3),General Storage Areas ,The height of storage of flammable liquids and combustible liquids shall be not more than that permitted for unprotected storage in Table 4.2.7.5.-A.,CSQ2013,Div B,,General Storage Areas,The height of storage of flammable liquids and combustible liquids shall be not more than that permitted for unprotected storage in Table 4.2.7.5.-A,Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.2.9.4.(1),Dispensing ,"Dispensing of flammable liquids or combustible liquids from containers having a capacity of more than 30 L shall be by pumps or through self-closing valves, designed in conformance with good engineering practice. (See Note A-4.1.8.3.(1).)",CSQ2013,Div B,,Dispensing,"Dispensing of flammable liquids or combustible liquids from containers having a capacity of more than 30 L shall be by pumps or through self-closing valves, designed in conformance with good engineering practice. (See Note A-4.1.8.3.(1) in Appendix A.)",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.2.9.5.(1),Explosion Venting ,"Except for the storage of distilled beverage alcohol, where Class IA or IB liquids are used, dispensed or stored in open containers within a storage room, or where Class IA liquids are stored in containers exceeding 4 L in capacity, the room shall be designed to prevent critical structural and mechanical damage from an internal explosion in conformance with Sentence 3.3.6.4.(2) of Division B of the NBC. (See Note A-3.2.8.2.(1)(d).)",CSQ2013,Div B,4.2.9.5.(1),Explosion Venting,"Except for the storage of distilled beverage alcohol, where Class IA or IB liquids are used, dispensed or stored in open containers within a storage room, or where Class IA liquids are stored in containers exceeding 4 L in capacity, the room shall be designed to prevent critical structural and mechanical damage from an internal explosion in conformance with good practice, as set out in NFPA 68-2007 Explosion Protection by Deflagration Venting (See Note A-3.2.8.2.(1)(d) in Appendix A.)",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.1.10.(2),Reuse ,"A storage tank is permitted to be refurbished for aboveground use in conformance with good engineering practice such as that described in API 653-2009 Tank Inspection, Repair, Alteration, and Reconstruction and STI SP031-2008 Repair of Shop Fabricated Aboveground Tanks for Storage of Flammable and Combustible Liquids",CSQ2013,Div B,,Reuse,A storage tank is permitted to be refurbished for aboveground use in conformance with one of the following standards: ULC ULC-S601(A)-2001 Refurbishing of Steel Aboveground Horizontal Tanks for Flammable and Combustible Liquids ULC ULC-S630(A)-2001 Refurbishing of Steel Aboveground Vertical Tanks for Flammable and Combustible Liquids,Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.1.10.(3),Reuse ,A storage tank is permitted to be refurbished for underground use in conformance with good engineering practice such as that described in ULC CAN/ULC-S669-14 Internal Retrofit Systems for Underground Tanks for Flammable and Combustible Liquids (See Note A-4.3.1.10.(3).),CSQ2013,Div B,,Reuse,A storage tank is permitted to be refurbished for underground use in conformance with one of the following standards: ULC ULC-S603(A)-2001 Refurbishing of Steel Underground Tanks for Flammable and Combustible Liquids ULC ULC-S615(A)-2002 Refurbishing of Reinforced Plastic Underground Tanks for Flammable and Combustible Liquids (See Note A-4.3.1.10.(3).),Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.1.2.(1),Atmospheric Storage Tanks ,"Except as permitted in Sentence 4.3.1.2.(3) and in Section 4.10., atmospheric storage tanks shall be built in conformance with the following: except as provided in Sentence 4.3.1.2.(2), API 12B-2008 Bolted Tanks for Storage of Production Liquids except as provided in Sentence 4.3.1.2.(2), API 12D-2008 Field Welded Tanks for Storage of Production Liquids except as provided in Sentence 4.3.1.2.(2), API 12F-2008 Shop Welded Tanks for Storage of Production Liquids API 650-2013 Welded Tanks for Oil Storage ULC CAN/ULC-S601-14 Shop Fabricated Steel Aboveground Tanks for Flammable and Combustible Liquids ULC CAN/ULC-S602-14 Aboveground Steel Tanks for Fuel Oil and Lubricating Oil ULC CAN/ULC-S603-14 Steel Underground Tanks for Flammable and Combustible Liquids ULC CAN/ULC-S603.1-11 External Corrosion Protection Systems for Steel Underground Tanks for Flammable and Combustible Liquids ULC CAN/ULC-S615-14 Fibre Reinforced Plastic Underground Tanks for Flammable and Combustible Liquids ULC CAN/ULC-S652-16 Tank Assemblies for the Collection, Storage and Removal of Used Oil ULC CAN/ULC-S653-16 Aboveground Steel Contained Tank Assemblies for Flammable and Combustible Liquids ULC ULC-S655-98 Aboveground Protected Tank Assemblies for Flammable and Combustible Liquids ULC CAN/ULC-S677-14 Fire Tested Aboveground Tank Assemblies for Flammable and Combustible Liquids or ULC ULC/ORD-C80.1-12 Non-metallic Tank for Oil Burner Fuels and Other Combustible Liquids",CSQ2013,Div B,,Atmospheric Storage Tanks,"Except as permitted in Sentence 4.3.1.2.(3) and in Section 4.10., atmospheric storage tanks shall be built in conformance with the following: API ANSI/API 12B-2008 Bolted Tanks for Storage of Production Liquids API 12D-2008 Field Welded Tanks for Storage of Production Liquids API 12F-2008 Shop Welded Tanks for Storage of Production Liquids API 650-2007 Welded Tanks for Oil Storage ULC CAN/ULC-S601-07 Shop Fabricated Steel Aboveground Tanks for Flammable and Combustible Liquids ULC CAN/ULC-S602-07 Aboveground Steel Tanks for Fuel Oil and Lubricating Oil ULC ULC-S603-00 Steel Underground Tanks for Flammable and Combustible Liquids ULC CAN/ULC-S603.1-11 External Corrosion Protection Systems for Steel Underground Tanks for Flammable and Combustible Liquids ULC ULC-S615-98 Reinforced Plastic Underground Tanks for Flammable and Combustible Liquids ULC CAN/ULC-S652-08 Tank Assemblies for the Collection, Storage and Removal of Used Oil ULC CAN/ULC-S653-06 Aboveground Steel Contained Tank Assemblies for Flammable and Combustible Liquids ULC ULC-S655-98 Aboveground Protected Tank Assemblies for Flammable and Combustible Liquids or ULC ULC/ORD-C142.5-1992 Concrete Encased Steel Aboveground Tank Assemblies for Flammable and Combustible Liquids",Common Sentence,Yes,,,,,,,
2015,QC,NFC,Div B,4.3.1.2.(2),Atmospheric Storage Tanks ,"Tanks built in conformance with Clause 4.3.1.2.(1)(a), 4.3.1.2.(1)(b)or 4.3.1.2.(1)(c) shall be used only for the storage of crude petroleum and oil field production liquids, and provided with emergency venting that (see Note A-4.3.1.2.(2)(b)) conforms to API 2000-2009 Venting Atmospheric and Low-Pressure Storage Tanks and is compatible with the design features of the tank.",CSQ2013,Div B,,Atmospheric Storage Tanks,"Tanks built in conformance with Clauses 4.3.1.2.(1)(a), 4.3.1.2.(1)(b)and 4.3.1.2.(1)(c) shall be used only for the storage of crude petroleum at oil fields.",Common Sentence,Yes,,,,,,,
2015,QC,NFC,Div B,4.3.1.2.(3),Atmospheric Storage Tanks ,"When necessitated by possible contamination of the liquid to be stored or possible rapid corrosion of the tank, storage tanks need not conform to Sentence 4.3.1.2.(1), provided that they are designed and built in conformance with good engineering practice for the material being used. (See Note A-4.3.1.2.(3).)",CSQ2013,Div B,,Atmospheric Storage Tanks,"When necessitated by possible contamination of the liquid to be stored or possible rapid corrosion of the tank, storage tanks need not conform to Sentence 4.3.1.2.(1), provided that they are designed and built in conformance with good engineering practice for the material being used.",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.1.3.(1),Low Pressure Storage Tanks and Pressure Vessels ,"Low pressure storage tanks shall be constructed in conformance with API 620-2013 Design and Construction of Large, Welded, Low-Pressure Storage Tanks or ASME BPVC-2017 Boiler and Pressure Vessel Code",CSQ2013,Div B,,Low Pressure Storage Tanks and Pressure Vessels,"Low pressure storage tanks shall be constructed in conformance with API 620-2008 Design and Construction of Large, Welded, Low-Pressure Storage Tanks or ASME BPVC-2010 Boiler and Pressure Vessel Code",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.1.3.(2),Low Pressure Storage Tanks and Pressure Vessels ,"Pressure vessels shall be constructed in conformance with CSA B51-14 Boiler, Pressure Vessel, and Pressure Piping Code",CSQ2013,Div B,,Low Pressure Storage Tanks and Pressure Vessels,"Pressure vessels shall be constructed in conformance with CSA B51-09 Boiler, Pressure Vessel, and Pressure Piping Code",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.1.5.(1),Corrosion Protection ,Aboveground storage tanks and their integral fittings that are subject to corrosion shall be protected by any means against exposure to conditions that would initiate corrosion.,CSQ2013,Div B,,Corrosion Protection,The exposed surface of every aboveground storage tank for flammable liquids or combustible liquids that is fabricated of any ferrous substance shall be thoroughly coated with a rust-resisting material that is compatible with the tank.,Common Sentence,Yes,,,,,,,
2015,QC,NFC,Div B,4.3.1.7.(1),Identification ,A storage tank and its filling and emptying connections shall be identified in conformance with CFA 1990 Using the Canadian Fuels Colour-Symbol System to Mark Equipment and Vehicles for Product Identification,CSQ2013,Div B,,Identification,A storage tank and its filling and emptying connections shall be identified in conformance with CPPI 1990 Using the CPPI Colour-Symbol System to Mark Equipment and Vehicles for Product Identification,Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.1.8.(1),Overfill Protection ,"Except as required in Sentence 4.3.1.8.(2), a storage tank shall be prevented from being overfilled by providing continuous supervision of the filling operations by personnel qualified to supervise such operations, or an overfill protection device conforming to ULC CAN/ULC-S661-10 Overfill Protection Devices for Flammable and Combustible Liquid Storage Tanks (see Note A-4.3.1.8.(1)(b)).",CSQ2013,Div B,,Overfill Protection,"Except as required in Sentence 4.3.1.8.(2), a storage tank shall be prevented from being overfilled by providing continuous supervision of the filling operations by personnel qualified to supervise such operations, or an overfill protection device conforming to ULC ULC-S661-10 Overfill Protection Devices for Flammable and Combustible Liquid Storage Tanks (see Note A-4.3.1.8.(1)(b)).",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.1.8.(2),Overfill Protection ,Tight-filled storage tanks shall be prevented from being overfilled by providing a positive shut-off device conforming to ULC CAN/ULC-S661-10 Overfill Protection Devices for Flammable and Combustible Liquid Storage Tanks (See Note A-4.3.1.8.(2).),CSQ2013,Div B,,Overfill Protection,Tight-filled storage tanks shall be prevented from being overfilled by providing a positive shut-off device conforming to ULC ULC-S661-10 Overfill Protection Devices for Flammable and Combustible Liquid Storage Tanks (See Note A-4.3.1.8.(2).),Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.12.3.(2),Fill Piping and Discharge Piping ,The fill point of an underground storage tank shall not be located higher than the discharge point of the tank's vent.,CSQ2013,Div B,,Fill Piping and Discharge Piping,The fill point of an underground storage tank shall not be located higher than the discharge point of the tank’s vent.,Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.13.2.(1),Stationary Combustion Engines ,Installations using Class I liquids as fuel supplies for stationary engines inside buildings shall conform to NFPA 37-2015 Installation and Use of Stationary Combustion Engines and Gas Turbines,CSQ2013,Div B,,Stationary Combustion Engines,Installations using Class I liquids as fuel supplies for stationary engines inside buildings shall conform to NFPA 37-2010 Installation and Use of Stationary Combustion Engines and Gas Turbines,Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.14.3.(1),Explosion Venting ,"Where Class IA or IB liquids are dispensed within a storage room, the room shall be designed to prevent critical structural and mechanical damage from an internal explosion in conformance with NFPA 68-2013 Explosion Protection by Deflagration Venting (See Note A-3.2.8.2.(1)(d).)",CSQ2013,Div B,,Explosion Venting,"Where Class IA or IB liquids are dispensed within a storage room, the room shall be designed to prevent critical structural and mechanical damage from an internal explosion in conformance with NFPA 68-2007 Explosion Protection by Deflagration Venting (See Note A-3.2.8.2.(1)(d) in Appendix A.)",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.16.4.(1),Underground Piping Systems ,"The removal, abandonment in place, disposal or temporary taking out of service of an underground piping system shall be in conformance with good engineering practice. (See Note A-4.3.16.1.(1).)",CSQ2013,Div B,,Underground Piping Systems,"The removal, abandonment in place, disposal or temporary taking out of service of an underground piping system shall be in conformance with good engineering practice. (See Note A-4.3.16.1.(1) in Appendix A.)",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.2.4.(3),Fire Department Access ,"Where firefighting access to storage tanks containing Class I or II liquids is not provided, fire extinguishing measures conforming to Sentence 4.3.2.5.(2) shall be provided. (See Note A-4.3.2.5.)",CSQ2013,Div B,,Fire Department Access,"Where firefighting access to storage tanks containing Class I or II liquids is not provided, fire extinguishing measures conforming to Sentence 4.3.2.5.(2) shall be provided. (See Note A-4.3.2.5..)",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.2.5.(2),Fire Protection Systems ,"Protection against fires or explosions required for a storage tank shall consist of fixed protection systems designed in conformance with good engineering practice such as that described in NFPA 11-2016 Low-, Medium-, and High-Expansion Foam NFPA 15-2012 Water Spray Fixed Systems for Fire Protection and NFPA 69-2014 Explosion Prevention Systems",CSQ2013,Div B,,Fire Protection Systems,"Protection against fires or explosions required for a storage tank shall consist of fixed protection systems designed in conformance with good engineering practice such as that described in NFPA 11-2010 Low-, Medium-, and High-Expansion Foam NFPA 15-2012 Water Spray Fixed Systems for Fire Protection and NFPA 69-2008 Explosion Prevention Systems",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.3.1.(3),Foundations and Supports ,"Where the clearance below the base of the tank exceeds 300 mm, tank supports shall have a minimum fire-resistance rating of 2 h.",CSQ2013,Div B,,Foundations and Supports,"Where the clearance below the base of the tank exceeds300 mm, tank supports shall have a minimum fire-resistance rating of 2 h.",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.3.2.(1),Earthquake Protection ,"In areas subject to earthquake forces, storage tanks, supports and connections shall be designed to resist such forces in conformance with Part 4 of Division B of the NBC, and Appendix A2 of ULC CAN/ULC-S601-14 Shop Fabricated Steel Aboveground Tanks for Flammable and Combustible Liquids",CSQ2013,Div B,4.3.3.2.(1),Earthquake Protection,"In areas subject to earthquake forces, storage tanks, supports and connections shall be designed to resist such forces in conformance with the requirements in force at the time of construction or alteration, and Appendix A2 of ULC CAN/ULC-S601-07 Shop Fabricated Steel Aboveground Tanks for Flammable and Combustible Liquids",Common Sentence,Yes,,,,,,,
2015,QC,NFC,Div B,4.3.7.2.(2),Construction ,"A membrane providing the level of impermeability required in Clause 4.3.7.2.(1)(b) shall conform to ULC CAN/ULC-S668-12 Liners Used for Secondary Containment of Aboveground Flammable and Combustible Liquid Tanks and if it is combustible, be covered with a noncombustible material that will prevent the membrane from failing in the event that the secondary containment is exposed to fire.",CSQ2013,Div B,,Construction,"Where a membrane providing the level of impermeability required in Clause 4.3.7.2.(1)(b) is combustible, it shall be covered with a noncombustible material of such nature and thickness that the membrane will not fail when the secondary containment is exposed to fire.",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.7.2.(4),Construction ,"Where piping passes through a secondary containment, such passages shall conform to Sentences 4.3.7.2.(1)and 4.3.7.2.(2). (See Note A-4.1.6.1.(1).)",CSQ2013,Div B,,Construction,"Where piping passes through a secondary containment, such passages shall conform to Sentences 4.3.7.2.(1)and 4.3.7.2.(2). (See Note A-4.1.6.1.(1) in Appendix A.)",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.7.4.(2),Clearances ,"The distance required in Sentence 4.3.7.4.(1) is permitted to be waived, provided the storage tank has a capacity of not more than 80 000 L and is constructed in accordance with Clauses 4.3.1.2.(1)(j), 4.3.1.2.(1)(k)or 4.3.1.2.(1)(m), incorporating secondary containment, or Clause 4.3.1.2.(1)(e) for double-walled storage tanks, or conforms to ULC ULC-S655-98 Aboveground Protected Tank Assemblies for Flammable and Combustible Liquids",CSQ2013,Div B,,Clearances,"It is permitted to waive the distance required in Sentence 4.3.7.4.(1) provided the storage tank is constructed in accordance with Clauses 4.3.1.2.(1)(j), 4.3.1.2.(1)(k), 4.3.1.2.(1)(l)or 4.3.1.2.(1)(m), incorporating secondary containment, or Clause 4.3.1.2.(1)(e) for double-walled storage tanks, has a capacity of not more than 50?000 L, and is protected by posts or guardrails when exposed to collision damage.",Common Sentence,Yes,,,,,,,
2015,QC,NFC,Div B,4.3.7.5.(2),Access to Storage Tanks and Ancillary Equipment ,"Where a storage tank contains Class I liquids, provisions shall be made for the normal operation of valves and for access to the storage tank roof without entering the contained space created by the secondary containment when the average height of the secondary containment exceeds 3.5 m, measured from the ground level of the interior of the contained area, or the distance between the tank shell and the top inside edge of the secondary containment wall is less than the height of this wall. (See Note A-4.3.7.5.(2).)",CSQ2013,Div B,,Access to Storage Tanks and Ancillary Equipment,"Where a storage tank contains Class I liquids, provisions shall be made for the normal operation of valves and for access to the storage tank roof without entering the contained space created by the secondary containment when the average height of the secondary containment exceeds 3.5 m , measured from the ground level of the interior of the contained area, or the distance between the tank shell and the top inside edge of the secondary containment wall is less than the height of this wall. (See Note A-4.3.7.5.(2).)",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.8.6.(2),Installation ,Underground reinforced plastic storage tanks shall be installed in conformance with Appendix A of ULC CAN/ULC-S615-14 Fibre Reinforced Plastic Underground Tanks for Flammable and Combustible Liquids,CSQ2013,Div B,,Installation,Underground reinforced plastic storage tanks shall be installed in conformance with Appendix A of ULC ULC-S615-98 Reinforced Plastic Underground Tanks for Flammable and Combustible Liquids,Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.3.9.1.(5),Installation ,"In addition to the requirements of Article 4.3.9.2., the sumps referred to in Sentences 4.3.9.1.(1)to 4.3.9.1.(4) shall be installed in conformance with the sump manufacturer's instructions.",CSQ2013,Div B,,Installation,"In addition to the requirements of Article 4.3.9.2., the sumps referred to in Sentences 4.3.9.1.(1)to 4.3.9.1.(4) shall be installed in conformance with the sump manufacturer’s instructions.",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.4.2.1.(5),Definition and Performance of Leak Detection Testing and Monitoring ,"Where inventory reconciliation is performed using automatic tank gauging referred to in Sentence 4.4.2.1.(2), the system shall conform to good engineering practice and meet the requirements of a precision leak detection test when a leak is suspected in conformance with Table 4.4.1.2.-A. (See Note A-4.4.2.1.(5).)",CSQ2013,Div B,,Definition and Performance of Leak Detection Testing and Monitoring Methods,"Where inventory reconciliation is performed using automatic tank gauging referred to in Sentence 4.4.2.1.(2), the system shall conform to good engineering practice and meet the requirements of a precision leak detection test when a leak is suspected in conformance with Table 4.4.1.2.-A (See Note A-4.4.2.1.(5).)",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.4.3.2.(4),Pneumatic Leak Detection Tests ,"Where a pneumatic leak detection test is conducted before an underground storage tank is backfilled, in the case of a new tank, or after the tank is uncovered, in the case of a previously installed tank, the test pressure shall be in conformance with the production testing requirements of ULC CAN/ULC-S603-14 Steel Underground Tanks for Flammable and Combustible Liquids or ULC CAN/ULC-S615-14 Fibre Reinforced Plastic Underground Tanks for Flammable and Combustible Liquids",CSQ2013,Div B,,Pneumatic Leak Detection Tests,"Where a pneumatic leak detection test is conducted before an underground storage tank is backfilled, in the case of a new tank, or after the tank is uncovered, in the case of a previously installed tank, the test pressure shall be in conformance with the production testing requirements of ULC ULC-S603-00 Steel Underground Tanks for Flammable and Combustible Liquids or ULC ULC-S615-98 Reinforced Plastic Underground Tanks for Flammable and Combustible Liquids",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.4.3.5.(4),Protocols for Leak Detection Testing of Sumps ,The minimum duration of the test shall be 1 h with no visual or measured evidence of leakage. (See Note A-4.4.4.1.),CSQ2013,Div B,,Protocols for Leak Detection Testing of Sumps,The minimum duration of the test shall be 1 hwith no visual or measured evidence of leakage. (See Note A-4.4.4.1..),Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.5.10.7.(6),Maintenance ,The maintenance of pressurized piping systems shall be carried out in conformance with good engineering practice. (See Note A-4.5.10.7.(6).) (See Note A-4.6.1.1.),CSQ2013,Div B,,Maintenance,The maintenance of pressurized piping systems shall be carried out in conformance with good engineering practice. (See Note A-4.5.10.7.(6).) (See Note A-4.6.1.1..),Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.5.2.1.(3),Materials ,"Non-metallic piping systems are permitted to be used for underground installations, provided they conform to ULC CAN/ULC-S660-08 Nonmetallic Underground Piping for Flammable and Combustible Liquids",CSQ2013,Div B,4.5.2.1.(3),Materials,The use of non-metallic piping shall be permitted in underground installations if it conforms to one of the following standards: ULC CAN/ULC-S660-08 Nonmetallic Underground Piping for Flammable and Combustible Liquids ULC ULC/ORD-C107.4 Ducted Flexible Underground Piping Systems for Flammable and Combustible Liquids ULC ULC/ORD-C107.7 Glass Fibre Reinforced Plastic Pipe and Fittings for Flammable and Combustible Liquids ULC ULC/ORD-C107.19 Secondary Containment of Underground Piping for Flammable and Combustible Liquids or ULC ULC/ORD-C971 Nonmetallic Underground Piping for Flammable and Combustible Liquids,Common Sentence,Yes,,,,,,,
2015,QC,NFC,Div B,4.5.2.1.(5),Materials ,"Except as provided in Sentence 4.5.2.1.(6), where steel piping is used, it shall conform to API 5L-2012 Line Pipe ASTM A 53/A 53M-12 Pipe, Steel, Black and Hot-Dipped, Zinc-Coated, Welded and Seamless or CSA Z245.1-14 Steel Pipe",CSQ2013,Div B,4.5.2.1.(4),Materials,"Except as provided in Sentence 4.5.2.1.(5), where steel piping is used, it shall conform to API ANSI/API 5L-2007 Line Pipe ASTM A 53/A 53M-10 Pipe, Steel, Black and Hot-Dipped, Zinc-Coated, Welded and Seamless or CSA Z245.1-07 Steel Pipe",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.5.2.1.(6),Materials ,"Where service pressures exceeding 875 kPa (gauge) may occur, piping and fittings shall be designed in conformance with ASME B31.3-2016 Process Piping",CSQ2013,Div B,4.5.2.1.(5),Materials,"Where service pressures exceeding 875 kPa (gauge) may occur, piping and fittings shall be designed in conformance with ASME B31.3-2010 Process Piping",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.5.3.1.(1),Corrosion Protection ,Underground metallic piping systems in contact with the soil or groundwater shall be protected against corrosion in conformance with ULC CAN/ULC-S603.1-11 External Corrosion Protection Systems for Steel Underground Tanks for Flammable and Combustible Liquids or NACE SP0169-2013 Control of External Corrosion on Underground or Submerged Metallic Piping Systems,CSQ2013,Div B,,Corrosion Protection,Underground metallic piping systems in contact with the soil or groundwater shall be protected against corrosion in conformance with ULC CAN/ULC-S603.1-11 External Corrosion Protection Systems for Steel Underground Tanks for Flammable and Combustible Liquids or NACE SP0169-2007 Control of External Corrosion on Underground or Submerged Metallic Piping Systems,Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.5.4.1.(3),Identification ,Transfer points in piping systems for flammable liquids and combustible liquids shall be identified in conformance with CFA 1990 Using the Canadian Fuels Colour-Symbol System to Mark Equipment and Vehicles for Product Identification,CSQ2013,Div B,,Identification,Transfer points in piping systems for flammable liquids and combustible liquids shall be identified in conformance with CPPI 1990 Using the CPPI Colour-Symbol System to Mark Equipment and Vehicles for Product Identification,Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.5.5.1.(1),Threaded Joints ,Threaded joints in piping systems for flammable liquids or combustible liquids shall be made using joint compound or polytetrafluoroethylene tape conforming to ULC CAN/ULC-S642-16 Compounds and Tapes for Threaded Pipe Joints,CSQ2013,Div B,,Threaded Joints,Threaded joints in piping systems for flammable liquids or combustible liquids shall be made using joint compound or polytetrafluoroethylene tape conforming to ULC CAN/ULC-S642-07 Compounds and Tapes for Threaded Pipe Joints,Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.5.5.2.(1),Welded Piping ,"Welding of piping for flammable liquids or combustible liquids shall conform to Section 5.2. and to the appropriate provincial or territorial regulations or municipal bylaws, or in the absence of such regulations, to API 1104-2013 Welding of Pipelines and Related Facilities",CSQ2013,Div B,,Welded Piping,"Welding of piping for flammable liquids or combustible liquids shall conform to Section 5.2. and to the appropriate provincial or territorial regulations or municipal bylaws, or in the absence of such regulations, to API 1104-2005 Welding of Pipelines and Related Facilities",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.5.5.3.(1),Flanged Joints ,"Except as permitted in Sentence 4.5.5.3.(2), flanged joints for piping shall be made with forged or cast steel flanges designed, constructed and installed in conformance with ASME B16.5-2017 Pipe Flanges and Flanged Fittings: NPS ½ Through NPS 24 Metric/Inch Standard",CSQ2013,Div B,,Flanged Joints,"Except as permitted in Sentence 4.5.5.3.(2), flanged joints for piping shall be made with forged or cast steel flanges designed, constructed and installed in conformance with ASME B16.5-2009 Pipe Flanges and Flanged Fittings NPS ½ Through NPS 24 Metric/Inch Standard",Common Sentence,No,,,,,,,
2015,QC,NFC,Div B,4.5.5.4.(1),Bolting Materials ,Bolting materials for flanged connections in steel piping systems for flammable liquids or combustible liquids shall be of alloy steel equivalent to ASTM A 193/A 193M-16 Alloy-Steel and Stainless Steel Bolting for High Temperature or High Pressure Service and Other Special Purpose Applications Grade B-7.,CSQ2013,Div B,,Bolting Materials,Bolting materials for flanged connections in steel piping systems for flammable liquids or combustible liquids shall be of alloy steel equivalent to ASTM A 193/A 193M-11a Alloy-Steel and Stainless Steel Bolting for High Temperature or High Pressure Service and Other Special Purpose Applications Grade B-7.,Common Sentence,No,,,,,,,
