Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,Difference Type,Variation,Variation Label,Text Difference Tracked,Exception,Comments,Difference Type Updated,Exception Updated,Variation Updated
2015,QC,NECB,Div B,7.2.2.2.(1),Branch Circuits,Branch circuit conductors shall be sized for a maximum voltage drop of 3% at design load.,QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,7.2.3.1.(1),7.2.3.1. Transformer Selection,"Transformers shall conform to a) CSA C802.1, “Minimum Efficiency Values for Liquid-Filled Distribution Transformers,” b) CSA C802.2, “Minimum Efficiency Values for Dry-Type Transformers,” or c) CAN/CSA-C802.3, “Maximum Losses for Power Transformers.”",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,7.2.4.1.(1),7.2.4.1. Efficiency,"Except for elevator motors and motors that are components of rated equipment, permanently wired polyphase motors serving the building shall have a nominal full-load motor efficiency not less than the minimum specified in Tables 3 and 5 of CSA C390, “Test Methods, Marking Requirements, and Energy Efficiency Levels for Three-Phase Induction Motors.”",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,7.4.1.1.(1),7.4.1.1. Scope,"Where electrical power systems and motors do not comply with the requirements of Section 7.2., they shall comply with Part 8.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.1.1.1.(1),8.1.1.1. Scope,"Compliance with this Code is permitted to be achieved by applying the provisions of this Part in lieu of a) the prescriptive requirements in Sections 3.2., 4.2., 5.2., 6.2. and 7.2., or b) the trade-off provisions in Sections 3.3., 4.3., 5.3. and 6.3. (See Note A-1.1.2.1.)",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.1.1.2.(1),8.1.1.2. Application,"Except as provided in Sentence (2), this Part applies only to buildings a) whose occupancy is known, and b) for which sufficient information is known about their components, materials and assemblies that are covered by the scope of this Code.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.1.1.2.(2),8.1.1.2. Application,"Where insufficient information is known about the building’s components, materials and assemblies, the applicable prescriptive requirements in Sections 3.2., 4.2., 5.2., 6.2. and 7.2. shall apply.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,Electrical Motors,,,,,,
2015,ON,NECB,Div B,8.1.1.2.(3),8.1.1.2. Application,"If, during construction, the design is found to be altered from the one used in the original performance assessment, the building shall be reassessed for compliance with this Part.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.1.1.2.(4),8.1.1.2. Application,"Except as provided in Sentence (5), the procedures stated in this Part shall be applied to a single building at a time.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,Energy Monitoring,,,,,,
2015,ON,NECB,Div B,8.1.1.2.(5),8.1.1.2. Application,"Where the structure is divided by firewalls into multiple buildings, the whole structure is permitted to be treated as one building.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.1.1.3.(1),8.1.1.3. Definitions,Words that appear in italics are defined in Article 1.4.1.2. of Division A.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.1.1.(1),8.4.1.1. General,"In establishing the building energy target, building components must be accounted for in accordance with the prescriptive requirements of Sections 3.2., 4.2., 5.2., 6.2. and 7.2. for the climate zone under consideration.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.1.1.(2),8.4.1.1. General,"Where the construction techniques or building components used are more energy-efficient than those prescribed by the prescriptive requirements, the performance compliance calculations are permitted to take this increased performance level into account in the determination of the annual energy consumption, provided it can be quantified and is not dependent on occupant behaviour.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.1.1.(3),8.4.1.1. General,"Exterior lighting is permitted to be excluded from the performance compliance calculations, provided it complies with the prescriptive requirements of Part 4.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.1.2.(1),8.4.1.2. Determination of Compliance,"Subject to the limitations stated in Article 8.4.1.3., compliance with this Part shall be determined based on Sentences (2) to (5).",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.1.2.(2),8.4.1.2. Determination of Compliance,"The annual energy consumption of the proposed building, as determined in accordance with this Part, shall not exceed the building energy target of the reference building.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.1.2.(3),8.4.1.2. Determination of Compliance,The number of hours during which the heating loads for each thermal block are not met shall not exceed 100 hours in a simulated year for both the proposed and reference buildings.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.1.2.(4),8.4.1.2. Determination of Compliance,The number of hours during which the cooling loads for each thermal block of the proposed building are not met shall not differ by more than ±10% from the number of hours in a simulated year that the cooling loads of the reference building are not met.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.1.2.(5),8.4.1.2. Determination of Compliance,"Where the requirements of Sentences (3) and (4) are not met, the capacities of the primary and secondary systems of the proposed or reference building shall be incrementally increased until those loads are met.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.1.2.(5),Determination of Compliance,"Where the requirements of Sentences 8.4.1.2.(3) and 8.4.1.2.(4) are not met, the capacities of the primary and secondary systems of the proposed or reference building shall be incrementally increased until those loads are met.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.1.3.(1),8.4.1.3. Limitations,"Compliance with this Part shall be subject to the limitations stated in Sections 3.4., 4.4., 5.4., 6.4. and 7.4.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.1.4.(1),8.4.1.4. Treatment of Additions,"For the purpose of performance compliance calculations, the assessment of additions shall be based on a) the addition being considered by itself, or b) the addition being considered together with the existing building.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.1.4.(2),8.4.1.4. Treatment of Additions,"Where the addition is being considered by itself, existing primary and secondary systems that are extended to serve the addition shall be modeled for the proposed building a) as if they met the prescriptive requirements of the Code, or b) using the characteristics of the existing equipment as determined in accordance with the standards referenced in Articles 5.2.12.1. and 6.2.2.1. (see Note A-8.4.1.4.(2)(b)).",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.1.4.(3),8.4.1.4. Treatment of Additions,"When the addition is being considered together with the existing building, the characteristics of existing components shall be their actual characteristics determined in accordance with Sections 3.2., 4.2., 5.2., 6.2. and 7.2.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.1.(1),8.4.2.1. General,Compliance with this Part shall be assessed through modeling that conforms to specifications detailed in this Part.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.10.(1),8.4.2.10. HVAC Systems Calculations,"For the purpose of compliance calculations, the reference building’s HVAC systems determined in accordance with Article 8.4.4.7. shall be modeled without substituting their components with thermodynamically similar components or using approximated calculations.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.10.(2),8.4.2.10. HVAC Systems Calculations,"The energy model calculations shall account for the effect of terminal devices, primary systems and secondary systems having limited capacities on space temperature and energy use.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.2.10.(2),HVAC Systems Calculations,"The energy model calculations shall account for the effect of terminal devices, primary systems and secondary systems having limited capacities on space temperature and energy use.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.10.(3),8.4.2.10. HVAC Systems Calculations,"Where applicable, the energy modeling of secondary systems shall account for a) temperature rise of supply air due to heat from supply fan, b) temperature rise of return air due to heat from return fan, c) temperature rise of return air due to heat gain from lights, d) fan power as a function of supply airflow, e) temperature and humidity rise or drop of supply or return air due to heat (sensible and latent energy) transferred from a heat-recovery device, and f) temperature rise of the outside air due to preheaters.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.2.10.(3),HVAC Systems Calculations,"Where applicable, the energy modeling of secondary systems shall account for temperature rise of supply air due to heat from supply fan, temperature rise of return air due to heat from return fan, temperature rise of return air due to heat gain from lights, fan power as a function of supply airflow, temperature and humidity rise or drop of supply or return air due to heat (sensible and latent energy) transferred from a heat-recovery device, and temperature rise of the outside air due to preheaters.",QECB2015,Div B,8.4.2.10.(2),HVAC Systems,"Programs shall account for the effect of HVAC systems on supply and return air temperature and on that of conditioned spaces including temperature rise of air due to heat from constant, variable or multiple speed fans, fan power as a function of modulation of supply airflow, temperature or humidity rise or drop of supply or return air due to sensible and latent heat transferred from a heat-recovery device, and temperature rise of the outdoor air due to preheaters.",Common Sentence,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.10.(4),8.4.2.10. HVAC Systems Calculations,"The energy model calculations shall determine how many hours the primary system, secondary system and terminal device loads are not met.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.10.(5),8.4.2.10. HVAC Systems Calculations,"The energy model calculations shall account for the efficiency and capacity of the HVAC equipment as a function of part load and parameters such as, but not limited to, the temperatures of entering fluids and climatic conditions.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.2.2. 7),,,QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.2.(1),8.4.2.2. Calculation Methods,"Except as provided in Sentence (5), the energy model calculations shall account for the annual energy consumption of a) space-heating equipment, b) space-cooling equipment, c) fans, d) interior and exterior lighting devices, e) service water heating equipment, f) pumps, g) auxiliary HVAC equipment (see Note A-8.4.2.2.(1)(g)), h) receptacle loads and miscellaneous equipment as per Article 8.4.2.7., i) appliances, and j) elevators and escalators.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.2.(2),8.4.2.2. Calculation Methods,The energy model calculations shall be performed for a one-year period (8 760 hours) using time intervals no greater than one hour.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.2.(3),8.4.2.2. Calculation Methods,Operating schedules and climatic data input in the energy model shall use a time interval no greater than one hour.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.2.(4),8.4.2.2. Calculation Methods,"If a computer program is used to carry out the compliance calculations, the calculation methods employed in the energy model shall conform to a) ANSI/ASHRAE 140, “Evaluation of Building Energy Analysis Computer Programs,” or b) an equivalent test method.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.2.(5),8.4.2.2. Calculation Methods,"Redundant or back-up equipment is permitted to be excluded from the energy model, provided it is equipped with controls that operate the equipment only when the primary equipment is not operating.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.3.(1),8.4.2.3. Climatic Data,"The energy model calculations shall be performed using values of climatic data, including temperature, humidity and insolation, that are derived from measured climatic data and shown to be good representations of climate at the building site compared to the average of at least 10 years of measured data collected at the weather station nearest to the building site.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.3.(2),8.4.2.3. Climatic Data,"For urban regions with several climatic data sets and for locations where weather data are not available, the energy model calculations shall be performed using available weather data that best represents the climate at the building site.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.4.(1),8.4.2.4. Thermal Mass,The energy model calculations shall account for the effect of thermal mass.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.2.4.(1),Thermal Mass,The energy model calculations shall account for the effect of thermal mass.,QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.5.(1),8.4.2.5. Space Temperature,The energy model calculations shall include a dynamic calculation of space temperatures.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.2.5.(1),Space Temperature,The energy model calculations shall include a dynamic calculation of space temperatures.,QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.6.(1),8.4.2.6. Heat Transfer Between Thermal Blocks,"Where the temperature difference between two adjacent thermal blocks is greater than 10°C, the energy model calculations shall account for heat transfer between those thermal blocks.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.6.(2),8.4.2.6. Heat Transfer Between Thermal Blocks,"Where the adjacent thermal blocks referred to in Sentence (1) are not fully separated by solid partitions or solid building elements, the energy model calculations shall use a heat transfer coefficient of 0.35 W/(m2·K).",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.2.7.(1),Internal and Service Water Heating Loads,"The energy model calculations shall account for the loads due to (See Note A-8.4.2.7.(1).)) number of occupants, receptacle equipment, service water heating systems, and miscellaneous equipment, as applicable.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.7.(1),8.4.2.7. Internal and Service Water Heating Loads,"The energy model calculations shall account for the loads due to a) number of occupants, b) receptacle equipment, c) service water heating systems, and d) miscellaneous equipment, as applicable. (See Note A-8.4.2.7.(1).)",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.7.(2),8.4.2.7. Internal and Service Water Heating Loads,"The energy model shall calculate the sensible and latent loads due to internal loads, lighting, and appliances. (See Notes A-8.4.3.2.(1) and A-8.4.3.2.(2).)",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.2.7.(2),Internal and Service Water Heating Loads,"The energy model shall calculate the sensible and latent loads due to internal loads, lighting, and appliances. (See Notes8.4.3.2.(1) and8.4.3.2.(2).)",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.7.(3),8.4.2.7. Internal and Service Water Heating Loads,The internal loads shall be adjusted for each time interval referred to in Sentence 8.4.2.2.(3) based on the applicable operating schedule in Note A-8.4.3.2.(1).,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.7.(4),8.4.2.7. Internal and Service Water Heating Loads,"The calculation of sensible loads due to lighting shall account for a) the lighting controls, b) the effect of the proportion of radiant and convective heat, and c) the percentage of heat gain from lighting going directly to return air.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.2.7.(4),Internal and Service Water Heating Loads,"The calculation of sensible loads due to lighting shall account for the lighting controls, the effect of the proportion of radiant and convective heat, and the percentage of heat gain from lighting going directly to return air.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.7.(5),8.4.2.7. Internal and Service Water Heating Loads,Miscellaneous equipment located within a conditioned space that affects the energy consumption of one or more of the building systems described in Sentence 8.4.2.2.(1) shall be included in the energy model and its energy consumption shall be calculated.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.2.7.(5),Internal and Service Water Heating Loads,Miscellaneous equipment located within a conditioned space that affects the energy consumption of one or more of the building systems described in Sentence 8.4.2.2.(1) shall be included in the energy model and its energy consumption shall be calculated.,QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.8.(1),8.4.2.8. Building Envelope,"The energy model calculations shall account for heat transfer through walls, roofs and floors for each thermal block, while accounting for the dynamic response due to the thermal characteristics of the particular assembly.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.8.(10),8.4.2.8. Building Envelope,The insulated surface areas of floor assemblies in contact with the ground shall be calculated using dimensions measured to the exterior surfaces of perimeter walls.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.2.8.(10),Building Envelope,The insulated surface areas of floor assemblies in contact with the ground shall be calculated using dimensions measured to the exterior surfaces of perimeter walls.,QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.8.(2),8.4.2.8. Building Envelope,"Calculations of heat transfer through walls and roofs shall account for the effect of solar radiation absorbed on their exterior surfaces, which depends on the orientation and absorptance of each surface. ",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.8.(3),8.4.2.8. Building Envelope,"The energy model calculations shall account for heat transfer through fenestration, including skylights, while accounting for both indoor-outdoor temperature difference and transmission of solar radiation through the glazing.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.8.(4),8.4.2.8. Building Envelope,"Calculations of cooling and heating loads due to the transmission of solar radiation through fenestration shall account for a) the orientation of the fenestration, b) the solar optical properties of the glazing, and c) dynamic response due to the effect of the thermal characteristics of each thermal block.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.8.(5),8.4.2.8. Building Envelope,"The insulated surface areas of above-ground roof assemblies shall a) be calculated along the plane of the insulation using dimensions measured to the interior surfaces of intersecting exterior walls, and b) exclude openings for skylights and chimneys as measured to the surfaces of structural framing surrounding such openings.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.8.(6),8.4.2.8. Building Envelope,"The insulated surface areas of exterior above-ground wall assemblies shall a) be calculated using dimensions measured to the exterior surfaces of intersecting exterior walls and to the exterior ground level, exclusive of the perimeter areas where floor or roof slabs interrupt the wall construction (see Note A-3.1.1.7.(8)), b) include perimeter areas of intersecting interior walls, and c) exclude openings for doors and fenestration, as measured to the surfaces of structural framing surrounding such openings.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.2.8.(6),Building Envelope,"The insulated surface areas of exterior above-ground wall assemblies shall be calculated using dimensions measured to the exterior surfaces of intersecting exterior walls and to the exterior ground level, exclusive of the perimeter areas where floor or roof slabs interrupt the wall construction, include perimeter areas of intersecting interior walls, and exclude openings for doors and fenestration, as measured to the surfaces of structural framing surrounding such openings.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.8.(7),8.4.2.8. Building Envelope,The insulated surface areas of above-ground exterior floor assemblies shall be calculated using dimensions measured to the exterior surface of perimeter walls.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.2.8.(7),Building Envelope,The insulated surface areas of above-ground exterior floor assemblies shall be calculated using dimensions measured to the exterior surface of perimeter walls.,QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.8.(8),8.4.2.8. Building Envelope,The insulated surface areas of roof assemblies in contact with the ground shall be calculated along the plane of the insulation using dimensions measured to the exterior surfaces of intersecting exterior walls.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.2.8.(8),Building Envelope,The insulated surface areas of roof assemblies in contact with the ground shall be calculated along the plane of the insulation using dimensions measured to the exterior surfaces of intersecting exterior walls.,QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.8.(9),8.4.2.8. Building Envelope,"The insulated surface areas of wall assemblies in contact with the ground shall be calculated using dimensions measured a) horizontally to the exterior surfaces of perimeter wall assemblies in contact with the ground, and b) vertically from the exterior ground level to the underside of intersecting floors in contact with the ground.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.2.8.(9),Building Envelope,"The insulated surface areas of wall assemblies in contact with the ground shall be calculated using dimensions measured horizontally to the exterior surfaces of perimeter wall assemblies in contact with the ground, and vertically from the exterior ground level to the underside of intersecting floors in contact with the ground.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.2.9.(1),8.4.2.9. Air Leakage,The energy model calculations shall account for air leakage through the building envelope.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.1.(1),8.4.3.1. General,The annual energy consumption of the proposed building shall be calculated as described in this Subsection.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.1.(2),8.4.3.1. General,"Except as stated otherwise in this Subsection, the energy model shall be consistent with the proposed building’s specifications including proper accounting of a) fenestration, doors and opaque building assembly types and areas, b) lighting systems and controls, c) HVAC system types, capacities and controls, d) service water heating system types, capacities and controls, and e) electrical systems.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.1.(3),8.4.3.1. General,"The energy model calculations shall include all the energy use addressed in Sections 3.2., 4.2., 5.2., 6.2. and 7.2.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.1.(4),8.4.3.1. General,"Each conditioned thermal block in the proposed building shall be modeled as being a) heated, if only heating systems are provided, b) cooled, if only cooling systems are provided, and c) heated and cooled, if complete heating and cooling systems or only rough-ins are provided.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.3.1.(4),General,"Each conditioned thermal block in the proposed building shall be modeled as being heated, if only heating systems are provided, cooled, if only cooling systems are provided, and heated and cooled, if complete heating and cooling systems or only rough-ins are provided.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.1.(5),8.4.3.1. General,"For the purpose of compliance calculations, where a building system or part of a building system has not been fully specified, it shall be assumed that it complies with the prescriptive requirements.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.3.1.(5),General,"For the purpose of compliance calculations, where a building system or part of a building system has not been fully specified, it shall be assumed that it complies with the prescriptive requirements.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.1.(6),8.4.3.1. General,"Where a building envelope assembly covers less than 5% of the total area of that assembly type, it is permitted to be excluded from the energy model, provided its area is included in an adjacent assembly having a similar U-value and the same orientation.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.3.1.(6),General,"Where a building envelope assembly covers less than 5% of the total area of that assembly type, it is permitted to be excluded from the energy model, provided its area is included in an adjacent assembly having a similar U-value and the same orientation.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.1.(7),8.4.3.1. General,"The energy model calculations shall not include manually operated fenestration shading devices, such as blinds or shades.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.1.(8),8.4.3.1. General,"The energy model calculations shall include permanent fenestration shading devices, such as fins, overhangs, and light shelves.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,8.4.3.1.(8),General,"The energy model calculations shall include permanent fenestration shading devices, such as fins, overhangs, and light shelves.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.2.(1),"8.4.3.2. Operating Schedules, Internal Loads, Service Water Heating Loads and Set-point Temperature","For semi-heated buildings, as defined in Sentence 1.2.1.2.(2), the set-point temperature of the proposed building shall be that shown in the specifications.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.2.(1),"8.4.3.2. Operating Schedules, Internal Loads, Service Water Heating Loads and Set-point Temperature","Internal loads, service water heating loads, and illuminance levels used in the energy compliance calculations shall be representative of the proposed building’s type or space functions. (See Note A-8.4.3.2.(2).)",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,8.4.3.2.(1),"8.4.3.2. Operating Schedules, Internal Loads, Service Water Heating Loads and Set-point Temperature","The operating schedules relating to the presence of occupants and of loads due to the operation of lighting, receptacle equipment, and heating, cooling and service water heating systems shall be representative of the proposed building’s type or space functions. (See Note A-8.4.3.2.(1).)",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
