Full Index,ID,SEQ,DOCTYPE,DOCID,IDWITHINDOC,DIVISION,PROVISION,ARTICLE_TITLE,FRAG_DOCUMENT,FRAG_DOCUMENT_NOWHITESPACE,WORDCOUNT,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
14076,1461414,309896.0,P,npc2015_divb,215.0,B,2.3.4.4.(2),Support for Vertical Piping,The maximum spacing of supports shall be 7.5 m.,themaximumspacingofsupportsshallbe7.5m.,9.0,2.0,3,4,4,2
14080,1462068,309805.0,P,npc2015_divb,124.0,B,2.2.7.5.(2),Solder-Joint Drainage Fittings,Solder-joint fittings for drainage systems shall not be used in a water system.,solder-jointfittingsfordrainagesystemsshallnotbeusedinawatersystem.,13.0,2.0,2,7,5,2
14081,1462083,309977.0,P,npc2015_divb,296.0,B,2.4.6.3.(3),Sumps or Tanks,Equipment such as a pump or ejector that can lift the contents of the sump or tank and discharge it into the building drain or building sewer shall be installed.,equipmentsuchasapumporejectorthatcanliftthecontentsofthesumportankanddischargeitintothebuildingdrainorbuildingsewershallbeinstalled.,30.0,2.0,4,6,3,3
14082,1462744,309787.0,P,npc2015_divb,106.0,B,2.2.6.11.(1),Stainless Steel Butt Weld Pipe Fittings,Stainless steel butt weld pipe fittings shall conform to ASME B16.9-2012 Factory Made Wrought Buttwelding Fittings and ASTM A 403/A 403M-16 Wrought Austenitic Stainless Steel Piping Fittings,stainlesssteelbuttweldpipefittingsshallconformtoasmeb16.9-2012factorymadewroughtbuttweldingfittingsandastma403/a403m-16wroughtausteniticstainlesssteelpipingfittings,27.0,2.0,2,6,11,1
14083,1462745,309792.0,P,npc2015_divb,111.0,B,2.2.6.13.(2),Stainless Steel Threaded Fittings,Stainless steel threaded fittings shall be made of a material that matches the grade of the pipe material used.,stainlesssteelthreadedfittingsshallbemadeofamaterialthatmatchesthegradeofthepipematerialused.,19.0,2.0,2,6,13,2
14086,1463422,310076.0,P,npc2015_divb,395.0,B,2.5.5.2.(2),Venting of Oil Interceptors,Adjacent compartments within an oil interceptor shall be connected to each other by a vent opening.,adjacentcompartmentswithinanoilinterceptorshallbeconnectedtoeachotherbyaventopening.,16.0,2.0,5,5,2,2
14087,1463426,309900.0,P,npc2015_divb,219.0,B,2.3.4.5.(4),Support for Horizontal Piping,"Where PEX, PP-R, PE/AL/PE or PEX/AL/PEX plastic pipe is installed, hangers shall not compress, cut or abrade the pipe.","wherepex,pp-r,pe/al/peorpex/al/pexplasticpipeisinstalled,hangersshallnotcompress,cutorabradethepipe.",19.0,2.0,3,4,5,4
14091,1465387,309978.0,P,npc2015_divb,297.0,B,2.4.6.3.(4),Sumps or Tanks,"Where the equipment does not operate automatically, the capacity of the sump shall be sufficient to hold at least a 24 h accumulation of liquid.","wheretheequipmentdoesnotoperateautomatically,thecapacityofthesumpshallbesufficienttoholdatleasta24haccumulationofliquid.",25.0,2.0,4,6,3,4
14092,1465389,309992.0,P,npc2015_divb,311.0,B,2.4.7.1.(4),Cleanouts for Drainage Systems,"Where a cleanout is required on a building sewer 8 inches or larger in size, it shall be a manhole.","whereacleanoutisrequiredonabuildingsewer8inchesorlargerinsize,itshallbeamanhole.",20.0,2.0,4,7,1,4
14093,1465408,310146.0,P,npc2015_divb,465.0,B,2.6.1.6.(2),Flushing Devices,"Where a manually operated flushing device is installed, it shall serve only one fixture.","whereamanuallyoperatedflushingdeviceisinstalled,itshallserveonlyonefixture.",14.0,2.0,6,1,6,2
14094,1465424,310149.0,P,npc2015_divb,468.0,B,2.6.1.6.(5),Flushing Devices,"Except where installed in buildings not intended to be occupied year-round, flush-tank-type urinals shall be equipped with a device capable of preventing flush cycles when they are not in use. (See Note A-2.6.1.6.(5).)","exceptwhereinstalledinbuildingsnotintendedtobeoccupiedyear-round,flush-tank-typeurinalsshallbeequippedwithadevicecapableofpreventingflushcycleswhentheyarenotinuse.(seenotea-2.6.1.6.(5).)",33.0,2.0,6,1,6,5
14095,1465957,309723.0,P,npc2015_divb,42.0,B,2.2.3.2.(3),Interceptors,"Grease interceptors shall be selected and installed in conformance with (See Note A-2.2.3.2.(3).)) CSA B481.0-12 Material, Design, and Construction Requirements for Grease Interceptors and CSA B481.3-12 Sizing, Selection, Location, and Installation of Grease Interceptors","greaseinterceptorsshallbeselectedandinstalledinconformancewith(seenotea-2.2.3.2.(3).))csab481.0-12material,design,andconstructionrequirementsforgreaseinterceptorsandcsab481.3-12sizing,selection,location,andinstallationofgreaseinterceptors",34.0,2.0,2,3,2,3
14098,1466688,310068.0,P,npc2015_divb,387.0,B,2.5.4.3.(1),Yoke Vents,"Except as provided in Sentence 2.5.4.3.(4), where a soil-or-waste stack receives the discharge from fixtures located on more than 11 storeys, a yoke vent shall be installed for each section of 5 storeys or part thereof counted from the top down, and at or immediately above each offset or double offset.","exceptasprovidedinsentence2.5.4.3.(4),whereasoil-or-wastestackreceivesthedischargefromfixtureslocatedonmorethan11storeys,ayokeventshallbeinstalledforeachsectionof5storeysorpartthereofcountedfromthetopdown,andatorimmediatelyaboveeachoffsetordoubleoffset.",51.0,2.0,5,4,3,1
14099,1466691,309701.0,P,npc2015_divb,20.0,B,2.2.1.1.(2),Exposure of Materials,Materials and equipment used in a drainage system where excessively corrosive wastes are present shall be suitable for the purpose.,materialsandequipmentusedinadrainagesystemwhereexcessivelycorrosivewastesarepresentshallbesuitableforthepurpose.,20.0,2.0,2,1,1,2
14100,1466743,309982.0,P,npc2015_divb,301.0,B,2.4.6.4.(1),Protection from Backflow,"Except as permitted in Sentence 2.4.6.4.(2), a backwater valve or a gate valve that would prevent the free circulation of air shall not be installed in a building drain or in a building sewer. (See Note A-2.4.6.4.(1).)","exceptaspermittedinsentence2.4.6.4.(2),abackwatervalveoragatevalvethatwouldpreventthefreecirculationofairshallnotbeinstalledinabuildingdrainorinabuildingsewer.(seenotea-2.4.6.4.(1).)",37.0,2.0,4,6,4,1
14101,1466760,309682.0,P,npc2015_divb,1.0,B,1.1.1.1.(1),Application,This Part applies to all plumbing systems covered in this Code. (See Article 1.1.1.1. of Division A.),thispartappliestoallplumbingsystemscoveredinthiscode.(seearticle1.1.1.1.ofdivisiona.),17.0,1.0,1,1,1,1
14102,1467280,309751.0,P,npc2015_divb,70.0,B,2.2.5.9.(1),Transition Solvent Cement,"Solvent cement for transition joints shall conform to CSA CAN/CSA-B181.1-15 Acrylonitrile-Butadiene-Styrene (ABS) Drain, Waste, and Vent Pipe and Pipe Fittings or CSA CAN/CSA-B181.2-15 Polyvinylchloride (PVC) and Chlorinated Polyvinylchloride (CPVC) Drain, Waste, and Vent Pipe and Pipe Fittings","solventcementfortransitionjointsshallconformtocsacan/csa-b181.1-15acrylonitrile-butadiene-styrene(abs)drain,waste,andventpipeandpipefittingsorcsacan/csa-b181.2-15polyvinylchloride(pvc)andchlorinatedpolyvinylchloride(cpvc)drain,waste,andventpipeandpipefittings",37.0,2.0,2,5,9,1
14104,1467406,309856.0,P,npc2015_divb,175.0,B,2.3.2.2.(3),Wiped Joints,Wiped flanged joints shall be reinforced with a lead flange that is not less than 19 mm wide.,wipedflangedjointsshallbereinforcedwithaleadflangethatisnotlessthan19mmwide.,18.0,2.0,3,2,2,3
14105,1467407,309820.0,P,npc2015_divb,139.0,B,2.2.10.3.(1),Cleanout Fittings,"Every plug, cap, nut or bolt that is intended to be removable from a ferrous fitting shall be of a non-ferrous material.","everyplug,cap,nutorboltthatisintendedtoberemovablefromaferrousfittingshallbeofanon-ferrousmaterial.",22.0,2.0,2,10,3,1
14106,1467417,309845.0,P,npc2015_divb,164.0,B,2.2.10.14.(2),Vent Pipe Flashing,Prefabricated flashing for vent pipes shall conform to CSA B272-93 Prefabricated Self-Sealing Roof Vent Flashings (See Article 2.5.6.5. for location of vent pipe terminals.),prefabricatedflashingforventpipesshallconformtocsab272-93prefabricatedself-sealingroofventflashings(seearticle2.5.6.5.forlocationofventpipeterminals.),24.0,2.0,2,10,14,2
14107,1467435,309832.0,P,npc2015_divb,151.0,B,2.2.10.7.(2),Water Temperature Control,Individual pressure-balanced or thermostatic-mixing valves shall not be required for shower heads having a single tempered water supply that is controlled by an automatic compensating valve conforming to CSA B125.3-12 Plumbing Fittings,individualpressure-balancedorthermostatic-mixingvalvesshallnotberequiredforshowerheadshavingasingletemperedwatersupplythatiscontrolledbyanautomaticcompensatingvalveconformingtocsab125.3-12plumbingfittings,32.0,2.0,2,10,7,2
14108,1468025,310202.0,P,npc2015_divb,521.0,B,2.6.3.5.(1),Velocity,The maximum permitted water velocities shall be those recommended by the pipe and fitting manufacturer.,themaximumpermittedwatervelocitiesshallbethoserecommendedbythepipeandfittingmanufacturer.,15.0,2.0,6,3,5,1
14109,1468068,310064.0,P,npc2015_divb,383.0,B,2.5.4.2.(1),Vent Stacks,"Except as provided in Sentence 2.5.4.2.(2), every soil-or-waste stack draining fixtures from more than 4 storeys that contain plumbing fixtures shall have a vent stack.","exceptasprovidedinsentence2.5.4.2.(2),everysoil-or-wastestackdrainingfixturesfrommorethan4storeysthatcontainplumbingfixturesshallhaveaventstack.",25.0,2.0,5,4,2,1
14111,1468097,309866.0,P,npc2015_divb,185.0,B,2.3.2.8.(1),Stainless Steel Welded Joints,Stainless steel welded joints shall conform to ASME B31.9-2014 Building Services Piping,stainlesssteelweldedjointsshallconformtoasmeb31.9-2014buildingservicespiping,12.0,2.0,3,2,8,1
14112,1468106,309826.0,P,npc2015_divb,145.0,B,2.2.10.6.(2),Supply and Waste Fittings,"Except for lavatories in health care facilities, emergency eye washes, and emergency showers, supply fittings and individual shower heads shall have an integral means of limiting the maximum water flow rate to that specified in Table 2.2.10.6. (See Note A-2.2.10.6.(2).)","exceptforlavatoriesinhealthcarefacilities,emergencyeyewashes,andemergencyshowers,supplyfittingsandindividualshowerheadsshallhaveanintegralmeansoflimitingthemaximumwaterflowratetothatspecifiedintable2.2.10.6.(seenotea-2.2.10.6.(2).)",40.0,2.0,2,10,6,2
14113,1468652,310204.0,P,npc2015_divb,523.0,B,2.7.2.1.(1),Markings Required,"Non-potable water piping shall be identified by markings that are permanent, distinct and easily recognized.","non-potablewaterpipingshallbeidentifiedbymarkingsthatarepermanent,distinctandeasilyrecognized.",15.0,2.0,7,2,1,1
14114,1468689,309958.0,P,npc2015_divb,277.0,B,2.4.4.4.(2),Neutralizing and Dilution Tanks,Neutralizing and dilution tanks shall have a method for neutralizing the liquid.,neutralizinganddilutiontanksshallhaveamethodforneutralizingtheliquid.,12.0,2.0,4,4,4,2
14115,1468750,310125.0,P,npc2015_divb,444.0,B,2.5.9.1.(1),Air Admittance Valve as a Vent Terminal,Individual vents and dual vents are permitted to terminate with a connection to an air admittance valve as provided in Articles 2.5.9.2. and 2.5.9.3. (See also Sentence 2.2.10.16.(1).),individualventsanddualventsarepermittedtoterminatewithaconnectiontoanairadmittancevalveasprovidedinarticles2.5.9.2.and2.5.9.3.(seealsosentence2.2.10.16.(1).),28.0,2.0,5,9,1,1
14117,1468791,310188.0,P,npc2015_divb,507.0,B,2.6.2.12.(1),Backflow Preventers,No bypass piping or other device capable of reducing the effectiveness of a backflow preventer shall be installed in a water supply system.,nobypasspipingorotherdevicecapableofreducingtheeffectivenessofabackflowpreventershallbeinstalledinawatersupplysystem.,23.0,2.0,6,2,12,1
14118,1469378,310101.0,P,npc2015_divb,420.0,B,2.5.7.2.(1),Size Restriction,"The size of a branch vent, stack vent, vent stack or vent header shall be not less than the size of the vent pipe to which it is connected.","thesizeofabranchvent,stackvent,ventstackorventheadershallbenotlessthanthesizeoftheventpipetowhichitisconnected.",29.0,2.0,5,7,2,1
14119,1469400,310022.0,P,npc2015_divb,341.0,B,2.4.9.3.(1),Size of Fixture Outlet Pipes,"Except as provided in Sentence 2.4.9.3.(2), the size of fixture outlet pipes shall conform to Table 2.4.9.3.","exceptasprovidedinsentence2.4.9.3.(2),thesizeoffixtureoutletpipesshallconformtotable2.4.9.3.",17.0,2.0,4,9,3,1
14122,1469892,309741.0,P,npc2015_divb,60.0,B,2.2.5.3.(3),Polyethylene Pipe and Fittings,Butt fusion fittings for polyethylene pipe shall conform to ASTM D 3261-16 Butt Heat Fusion Polyethylene (PE) Plastic Fittings for Polyethylene (PE) Plastic Pipe and Tubing,buttfusionfittingsforpolyethylenepipeshallconformtoastmd3261-16buttheatfusionpolyethylene(pe)plasticfittingsforpolyethylene(pe)plasticpipeandtubing,26.0,2.0,2,5,3,3
14123,1470033,309860.0,P,npc2015_divb,179.0,B,2.3.2.5.(1),Flared Joints,"In making a flared joint, the pipe shall be expanded with a proper flaring tool.","inmakingaflaredjoint,thepipeshallbeexpandedwithaproperflaringtool.",15.0,2.0,3,2,5,1
14124,1470048,310059.0,P,npc2015_divb,378.0,B,2.5.3.1.(8),Circuit Venting,Connections to circuit vents and additional circuit vents in accordance with Sentence 2.5.3.1.(6) shall conform to Sentence 2.5.4.5.(1).,connectionstocircuitventsandadditionalcircuitventsinaccordancewithsentence2.5.3.1.(6)shallconformtosentence2.5.4.5.(1).,18.0,2.0,5,3,1,8
14125,1470693,310178.0,P,npc2015_divb,497.0,B,2.6.2.6.(1),Premise Isolation,"In addition to the backflow preventer required by this Subsection for buildings or facilities where a potentially severe health hazard may be caused by backflow, the potable water system shall be provided with premise isolation by the installation of a reduced pressure principle backflow preventer. (See Note A-2.6.2.6.(1).)","inadditiontothebackflowpreventerrequiredbythissubsectionforbuildingsorfacilitieswhereapotentiallyseverehealthhazardmaybecausedbybackflow,thepotablewatersystemshallbeprovidedwithpremiseisolationbytheinstallationofareducedpressureprinciplebackflowpreventer.(seenotea-2.6.2.6.(1).)",48.0,2.0,6,2,6,1
14126,1470700,309974.0,P,npc2015_divb,293.0,B,2.4.6.2.(1),Location of Soil-or-Waste Pipes,"A soil-or-waste pipe shall not be located directly above non-pressure potable water storage tanks, manholes in pressure potable water storage tanks, or food-handling or food-processing equipment.","asoil-or-wastepipeshallnotbelocateddirectlyabovenon-pressurepotablewaterstoragetanks,manholesinpressurepotablewaterstoragetanks,orfood-handlingorfood-processingequipment.",26.0,2.0,4,6,2,1
14127,1470717,309736.0,P,npc2015_divb,55.0,B,2.2.5.2.(1),Vitrified Clay Pipe and Fittings,Vitrified clay pipe and fittings shall conform to CSA A60.1-M1976 Vitrified Clay Pipe,vitrifiedclaypipeandfittingsshallconformtocsaa60.1-m1976vitrifiedclaypipe,13.0,2.0,2,5,2,1
14129,1470726,309830.0,P,npc2015_divb,149.0,B,2.2.10.6.(6),Supply and Waste Fittings,Waste fittings shall conform to ASME/CSA ASME A112.18.2-2015/CSAB125.2-15 Plumbing Waste Fittings,wastefittingsshallconformtoasme/csaasmea112.18.2-2015/csab125.2-15plumbingwastefittings,11.0,2.0,2,10,6,6
14131,1471331,310023.0,P,npc2015_divb,342.0,B,2.4.9.3.(2),Size of Fixture Outlet Pipes,The part of the fixture outlet pipe that is common to 3 compartments of a sink shall be one size larger than the largest fixture outlet pipe of the compartments that it serves. (See Note A-2.4.9.3.(2).),thepartofthefixtureoutletpipethatiscommonto3compartmentsofasinkshallbeonesizelargerthanthelargestfixtureoutletpipeofthecompartmentsthatitserves.(seenotea-2.4.9.3.(2).),36.0,2.0,4,9,3,2
14132,1471353,309687.0,P,npc2015_divb,6.0,B,1.2.1.2.(1),Defined Terms,The words and terms in italics in Division B shall have the meanings assigned to them in Article 1.4.1.2. of Division A.,thewordsandtermsinitalicsindivisionbshallhavethemeaningsassignedtotheminarticle1.4.1.2.ofdivisiona.,22.0,1.0,2,1,2,1
14134,1471993,309890.0,P,npc2015_divb,209.0,B,2.3.4.1.(2),Capability of Support,Floor-mounted and wall-mounted water-closet bowls shall be securely attached to the floor or wall by means of a flange and shall be stable.,floor-mountedandwall-mountedwater-closetbowlsshallbesecurelyattachedtothefloororwallbymeansofaflangeandshallbestable.,23.0,2.0,3,4,1,2
14135,1472003,309699.0,P,npc2015_divb,18.0,B,2.1.3.2.(1),Accessibility,"Every fixture, appliance, interceptor, cleanout, valve, device or piece of equipment shall be located so that it is readily accessible for use, cleaning and maintenance.","everyfixture,appliance,interceptor,cleanout,valve,deviceorpieceofequipmentshallbelocatedsothatitisreadilyaccessibleforuse,cleaningandmaintenance.",25.0,2.0,1,3,2,1
14136,1472005,309737.0,P,npc2015_divb,56.0,B,2.2.5.2.(2),Vitrified Clay Pipe and Fittings,Couplings and joints for vitrified clay pipe shall conform to CSA A60.3-M1976 Vitrified Clay Pipe Joints,couplingsandjointsforvitrifiedclaypipeshallconformtocsaa60.3-m1976vitrifiedclaypipejoints,16.0,2.0,2,5,2,2
14138,1472624,309835.0,P,npc2015_divb,154.0,B,2.2.10.8.(1),Direct Flush Valves,"Direct flush valves shall open fully and close positively under service pressure, complete their cycle of operation automatically, be provided with a means of regulating the volume of water that they discharge, and be provided with a vacuum breaker unless the fixture is designed so that back-siphonage cannot occur.","directflushvalvesshallopenfullyandclosepositivelyunderservicepressure,completetheircycleofoperationautomatically,beprovidedwithameansofregulatingthevolumeofwaterthattheydischarge,andbeprovidedwithavacuumbreakerunlessthefixtureisdesignedsothatback-siphonagecannotoccur.",49.0,2.0,2,10,8,1
14139,1472652,310176.0,P,npc2015_divb,495.0,B,2.6.2.4.(4),Backflow from Fire Protection Systems,"Where a reduced pressure principle backflow preventer is required on a water service pipe at a fire service connection located on the same premises as the fire service pipe in Class 3, 4, 5 and 6 fire sprinkler/standpipe systems, a reduced pressure principle backflow preventer conforming to CSA B64.4.1-11 Reduced Pressure Principle Backflow Preventers for Fire Protection Systems (RPF) shall also be required on the fire service connection.","whereareducedpressureprinciplebackflowpreventerisrequiredonawaterservicepipeatafireserviceconnectionlocatedonthesamepremisesasthefireservicepipeinclass3,4,5and6firesprinkler/standpipesystems,areducedpressureprinciplebackflowpreventerconformingtocsab64.4.1-11reducedpressureprinciplebackflowpreventersforfireprotectionsystems(rpf)shallalsoberequiredonthefireserviceconnection.",68.0,2.0,6,2,4,4
14143,1473849,309718.0,P,npc2015_divb,37.0,B,2.2.3.1.(3),Traps,"Except for a floor-mounted service sink, every trap that serves a lavatory, a sink or a laundry tray shall (See Note A-2.2.3.1.(1) and (3).)) be provided with a cleanout plug located at the lowest point of the trap and of the same material as the trap, except that a cast-iron trap shall be provided with a brass cleanout plug, or be designed so that part of the trap can be removed for cleaning purposes.","exceptforafloor-mountedservicesink,everytrapthatservesalavatory,asinkoralaundrytrayshall(seenotea-2.2.3.1.(1)and(3).))beprovidedwithacleanoutpluglocatedatthelowestpointofthetrapandofthesamematerialasthetrap,exceptthatacast-irontrapshallbeprovidedwithabrasscleanoutplug,orbedesignedsothatpartofthetrapcanberemovedforcleaningpurposes.",74.0,2.0,2,3,1,3
14144,1473852,309726.0,P,npc2015_divb,45.0,B,2.2.4.1.(2),T and Cross Fittings,A cross fitting shall not be used in a drainage system.,acrossfittingshallnotbeusedinadrainagesystem.,11.0,2.0,2,4,1,2
14145,1473962,309763.0,P,npc2015_divb,82.0,B,2.2.6.1.(2),Cast-Iron Drainage and Vent Pipe and Fittings,Cast-iron soil pipe and fittings shall not be used in a water system.,cast-ironsoilpipeandfittingsshallnotbeusedinawatersystem.,13.0,2.0,2,6,1,2
14149,1474606,310130.0,P,npc2015_divb,449.0,B,2.5.9.3.(3),Installation Conditions,Air admittance valves shall be rated for the size of vent pipe to which they are connected.,airadmittancevalvesshallberatedforthesizeofventpipetowhichtheyareconnected.,17.0,2.0,5,9,3,3
14150,1475225,309938.0,P,npc2015_divb,257.0,B,2.4.2.1.(4),Connections to Sanitary Drainage Systems,"Where a change in direction of more than 45° occurs in a soil-or-waste pipe that serves more than one clothes washer, and in which pressure zones are created by detergent suds, no other soil-or-waste pipe shall be connected to it within a length less than (See Note A-2.4.2.1.(4).)) 40 times the size of the soil-or-waste pipe or 2.44 m maximum vertical, whichever is less, before changing direction, and 10 times the size of the nominally horizontal soil-or-waste pipe after changing direction.","whereachangeindirectionofmorethan45°occursinasoil-or-wastepipethatservesmorethanoneclotheswasher,andinwhichpressurezonesarecreatedbydetergentsuds,noothersoil-or-wastepipeshallbeconnectedtoitwithinalengthlessthan(seenotea-2.4.2.1.(4).))40timesthesizeofthesoil-or-wastepipeor2.44mmaximumvertical,whicheverisless,beforechangingdirection,and10timesthesizeofthenominallyhorizontalsoil-or-wastepipeafterchangingdirection.",81.0,2.0,4,2,1,4
14151,1475283,310173.0,P,npc2015_divb,492.0,B,2.6.2.4.(1),Backflow from Fire Protection Systems,A backflow preventer shall not be required in residential full flow-through fire sprinkler/standpipe systems in which the pipes and fittings are constructed of potable water system materials.,abackflowpreventershallnotberequiredinresidentialfullflow-throughfiresprinkler/standpipesystemsinwhichthepipesandfittingsareconstructedofpotablewatersystemmaterials.,27.0,2.0,6,2,4,1
14152,1475322,309838.0,P,npc2015_divb,157.0,B,2.2.10.9.(3),Drinking Fountain Bubblers,Bubblers shall be installed only on drinking fountains. (See Note A-2.2.10.9.(3).),bubblersshallbeinstalledonlyondrinkingfountains.(seenotea-2.2.10.9.(3).),11.0,2.0,2,10,9,3
14156,1475872,309957.0,P,npc2015_divb,276.0,B,2.4.4.4.(1),Neutralizing and Dilution Tanks,"Where a fixture or equipment discharges corrosive or acid waste, it shall discharge into a neutralizing or dilution tank that is connected to the sanitary drainage system through (See Note A-2.4.4.4.(1).)) a trap, or an indirect connection.","whereafixtureorequipmentdischargescorrosiveoracidwaste,itshalldischargeintoaneutralizingordilutiontankthatisconnectedtothesanitarydrainagesystemthrough(seenotea-2.4.4.4.(1).))atrap,oranindirectconnection.",37.0,2.0,4,4,4,1
14157,1475935,310096.0,P,npc2015_divb,415.0,B,2.5.6.5.(3),Terminals,"A vent pipe is permitted to be erected outside a building, provided that no single change in direction of the vent pipe exceeds 45°, all parts of the vent pipe are nominally vertical, in areas where the vent pipe may be subject to frost closure, it is increased to not less than 3 inches in size before penetrating a wall or roof, and where the building is 4 storeys or less in height, the vent pipe terminates above the roof of the building.","aventpipeispermittedtobeerectedoutsideabuilding,providedthatnosinglechangeindirectionoftheventpipeexceeds45°,allpartsoftheventpipearenominallyvertical,inareaswheretheventpipemaybesubjecttofrostclosure,itisincreasedtonotlessthan3inchesinsizebeforepenetratingawallorroof,andwherethebuildingis4storeysorlessinheight,theventpipeterminatesabovetheroofofthebuilding.",83.0,2.0,5,6,5,3
14158,1475962,309813.0,P,npc2015_divb,132.0,B,2.2.9.1.(1),Cement Mortar,Cement mortar shall not be used for jointing.,cementmortarshallnotbeusedforjointing.,8.0,2.0,2,9,1,1
14159,1475970,310038.0,P,npc2015_divb,357.0,B,2.4.10.6.(1),Hydraulic Loads to Soil-or-Waste Pipes,"Except as provided in Sentence 2.4.10.6.(2), the hydraulic load that is drained to every soil-or-waste stack shall conform to Table 2.4.10.6.A.","exceptasprovidedinsentence2.4.10.6.(2),thehydraulicloadthatisdrainedtoeverysoil-or-wastestackshallconformtotable2.4.10.6.a.",21.0,2.0,4,10,6,1
14161,1476524,310203.0,P,npc2015_divb,522.0,B,2.7.1.1.(1),Not Permitted,A non-potable water system shall not be connected to a potable water system.,anon-potablewatersystemshallnotbeconnectedtoapotablewatersystem.,13.0,2.0,7,1,1,1
14162,1476529,310195.0,P,npc2015_divb,514.0,B,2.6.3.2.(4),Hydraulic Load,The hydraulic load of urinals and water closets with direct flush valves shall be the number of fixture units listed in Tables 2.6.3.2.B and 2.6.3.2.C. (See Note A-2.6.3.2.(4).),thehydraulicloadofurinalsandwaterclosetswithdirectflushvalvesshallbethenumberoffixtureunitslistedintables2.6.3.2.band2.6.3.2.c.(seenotea-2.6.3.2.(4).),28.0,2.0,6,3,2,4
14163,1476634,309861.0,P,npc2015_divb,180.0,B,2.3.2.5.(2),Flared Joints,Flared joints shall not be used for hard (drawn) copper tube.,flaredjointsshallnotbeusedforhard(drawn)coppertube.,11.0,2.0,3,2,5,2
14164,1476660,309696.0,P,npc2015_divb,15.0,B,2.1.2.3.(1),Water Distribution Systems,"Except as provided in Subsection 2.7.4., every water distribution system shall be connected to a public water main or a potable private water supply system.","exceptasprovidedinsubsection2.7.4.,everywaterdistributionsystemshallbeconnectedtoapublicwatermainorapotableprivatewatersupplysystem.",25.0,2.0,1,2,3,1
14165,1477300,310113.0,P,npc2015_divb,432.0,B,2.5.8.2.(1),Individual Vents and Dual Vents,The size of individual vents and dual vents shall be determined using Table 2.5.7.1. based on the largest trap served.,thesizeofindividualventsanddualventsshallbedeterminedusingtable2.5.7.1.basedonthelargesttrapserved.,20.0,2.0,5,8,2,1
14167,1477991,310164.0,P,npc2015_divb,483.0,B,2.6.1.12.(1),Service Water Heaters,Thermostat controls for electric storage-type service water heaters shall be set at a temperature of 60°C. (See Note A-2.6.1.12.(1).),thermostatcontrolsforelectricstorage-typeservicewaterheatersshallbesetatatemperatureof60°c.(seenotea-2.6.1.12.(1).),19.0,2.0,6,1,12,1
14171,1479252,310193.0,P,npc2015_divb,512.0,B,2.6.3.2.(2),Hydraulic Load,"Except as provided in Sentences 2.6.3.2.(1) and 2.6.3.2.(3), the hydraulic load of a fixture that is not listed in Table 2.6.3.2.A is the number of fixture units listed in Table 2.6.3.2.D.","exceptasprovidedinsentences2.6.3.2.(1)and2.6.3.2.(3),thehydraulicloadofafixturethatisnotlistedintable2.6.3.2.aisthenumberoffixtureunitslistedintable2.6.3.2.d.",31.0,2.0,6,3,2,2
14172,1479282,309933.0,P,npc2015_divb,252.0,B,2.3.7.3.(2),Water Pressure Tests,Potable water shall be used to test a potable water system.,potablewatershallbeusedtotestapotablewatersystem.,11.0,2.0,3,7,3,2
14173,1479283,309946.0,P,npc2015_divb,265.0,B,2.4.3.3.(1),Equipment Restrictions Upstream of Grease Interceptors,"Except as provided in Sentence 2.4.3.3.(2), equipment discharging waste with organic solids shall not be located upstream of a grease interceptor. (See Note A-2.4.3.3.(1).)","exceptasprovidedinsentence2.4.3.3.(2),equipmentdischargingwastewithorganicsolidsshallnotbelocatedupstreamofagreaseinterceptor.(seenotea-2.4.3.3.(1).)",24.0,2.0,4,3,3,1
14174,1479369,310177.0,P,npc2015_divb,496.0,B,2.6.2.5.(1),Separation of Water Supply Systems,No private water supply system shall be interconnected with a public water supply system.,noprivatewatersupplysystemshallbeinterconnectedwithapublicwatersupplysystem.,14.0,2.0,6,2,5,1
14175,1479384,309816.0,P,npc2015_divb,135.0,B,2.2.9.2.(3),Solders and Fluxes,Fluxes for soldered joints shall conform to ASTM B 813-16 Liquid and Paste Fluxes for Soldering of Copper and Copper Alloy Tube,fluxesforsolderedjointsshallconformtoastmb813-16liquidandpastefluxesforsolderingofcopperandcopperalloytube,22.0,2.0,2,9,2,3
14176,1480044,309775.0,P,npc2015_divb,94.0,B,2.2.6.6.(2),Screwed Malleable Iron Water Fittings,Screwed malleable iron water fittings used in a water system shall be cement-mortar lined or galvanized.,screwedmalleableironwaterfittingsusedinawatersystemshallbecement-mortarlinedorgalvanized.,16.0,2.0,2,6,6,2
14177,1480054,310060.0,P,npc2015_divb,379.0,B,2.5.3.1.(9),Circuit Venting,"A circuit-vented branch, including the fixture drain downstream of the circuit vent connection, shall be sized in accordance with Article 2.4.10.7., except that it shall be not less than 2 inches, where traps less than 2 inches in size are circuit-vented, or 3 inches, where traps 2 inches in size or larger are circuit-vented.","acircuit-ventedbranch,includingthefixturedraindownstreamofthecircuitventconnection,shallbesizedinaccordancewitharticle2.4.10.7.,exceptthatitshallbenotlessthan2inches,wheretrapslessthan2inchesinsizearecircuit-vented,or3inches,wheretraps2inchesinsizeorlargerarecircuit-vented.",54.0,2.0,5,3,1,9
