DOCTYPE,PT,Code Year,Code Book,Division,Language,DOCID,DIVISION,PT Sentence Number,ARTICLE_TITLE,PT Sentence Text,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM,Full Index
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.21.3.8.(2),Spaces Between Liners and Surrounding Masonry,The space required in Sentence (1) shall not be filled with mortar.,9.0,21,3,8,2,49017
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.4.4.(2),Description of Fire Alarm Systems,"A two stage fire alarm system shall, cause an alert signal to sound upon the operation of any manual pull station or fire detector, except for a Group B, Division 2 occupancy, automatically cause an alarm signal to sound if the alert signal is not acknowledged within 5 min of its initiation, have each manual pull station equipped so that the use of a key or other similar device causes an alarm signal to sound and continue to sound upon the removal of the key or similar device from the manual pull station, and (See Appendix A.) in a building containing a hotel, cause an alarm signal to sound in the initiating fire zone in the hotel, and cause an alert signal to sound throughout the hotel and such parts of the building as is necessary to alert hotel staff.",3.0,2,4,4,2,49018
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.35.(4),"Group A, Division 4","Sprinklers shall be installed in all spaces below tiers of seats in a building classified as Group A, Division 4 if those spaces are used for occupancy.",3.0,2,2,35,4,49019
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.18.7.1.(3),Crawl Spaces as Warm Air Plenums,Combustible ground cover used as enclosing material in Sentence (2) shall be covered with noncombustible material. (See Appendix A.),9.0,18,7,1,3,49020
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.8.14.(4),Hold-Open Devices,"Where the building is not provided with a fire alarm system, a hold-open device permitted by Sentence (1) shall release upon a signal from a smoke alarm located on either side of the fire separation at ceiling level within 1.5 m horizontally of the closure opening in the fire separation, where the hold-open device is used on closures described in Clauses (3)(a) to (e).",3.0,1,8,14,4,49021
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.2.3.(2),Showers,Not more than six shower heads shall be served by a single shower drain.,7.0,2,2,3,2,49022
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.7.7.(2),Flared-Joint Fittings for Copper Tube Water Systems,"Flared-joint fittings for copper tube water systems not made by casting shall conform to the applicable requirements of ASME B16.26, ""Cast Copper Alloy Fittings for Flared Copper Tubes"".",7.0,2,7,7,2,49023
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.8.3.3.(15),Doorways and Doors,"A door in a barrier-free path of travel consisting of a sheet of glass shall be marked with a continuous opaque strip that, shall be colour and brightness contrasted to the background of the door, shall be at least 50 mm wide, shall be located across the width of the door at a height of 1 350 mm to 1 500 mm above the finished floor, and may incorporate a logo or symbol provided such logo or symbol does not diminish, the opacity of the strip, the width of the strip, the colour and brightness contrast of the strip to the background of the door, and the continuity of the strip across the width of the door.",3.0,8,3,3,15,49024
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,8.6.2.2.(4),Other Treatment Units (See Appendix A.),All treatment units referred to in Sentences (1) and (2) shall permit the sampling of the effluent.,8.0,6,2,2,4,49025
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,6.2.4.8.(2),"Coverings, Linings and Insulation","Foamed plastic insulation may be used in a ceiling space that acts as a return air plenum, provided the foamed plastic insulation is protected from exposure to the plenum in accordance with Article 3.1.5.12A.",6.0,2,4,8,2,49026
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,11.3.5.1.(1),Existing Septic Tanks,"Despite Subsections 11.3.1. to 11.3.3., where an existing septic tank is subject to material alteration, repair or replacement, the construction of the septic tank shall comply with Part 8.",11.0,3,5,1,1,49027
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.2.5.(1),Termite Protection,"Where termites are known to exist, unless pressure-treated with a chemical that is toxic to such termites in accordance with Article 9.3.2.9., wood steps shall rest on a non-cellulosic base or apron extending at least 150 mm above the ground.",9.0,23,2,5,1,49028
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.87.(1),"Group F, Division 3, 1 Storey","A building classified as Group F, Division 3 is permitted to be of heavy timber construction or noncombustible construction used singly or in combination provided, it is not more than 1 storey in building height, and it has a building area not more than, 5 600 m2 if facing one street, 7 000 m2 if facing two streets, or 8 400 m2 if facing three streets.",3.0,2,2,87,1,49029
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.9.6.5.(1),Direction of Door Swing,"Except as permitted by Sentence (2) and except for doors serving a house or an individual dwelling unit, exit doors that are required to swing shall swing in the direction of exit travel.",9.0,9,6,5,1,49030
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.2.1.(2),Classification of Buildings,A building intended for use by more than one major occupancy shall be classified according to all major occupancies for which it is used or intended to be used.,3.0,1,2,1,2,49031
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.9.11.5.(1),Floor Numbering,"Arabic numerals indicating the assigned floor number shall be,(a) except in hotels, mounted permanently on the stair side of the wall at the latch side of doors to exit stair shafts, (b) in hotels, mounted permanently on each side of the exit doors to the exit stair shaft, (c) not less than 60 mm high, raised approximately 0.8 mm above the surface, (d) located 1 500 mm from the finished floor and not more than 300 mm from the door, and (e) contrasting in colour with the surface on which they are applied.",9.0,9,11,5,1,49032
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.10.6.(2),Studs at Sides of Openings,"Single studs are permitted to be used on either side of openings,(a) in non-loadbearing interior walls not required to have fire-resistance ratings, provided the studs extend from the top wall plate to the bottom wall plate, or (b) in loadbearing or non-loadbearing interior or exterior walls, provided, (i) the opening is less than and within the required stud spacing, and (ii) no two such openings of full stud space width are located in adjacent stud spaces. (See Appendix A.)",9.0,23,10,6,2,49033
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.11.4.(2),Joints in Top Plates,The top plates in loadbearing walls shall be lapped or otherwise suitably tied at corners and intersecting walls in accordance with Sentence (4).,9.0,23,11,4,2,49034
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.29.5.1.(1),Application,The requirements for application of gypsum board in this Subsection apply to the single layer application of gypsum board to wood furring or framing using nails or screws.,9.0,29,5,1,1,49035
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.20.17.4.(1),Openings in Loadbearing Flat Insulating Concrete,No openings shall occur within 1.2 m of interior and exterior corners of exterior loadbearing flat insulating concrete form walls.,9.0,20,17,4,1,49036
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.22.5.1.(2),Hearth Extension,"Where the fire chamber floor is elevated more than 150 mm above the hearth, the dimension of the hearth measured perpendicular to the plane of the fireplace opening shall be increased by not less than,(a) 50 mm for an elevation above 150 mm and not more than 300 mm, and (b) an additional 25 mm for every 50 mm in elevation above 300 mm.",9.0,22,5,1,2,49037
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.2.2.(2),Protection from Decay,"Air spaces required in Sentence (1) shall not be blocked by insulation, vapour barriers or air tight materials.",9.0,23,2,2,2,49038
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.16.2.(2),Required Fire Blocks in Wall Assemblies,"Fire blocks required in Sentence (1) need not be provided, if,(a) the insulated wall assembly contains not more than one concealed air space and the horizontal thickness of that air space is not more than 25 mm, (b) the exposed construction materials within the space are noncombustible, or (c) the exposed construction materials within the space, including insulation, but not including wiring, piping or similar services, have a flame-spread rating of not more than 25.",9.0,10,16,2,2,49039
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.1.2.(1),"Hazardous Substances, Equipment and Processes","Except as provided in Subsection 3.3.6., the storage, handling and use of the hazardous substances shall be in conformance with, the Fire Code made under the Fire Protection and Prevention Act, 1997, or the CCBFC NRCC 56912, ""National Fire Code of Canada"", in the absence of regulations referred to in Clause (a).",3.0,3,1,2,1,49040
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.1.3.(2),Means of Egress,"If a podium, terrace, platform or contained open space is provided, egress requirements shall conform to the appropriate requirements of Sentence 3.3.1.5.(1) for rooms and suites.",3.0,3,1,3,2,49041
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.5.13.(2),Combustible Insulation,"Combustible insulation with a flame-spread rating not more than 25 on any exposed surface, or any surface that would be exposed by cutting through the material in any direction, is permitted in a building required to be of noncombustible construction.",3.0,1,5,13,2,49042
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.43.(2),"Group C, up to 6 Storeys, Sprinklered, Noncombustible","Except as permitted by Article 3.2.2.16., the building referred to in Sentence (1) shall be of noncombustible construction, and, except as permitted by Sentence (3), floor assemblies shall be fire separations with a fire-resistance rating not less than 1 h, mezzanines shall have a fire-resistance rating not less than 1 h, and loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the supported assembly.",3.0,2,2,43,2,49043
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.4.3.2.(6),Exit Width,"If more than one exit is required, every exit shall be considered as contributing not more than one-half of the required exit width.",3.0,4,3,2,6,49044
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.8.12.(3),Dynamic Analysis Procedure,"The ground motion histories used in the Numerical Integration Linear Time History Method shall be compatible with a response spectrum constructed from the design spectral acceleration values, S(T), defined in Sentence 4.1.8.4.(7). (See Appendix A.)",4.0,1,8,12,3,49045
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.18.2.1.(2),Access Openings,"Access openings shall be fitted with a door or hatch, except when the crawl space is heated and the access opening into the crawl space is from the adjacent heated space.",9.0,18,2,1,2,49046
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.8.14.(6),Hold-Open Devices,A hold-open device used on a door located between a corridor used by the public and an adjacent sleeping room in a care and treatment occupancy need not release automatically as described in Sentence (2).,3.0,1,8,14,6,49047
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.16.2.1.(1),Required Installation of Granular Fill,"Except as provided in Sentence (2), not less than 100 mm of coarse clean granular material containing not more than 10% of material that will pass a 4 mm sieve shall be placed beneath floors-on-ground.",9.0,16,2,1,1,49048
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,11.1.1.1.(1),Scope,The scope of this Part shall be as described in Subsection 1.1.2. of Division A.,11.0,1,1,1,1,49049
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.32.3.9.(1),Fan Ratings,"Except as provided in Sentence (4), capacity ratings for required fans shall be determined in accordance with,(a) CAN/CSA-C260-M, ""Rating the Performance of Residential Mechanical Ventilating Equipment"", or (b) HVI 916, ""Airflow Test Procedure"".",9.0,32,3,9,1,49050
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.5.13.(1),Polyethylene/Aluminum/Polyethylene Composite Pipe,"PE/AL/PE composite pipe and fittings used for potable water systems shall conform to CSA B137.9, ""Polyethylene/Aluminum/Polyethylene (PE-AL-PE) Composite Pressure-Pipe Systems"". (See Appendix A.)",7.0,2,5,13,1,49051
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.6.2.6.(3),Premise Isolation (See Appendix A.),"Except as provided in Sentence (1), where no direct connection exists between the auxiliary water supply and the potable water system, premise isolation shall be provided by a dual check valve backflow preventer conforming to CSA B64.6, ""Dual Check Valve (DuC) Backflow Preventers"".",7.0,6,2,6,3,49052
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.11.8.1.(1),Recirculation Systems,Every public pool shall be equipped with a recirculation system.,3.0,11,8,1,1,49053
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.13.5.8.(3),Communication Systems,The telephones in Sentence (2) shall be provided with connections to the central supervising station.,3.0,13,5,8,3,49054
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.6.1.2.(1),Drainage,A water distribution system shall be installed so that the system can be drained or blown out with air and outlets for this purpose shall be provided.,7.0,6,1,2,1,49055
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.5.1.3.(1),Floor Areas,Minimum floor areas specified in this Section do not include closets or built-in bedroom cabinets unless otherwise indicated.,9.0,5,1,3,1,49056
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,6.2.1.4.(7),Installation Standards,"Solid fuel-burning stoves, furnaces and hydronic heating systems designed to burn solid fuels, other than coal, shall conform to the particulate emission limits of,(a) CSA B415.1, ""Performance Testing of Solid-Fuel-Burning Heating Appliances"", or (b) the ""Standards of Performance for New Residential Wood Heaters"", set out in Subpart AAA of Part 60 of Title 40 of the Code of Federal Regulations, published by the United States Environmental Protection Agency, as it read on March 16, 2015. (See A-9.33.1.2.(2) in Appendix A.)",6.0,2,1,4,7,49057
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,12.2.4.1.(2),Motion Sensors,"Where motion sensors are used to control minimum lighting in a public corridor or corridor providing access to exit for the public, the motion sensors shall be installed with switch controllers equipped for fail-safe operation and illumination timers set for a minimum 15-minute duration.",12.0,2,4,1,2,49058
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.14.2.(4),Material Standards,"Subflooring described in Sentence (2) shall have its upper surface and all edges treated to restrict water absorption where the subfloor is used in bathrooms, kitchens, laundry rooms or other areas subject to periodic wetting. (See Appendix A.)",9.0,23,14,2,4,49059
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.1.5.1.(2),Sanitary Drainage Systems,A combined building drain or a combined building sewer shall not be installed.,7.0,1,5,1,2,49060
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.2.1.(2),Loads and Effects (See Appendix A.),"Minimum specified values of the loads described in Sentence (1), as set forth in Subsections 4.1.4. to 4.1.8., shall be increased to account for dynamic effects where applicable.",4.0,1,2,1,2,49061
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.7.3.1.(4),General Performance Criteria,"Storm doors, sliding doors and their components shall be designed, constructed and installed so that, when in the closed position, they,(a) resist wind loads, (b) control air leakage to a minimum allowable 5 m3h/m and a maximum allowable 8.35 m3h/m, (c) resist the ingress of insects and vermin, and (d) are easily operable.",9.0,7,3,1,4,49062
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.7.1.1.(3),Application,"For the purpose of this Section, the term ""doors"" includes glazing in doors and sidelights for doors.",9.0,7,1,1,3,49063
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.9.11.2.(1),Visibility of Exits,Exits shall be located so as to be clearly visible or their locations shall be clearly indicated.,9.0,9,11,2,1,49064
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.9.9.(3),Cantilevered Floor Joists,"Where cantilevered floor joists described in Sentences (1) and (2) are at right angles to the main floor joists, the tail joists in the cantilevered portion shall, (a) extend inward away from the cantilever support a distance equal to not less than six times the length of the cantilever, and (b) shall be end nailed to an interior doubled header joist in conformance with Table 9.23.3.4.",9.0,23,9,9,3,49065
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.26.7.3.(1),Head Lap,Shingles shall have a head lap of not less than 50 mm.,9.0,26,7,3,1,49066
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.25.3.2.(2),Air Barrier System Properties,"Where polyethylene sheet is used to provide the air-tightness in the air barrier system, it shall conform to CAN/CGSB-51.34-M, ""Vapour Barrier, Polyethylene Sheet for Use in Building Construction"".",9.0,25,3,2,2,49067
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.4.6.5.(6),Handrails,"The height of handrails on stairs, on aisles with steps and on ramps shall be measured vertically from the top of the handrail to, a straight line drawn tangent to the tread nosings of the stair served by the handrail, or the surface of the ramp, floor or landing served by the handrail.",3.0,4,6,5,6,49068
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.19.5.(1),Interconnection of Smoke Alarms,"Where more than one smoke alarm is required in a dwelling unit, the smoke alarms shall be wired so that the activation of one alarm will cause all alarms within the dwelling unit to sound.",9.0,10,19,5,1,49069
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.15.1.3.(1),Foundations for Deformation Resistant Buildings,"Where the superstructure of a detached building conforms to the requirements of the deformation resistance test in CSA Z240.2.1, ""Structural Requirements for Manufactured Homes"", the foundation shall be constructed in conformance with,(a) this Section, or (b) CSA Z240.10.1, ""Site Preparation, Foundation, and Installation of Buildings"".",9.0,15,1,3,1,49070
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.32.3.7.(4),Ventilation Systems Not Coupled With Forced Air Heating,"Outdoor air shall be distributed by a ductwork system from the heat recovery ventilator required in Sentence (3) to each bedroom, to any storey without a bedroom and, if there is no storey without a bedroom, to the principal living area.",9.0,32,3,7,4,49071
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.8.12.(1),Dynamic Analysis Procedure,"Except as provided in Articles 4.1.8.19. and 4.1.8.21., the Dynamic Analysis Procedure shall be in accordance with one of the following methods: (a) Linear Dynamic Analysis by either the Modal Response Spectrum Method or the Numerical Integration Linear Time History Method using a structural model that complies with the requirements of Sentence 4.1.8.3.(8), or (See Appendix (b) Non-Linear Dynamic Analysis, in which case a special study shall be performed. (See Appendix A.)",4.0,1,8,12,1,49072
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.20.4.2.(1),Masonry Units,Hollow masonry units shall be laid with mortar applied to head and bed joints of both inner and outer face shells.,9.0,20,4,2,1,49073
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.32.3.9.(2),Fan Ratings,"Sound ratings for required fans shall be determined in accordance with,(a) CAN/CSA-C260-M, ""Rating the Performance of Residential Mechanical Ventilating Equipment"", or (b) HVI 915, ""Loudness Testing and Rating Procedure"".",9.0,32,3,9,2,49074
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.32.3.10.(3),Ducts,"Where an exhaust duct passes through or is adjacent to unheated space, the duct shall be insulated to not less than RSI 0.5.",9.0,32,3,10,3,49075
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.11.3.1.(19),Construction Requirements,"The pool deck, the submerged parts of a public pool, the walls or partitions adjacent to a pool deck and the pavement or floor adjacent to a pool deck shall have surfaces that permit thorough cleaning.",3.0,11,3,1,19,49076
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,6.2.9.3.(1),Clearances,Clearances between combustible material and bare pipes carrying steam or hot water shall conform to Table 6.2.9.3.,6.0,2,9,3,1,49077
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.4.9.(9),Annunciator and Zone Indication,"In a long-term care home, a remote audiovisual fire alarm trouble signal shall be located at the main nursing station.",3.0,2,4,9,9,49078
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.4.6.5.(16),Handrails,"(16) In a long-term care home, a Group B, Division 3 occupancy and a retirement home, a continuous handrail shall be provided on both sides of a stair throughout the length of the stair, including landings, except where a handrail is interrupted by doorways or newels at changes in direction.",3.0,4,6,5,16,49079
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.10.2.4.(3),Safety Requirements Within Floor Areas,"Where the building is sprinklered, doors in a public corridor do not require to be equipped with self-closing devices and latches provided that the travel distance is measured from inside the rental space to the nearest exit.",3.0,10,2,4,3,49080
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.6.2.9.(2),Air Gap,Every air gap shall be not less than 25 mm high and at least twice the diameter of the opening of the water supply outlet in height.,7.0,6,2,9,2,49081
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.8.1.4.(3),Escalators and Moving Walks,"In a building in which a moving walk provides access between areas on the same floor level, a barrier-free path of travel shall be provided between the areas served by the moving walk.",3.0,8,1,4,3,49082
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.13.3.6.(2),Access to Adjacent Building,"The access in Sentence (1) shall be through a vestibule that is separated from the station and from the building, by a fire separation having a fire-resistance rating not less than 1 h, or by wired glass assemblies conforming to MMAH Supplementary Standard SB-2, ""Fire Performance Ratings"", with wired glass doors equipped with self-closing devices.",3.0,13,3,6,2,49083
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.33.4.3.(2),Installation and Conformance to Standards,"Where the building is not supplied with electrical power, carbon monoxide alarms are permitted to be battery operated.",9.0,33,4,3,2,49084
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.5.9.3.(3),Installation Conditions,Air admittance valves shall be rated for the size of vent pipe to which they are connected.,7.0,5,9,3,3,49085
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,8.1.3.1.(1),Discharge,"Except as provided in Sentences (2) to (6), the sewage system shall be designed and constructed to receive only sanitary sewage of domestic origin. (See Appendix A.)",8.0,1,3,1,1,49086
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.11.10.1.(2),Lighting and Emergency Provisions,"Dressing rooms, locker rooms, shower rooms, washrooms and passageways shall have an illumination level of at least 200 lx at floor level.",3.0,11,10,1,2,49087
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,8.4.2.2.(1),Maximum Sewage Flow,A Class 2 sewage system shall not be constructed where the daily design greywater flow to the system exceeds 1 000 L/day.,8.0,4,2,2,1,49088
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.5.3.(4),Concrete Pipe and Fittings,Concrete pipe shall not be used above ground inside a building.,7.0,2,5,3,4,49089
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.9.6.7.(1),"Door Latching, Locking and Opening Mechanisms","Principal entrance doors, exit doors and doors to suites, including exterior doors serving a house or an individual dwelling unit, and other doors in an access to exit shall,(a) be openable from the inside or in travelling to an exit without requiring keys, special devices or specialized knowledge of the door opening mechanism, or (b) be controlled by electromagnetic locking mechanisms in accordance with Sentence 3.4.6.16.(4).",9.0,9,6,7,1,49090
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.26.11.2.(1),Coal-Tar and Asphalt Products,Coal-tar products and asphalt products shall not be used together in built-up roof construction.,9.0,26,11,2,1,49091
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.16.4.(2),Lumber Sheathing,"Where lumber wall sheathing is required to provide bracing according to Article 9.23.10.2., it shall be applied with end joints staggered.",9.0,23,16,4,2,49092
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.31.2.3.(1),Grab Bars,"When provided, grab bars shall be capable of resisting a load of not less than 1.3 kN applied vertically or horizontally.",9.0,31,2,3,1,49093
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.18.4.(3),Rooms and Spaces Requiring Heat Detectors or Smoke,"Except as required in Sentence (4), heat detectors and smoke detectors described in Sentence (2), are not required in dwelling units or in sprinklered buildings in which the sprinkler system is electrically supervised and equipped with a water flow alarm.",9.0,10,18,4,3,49094
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.6.3.1.(3),Fire Separations for Vertical Service Spaces,A vertical service space that does not extend to the bottom of a building shall be enclosed at the lowest level with construction having a fire-resistance rating not less than that required for the vertical service space walls.,3.0,6,3,1,3,49095
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.9.1.2.(1),Fire Protection,"In addition to the fire protection requirements provided in Subsection 9.9.4., flame-spread ratings, fire-resistance ratings and fire-protection ratings for means of egress shall conform to Section 9.10.",9.0,9,1,2,1,49096
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.25.(2),"Group A, Division 2, up to 2 Storeys","The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, mezzanines shall have, if of combustible construction, a fire-resistance rating not less 45 min, roof assemblies shall have, if of combustible construction, a fire-resistance rating not less than 45 min, except that in a building not more than 1 storey in building height, the fire-resistance rating is permitted to be waived provided the roof assembly is constructed as a fire-retardant treated wood roof system conforming to Article 3.1.14.1., and the building area is not more than, 800 m2 if facing one street, 1 000 m2 if facing two streets, or 1 200 m2 if facing three streets, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall, have a fire-resistance rating not less than 45 min, or be of noncombustible construction.",3.0,2,2,25,2,49097
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.3.1.4.(1),Aggregates,"Aggregates shall,(a) consist of sand, gravel, crushed rock, crushed air-cooled blast furnace slag, expanded shale or expanded clay conforming to CSA A23.1, ""Concrete Materials and Methods of Concrete Construction"", and (b) be clean, well-graded and free of injurious amounts of organic and other deleterious material.",9.0,3,1,4,1,49098
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.54.(2),"Group C, Retirement Home, up to 3 Storeys, Sprinklered,","The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations with a fire-resistance rating not less than 45 min, mezzanines shall have, if of combustible construction, a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the supported assembly.",3.0,2,2,54,2,49099
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.9.16.(3),Separation of Storage Garages,"Where a storage garage serves only the house or the individual dwelling unit it is attached to or built into, it shall be considered as part of that house or dwelling unit and the fire separation required in Sentence (2) need not be provided between the garage and the house or dwelling unit.",9.0,10,9,16,3,49100
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.8.9.(3),"SFRS Force Reduction Factors, System Overstrength","For combinations of different types of SFRS acting in the same direction in the same storey, RdRo shall be taken as the lowest value of RdRo corresponding to these systems.",4.0,1,8,9,3,49101
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.6.9.(3),Gable Roofs (See Appendix A.),"For all gable roofs, the slope factor, Cs, shall be as prescribed in Sentences 4.1.6.2.(5) and (6).",4.0,1,6,9,3,49102
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.2.4.7.(1),Dynamic Loading,"Where dynamic loading conditions apply, the effects shall be assessed by a special investigation of these conditions and provided for in the design.",4.0,2,4,7,1,49103
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.16.1.4.(1),Dampproofing and Waterproofing,Dampproofing and waterproofing shall conform to Section 9.13.,9.0,16,1,4,1,49104
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.9.4.(3),Floor Assemblies,Floor assemblies for which no fire-resistance rating is required by Subsection 9.10.8. and floors of mezzanines not required to be counted as storeys in Articles 9.10.4.1. and 9.10.4.2. need not be constructed as fire separations.,9.0,10,9,4,3,49105
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,5.8.1.4.(6),Detailed Method for Calculating ASTC (See Appendix,"The flanking sound reduction index for each flanking path at each edge of the separating assembly shall be determined in accordance with Clause (a), (b) or (c), depending on the type of construction:(a) for a lightweight separating wall or floor assembly with wood or steel framing and connected lightweight flanking assemblies with wood or steel framing, the index shall be taken as equal to the normalized flanking level difference re-normalized for the ASTC field situation in accordance with Annex F of ISO 15712-1, ""Building Acoustics - Estimation of Acoustic Performance of Buildings From the Performance of Elements - Part 1: Airborne Sound Insulation Between Rooms"", (b) for a heavyweight separating wall or floor assembly of concrete or masonry and connected flanking assemblies of concrete or masonry, the index shall be determined in accordance with the detailed method for structure-borne transmission presented in ISO 15712-1, ""Building Acoustics - Estimation of Acoustic Performance of Buildings From the Performance of Elements - Part 1: Airborne Sound Insulation Between Rooms"", (c) for a mixture of lightweight framed assemblies and heavyweight concrete or masonry assemblies, the index shall be determined in accordance with Clause (a) or (b).",5.0,8,1,4,6,49106
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.5.20.(2),Wires and Cables,"The requirement in Clause (1)(a) is considered to be met where the wires and cables exhibit a flame-spread of not more than 1.5 m, a smoke density of not more than 0.5 at peak optical density and a smoke density not more than 0.15 at average optical density when tested in conformance with the Flame and Smoke Test in the Appendix to CSA C22.2 No. 0.3, ""Test Methods for Electrical Wires and Cables"", (FT6 Rating).",3.0,1,5,20,2,49107
