ID,SEQ,DOCTYPE,DOCID,IDWITHINDOC,DIVISION,PROVISION,ARTICLE_TITLE,FRAG_DOCUMENT,FRAG_DOCUMENT_NOWHITESPACE,WORDCOUNT,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
1477707,157598.0,E,necb2015_divb,432.0,B,7.2.1.1.(1),Monitoring,"Electrical distribution systems whose load-carrying capacity is greater than 250 kVA shall be designed to facilitate the installation of a means to monitor the electrical energy consumption of HVAC systems, interior lighting, and exterior lighting.","electricaldistributionsystemswhoseload-carryingcapacityisgreaterthan250kvashallbedesignedtofacilitatetheinstallationofameanstomonitortheelectricalenergyconsumptionofhvacsystems,interiorlighting,andexteriorlighting.",35.0,7.0,2,1,1,1
1478181,157206.0,E,necb2015_divb,38.0,B,3.2.1.1.(1),Protection of Insulation Materials,"Except as provided in Sentence 3.2.1.1.(2), the building envelope shall be designed to avoid increasing the overall thermal transmittance of the insulation material due to air leakage or convection, wetting, or moisture bypassing the plane of thermal resistance. (See Note A-3.2.1.1.(1).)","exceptasprovidedinsentence3.2.1.1.(2),thebuildingenvelopeshallbedesignedtoavoidincreasingtheoverallthermaltransmittanceoftheinsulationmaterialduetoairleakageorconvection,wetting,ormoisturebypassingtheplaneofthermalresistance.(seenotea-3.2.1.1.(1).)",41.0,3.0,2,1,1,1
1478439,157787.0,E,necb2015_divb,621.0,B,8.4.4.21.(1),Part-Load Performance Curves,"Part-load performance curves for the reference building’s systems shall be calculated in accordance with Tables 8.4.4.21.-Ato 8.4.4.21.-G, as applicable.","part-loadperformancecurvesforthereferencebuilding’ssystemsshallbecalculatedinaccordancewithtables8.4.4.21.-ato8.4.4.21.-g,asapplicable.",19.0,8.0,4,4,21,1
1478862,157229.0,E,necb2015_divb,61.0,B,3.2.2.4.(2),Thermal Characteristics of Doors and Access Hatches,"Except as provided in Sentences 3.2.2.4.(3)and 3.2.2.4.(5), the overall thermal transmittance of doors in semi-heated buildings, as defined in Sentence 1.2.1.2.(2), shall be not more than that shown in Table 3.2.2.4. for the applicable heating-degree-day category taken at 15°C, as determined in accordance with Article 3.1.1.5.","exceptasprovidedinsentences3.2.2.4.(3)and3.2.2.4.(5),theoverallthermaltransmittanceofdoorsinsemi-heatedbuildings,asdefinedinsentence1.2.1.2.(2),shallbenotmorethanthatshownintable3.2.2.4.fortheapplicableheating-degree-daycategorytakenat15°c,asdeterminedinaccordancewitharticle3.1.1.5.",46.0,3.0,2,2,4,2
1478863,157305.0,E,necb2015_divb,137.0,B,4.2.2.1.(14),Interior Lighting Controls,"The photocontrols required in Sentence 4.2.2.1.(13) shall reduce electric lighting power in response to available daylight through at least one intermediate level of lighting that is equivalent to 50% to 70% of design lighting power, at least one other intermediate level of lighting that is equivalent to 20% to 40% of design lighting power, or the lowest dimming level the technology allows, as well as a control point that turns off all the controlled lighting, or continuous dimming, control the general lighting in overlapping toplighted and sidelighted areas together with the general lighting in the daylighted areas under skylights or roof monitors, and be readily accessible for calibration adjustments. (See Note A-4.2.2.1.(11) and (14).)","thephotocontrolsrequiredinsentence4.2.2.1.(13)shallreduceelectriclightingpowerinresponsetoavailabledaylightthroughatleastoneintermediateleveloflightingthatisequivalentto50%to70%ofdesignlightingpower,atleastoneotherintermediateleveloflightingthatisequivalentto20%to40%ofdesignlightingpower,orthelowestdimminglevelthetechnologyallows,aswellasacontrolpointthatturnsoffallthecontrolledlighting,orcontinuousdimming,controlthegenerallightinginoverlappingtoplightedandsidelightedareastogetherwiththegenerallightinginthedaylightedareasunderskylightsorroofmonitors,andbereadilyaccessibleforcalibrationadjustments.(seenotea-4.2.2.1.(11)and(14).)",114.0,4.0,2,2,1,14
1479113,157357.0,E,necb2015_divb,189.0,B,4.3.2.1.(2),Determination of Installed Interior Lighting Energy,"The annual energy consumption of interior lighting in a space, Ei,proposed, in (W·h)/a, shall be calculated using the following equation: Ei,proposed=pi ADL,i  teff,day,DL,i+teff,night,i +ANDL,i teff,day,NDL,i+teff,nigh t,iwherepi= lighting power density in the space, in W/m2, determined in accordance with Article 4.3.2.2., ADL,i= daylighted area, in m2, determined in accordance with Article 4.3.2.3., ANDL,i= non-daylighted area, in m2, determined in accordance with Article 4.3.2.4., teff,day,DL,i= effective annual daytime operational time of daylighted area, in h/a, determined in accordance with Article 4.3.2.5., teff,day,NDL,i= effective annual daytime operational time of non-daylighted area, in h/a, determined in accordance with Article 4.3.2.5., and teff,night,i= effective annual nighttime operational time, in h/a, determined in accordance with Article 4.3.2.5.","theannualenergyconsumptionofinteriorlightinginaspace,ei,proposed,in(w·h)/a,shallbecalculatedusingthefollowingequation:ei,proposed=pi?adl,i?teff,day,dl,i+teff,night,i+andl,i?teff,day,ndl,i+teff,night,iwherepi=lightingpowerdensityinthespace,inw/m2,determinedinaccordancewitharticle4.3.2.2.,adl,i=daylightedarea,inm2,determinedinaccordancewitharticle4.3.2.3.,andl,i=non-daylightedarea,inm2,determinedinaccordancewitharticle4.3.2.4.,teff,day,dl,i=effectiveannualdaytimeoperationaltimeofdaylightedarea,inh/a,determinedinaccordancewitharticle4.3.2.5.,teff,day,ndl,i=effectiveannualdaytimeoperationaltimeofnon-daylightedarea,inh/a,determinedinaccordancewitharticle4.3.2.5.,andteff,night,i=effectiveannualnighttimeoperationaltime,inh/a,determinedinaccordancewitharticle4.3.2.5.",109.0,4.0,3,2,1,2
1479117,157493.0,E,necb2015_divb,325.0,B,5.2.10.1.(4),Heat-Recovery Systems,"The sensible heat, in kW, referred to in Sentence 5.2.10.1.(1), which is the sensible heat content of the total quantity of exhaust, shall be calculated as follows: SensibleHeat=0.00123 Q Te -To whereQ= rated capacity of exhaust system at normal exhaust air temperature, in L/s, Te= temperature of exhaust air before heat recovery, in °C, and To= outdoor 2.5% January design temperature, in °C (see Note A-5.2.10.1.(4)).","thesensibleheat,inkw,referredtoinsentence5.2.10.1.(1),whichisthesensibleheatcontentofthetotalquantityofexhaust,shallbecalculatedasfollows:sensibleheat=0.00123?q?te-towhereq=ratedcapacityofexhaustsystematnormalexhaustairtemperature,inl/s,te=temperatureofexhaustairbeforeheatrecovery,in°c,andto=outdoor2.5%januarydesigntemperature,in°c(seenotea-5.2.10.1.(4)).",64.0,5.0,2,10,1,4
1479542,157187.0,E,necb2015_divb,19.0,B,3.1.1.5.(1),Thermal Characteristics of Building Assemblies,"The thermal characteristics of building envelope materials shall be determined in accordance with the applicable product standards listed in the NBC or, in the absence of such standards or where such standards do not address the determination of thermal characteristics, in accordance with ASTM C 177-13 Steady-State Heat Flux Measurements and Thermal Transmission Properties by Means of the Guarded-Hot-Plate Apparatus or ASTM C 518-10 Steady-State Thermal Transmission Properties by Means of the Heat Flow Meter Apparatus","thethermalcharacteristicsofbuildingenvelopematerialsshallbedeterminedinaccordancewiththeapplicableproductstandardslistedinthenbcor,intheabsenceofsuchstandardsorwheresuchstandardsdonotaddressthedeterminationofthermalcharacteristics,inaccordancewithastmc177-13steady-stateheatfluxmeasurementsandthermaltransmissionpropertiesbymeansoftheguarded-hot-plateapparatusorastmc518-10steady-statethermaltransmissionpropertiesbymeansoftheheatflowmeterapparatus",76.0,3.0,1,1,5,1
1479777,157424.0,E,necb2015_divb,256.0,B,5.2.2.5.(7),Duct and Plenum Insulation,Insulation material required in Sentence 5.2.2.5.(1) shall be installed in accordance with good practice. (See Note A-5.2.2.5.(7) and 5.2.5.3.(7).),insulationmaterialrequiredinsentence5.2.2.5.(1)shallbeinstalledinaccordancewithgoodpractice.(seenotea-5.2.2.5.(7)and5.2.5.3.(7).),19.0,5.0,2,2,5,7
1479778,157426.0,E,necb2015_divb,258.0,B,5.2.2.6.(1),Protection of Duct Insulation,"Insulation on cold-air supply ducts shall be provided with vapour barrier protection to prevent condensation, where the surface temperature of the duct is below the dew point of the air surrounding the duct.","insulationoncold-airsupplyductsshallbeprovidedwithvapourbarrierprotectiontopreventcondensation,wherethesurfacetemperatureoftheductisbelowthedewpointoftheairsurroundingtheduct.",33.0,5.0,2,2,6,1
1480417,157429.0,E,necb2015_divb,261.0,B,5.2.2.8.(1),Cooling by Direct Use of Outdoor Air (Air Economizer System),HVAC systems that use less mechanical cooling energy by direct use of outdoor air shall be capable of mixing return air with up to 100% outdoor air to produce the temperature required to condition the space.,hvacsystemsthatuselessmechanicalcoolingenergybydirectuseofoutdoorairshallbecapableofmixingreturnairwithupto100%outdoorairtoproducethetemperaturerequiredtoconditionthespace.,36.0,5.0,2,2,8,1
1481062,157665.0,E,necb2015_divb,499.0,B,8.4.3.1.(8),General,"The energy model calculations shall include permanent fenestration shading devices, such as fins, overhangs, and light shelves.","theenergymodelcalculationsshallincludepermanentfenestrationshadingdevices,suchasfins,overhangs,andlightshelves.",17.0,8.0,4,3,1,8
1481073,157576.0,E,necb2015_divb,410.0,B,6.2.8.1.(2),Size of Water Storage Tank,Variable-speed pressure booster systems shall be provided with a hydro-pneumatic storage tank sized to store a volume of water corresponding to at least 1 min of operation at 10% of the system’s design flow rate and pressure.,variable-speedpressureboostersystemsshallbeprovidedwithahydro-pneumaticstoragetanksizedtostoreavolumeofwatercorrespondingtoatleast1minofoperationat10%ofthesystem’sdesignflowrateandpressure.,37.0,6.0,2,8,1,2
1481707,157778.0,E,necb2015_divb,612.0,B,8.4.4.20.(1),Service Water Heating Systems,"Except as provided in Sentences 8.4.4.20.(2)to 8.4.4.20.(4), the reference building’s service water heating system shall be modeled as being identical to that of the proposed building as regards the following characteristics: storage capacity, power input, and energy type.","exceptasprovidedinsentences8.4.4.20.(2)to8.4.4.20.(4),thereferencebuilding’sservicewaterheatingsystemshallbemodeledasbeingidenticaltothatoftheproposedbuildingasregardsthefollowingcharacteristics:storagecapacity,powerinput,andenergytype.",38.0,8.0,4,4,20,1
1481715,157502.0,E,necb2015_divb,334.0,B,5.2.10.4.(5),Heat Recovery in Dwelling Units,"Where heat-recovery systems are required in multi-unit residential buildings, the minimum sensible-heat-recovery efficiency shall be 50%. (See Note A-5.2.10.4.(5).)","whereheat-recoverysystemsarerequiredinmulti-unitresidentialbuildings,theminimumsensible-heat-recoveryefficiencyshallbe50%.(seenotea-5.2.10.4.(5).)",19.0,5.0,2,10,4,5
1482138,157250.0,E,necb2015_divb,82.0,B,3.2.4.3.(2),Fenestration,"Metal and glass curtain walls that act as environmental separators shall have an air leakage rate not greater than 0.20 L/(s·m2) when a specimen prepared in accordance with Clause 6 of AAMA 501.5-07 Thermal Cycling of Exterior Walls is tested in accordance with ASTM E 283-04 Determining Rate of Air Leakage Through Exterior Windows, Curtain Walls, and Doors Under Specified Pressure Differences Across the Specimen at a pressure differential of 75 Pa.","metalandglasscurtainwallsthatactasenvironmentalseparatorsshallhaveanairleakageratenotgreaterthan0.20l/(s·m2)whenaspecimenpreparedinaccordancewithclause6ofaama501.5-07thermalcyclingofexteriorwallsistestedinaccordancewithastme283-04determiningrateofairleakagethroughexteriorwindows,curtainwalls,anddoorsunderspecifiedpressuredifferencesacrossthespecimenatapressuredifferentialof75pa.",72.0,3.0,2,4,3,2
1482393,157389.0,E,necb2015_divb,221.0,B,4.3.3.5.(2),Determination of Effective Annual Operational Times,"The effective annual daytime operational time of the non-daylighted area, teff,day,NDL,i, in h/a, shall be calculated using the following equation: teff,day,NDL,i=tday,i Focc,i F pers,iwheretday,i= annual operational time of space during daytime, in h, determined in accordance with Article 4.3.3.6., Focc,i= factor for occupancy control determined in accordance with Article 4.3.3.10., and Fpers,,i= factor for personal control determined in accordance with Article 4.3.3.10.","theeffectiveannualdaytimeoperationaltimeofthenon-daylightedarea,teff,day,ndl,i,inh/a,shallbecalculatedusingthefollowingequation:teff,day,ndl,i=tday,i?focc,i?fpers,iwheretday,i=annualoperationaltimeofspaceduringdaytime,inh,determinedinaccordancewitharticle4.3.3.6.,focc,i=factorforoccupancycontroldeterminedinaccordancewitharticle4.3.3.10.,andfpers,,i=factorforpersonalcontroldeterminedinaccordancewitharticle4.3.3.10.",60.0,4.0,3,3,5,2
1482997,157752.0,E,necb2015_divb,586.0,B,8.4.4.13.(1),Heat Pumps,"Except as provided in Sentence 8.4.4.13.(2), where the proposed building’s HVAC system includes a water loop heat pump that supplies conditioned air to a thermal block or conditioned water to a hydronic loop, the reference building’s HVAC system for that thermal block shall be selected using Table 8.4.4.7.-A. (See Note A-8.4.4.13.(1).)","exceptasprovidedinsentence8.4.4.13.(2),wheretheproposedbuilding’shvacsystemincludesawaterloopheatpumpthatsuppliesconditionedairtoathermalblockorconditionedwatertoahydronicloop,thereferencebuilding’shvacsystemforthatthermalblockshallbeselectedusingtable8.4.4.7.-a.(seenotea-8.4.4.13.(1).)",51.0,8.0,4,4,13,1
1483000,157765.0,E,necb2015_divb,599.0,B,8.4.4.17.(2),Fans,"Fan power, P, versus flow rate, F, shall be calculated using one of the following equations: IfP&lt;D,then F=EIfP D,then F=A+B P+C P2whereA, B, C, D, E = coefficients defined in Table 8.4.4.17. (see Note A-8.4.4.17.(2)).","fanpower,p,versusflowrate,f,shallbecalculatedusingoneofthefollowingequations:ifp&lt;d,thenf=eifp?d,thenf=a+b?p+c?p2wherea,b,c,d,e=coefficientsdefinedintable8.4.4.17.(seenotea-8.4.4.17.(2)).",32.0,8.0,4,4,17,2
1483011,157336.0,E,necb2015_divb,168.0,B,4.2.2.6.(4),Special Applications,"Except for night lighting in bathrooms that does not exceed 5 W, bathroom lighting in guest rooms and suites in commercial temporary lodgings shall be controlled by a separate device that automatically turns off such lighting within 20 min of the space being unoccupied. (See Note A-4.2.2.6.(2) and (4).)","exceptfornightlightinginbathroomsthatdoesnotexceed5w,bathroomlightinginguestroomsandsuitesincommercialtemporarylodgingsshallbecontrolledbyaseparatedevicethatautomaticallyturnsoffsuchlightingwithin20minofthespacebeingunoccupied.(seenotea-4.2.2.6.(2)and(4).)",49.0,4.0,2,2,6,4
1483685,157682.0,E,necb2015_divb,516.0,B,8.4.3.7.(1),Space Temperature Control,"Where the proposed building’s specifications do not specify the throttling ranges of the heating and cooling equipment, the energy model shall use a range of ±1°C.","wheretheproposedbuilding’sspecificationsdonotspecifythethrottlingrangesoftheheatingandcoolingequipment,theenergymodelshallusearangeof±1°c.",26.0,8.0,4,3,7,1
1483696,157398.0,E,necb2015_divb,230.0,B,4.3.3.10.(2),Determination of Factors for Occupancy Control and Personal Control,"The factor for personal control, Fpers,i, shall be set to 1. (See Note A-1.1.2.1.)","thefactorforpersonalcontrol,fpers,i,shallbesetto1.(seenotea-1.1.2.1.)",14.0,4.0,3,3,10,2
1484078,157207.0,E,necb2015_divb,39.0,B,3.2.1.1.(2),Protection of Insulation Materials,"Where any of the conditions described in Clauses 3.2.1.1.(1)(a)to 3.2.1.1.(1)(c) occur as a result of the designed building envelope system, their effect on the overall thermal transmittance of the insulation material shall be calculated in accordance with Article 3.1.1.5.","whereanyoftheconditionsdescribedinclauses3.2.1.1.(1)(a)to3.2.1.1.(1)(c)occurasaresultofthedesignedbuildingenvelopesystem,theireffectontheoverallthermaltransmittanceoftheinsulationmaterialshallbecalculatedinaccordancewitharticle3.1.1.5.",39.0,3.0,2,1,1,2
1484328,157669.0,E,necb2015_divb,503.0,B,8.4.3.3.(1),Building Envelope Components,"Where the solar absorptance of a building envelope component is not known, the energy model shall use a constant value of 0.7.","wherethesolarabsorptanceofabuildingenvelopecomponentisnotknown,theenergymodelshalluseaconstantvalueof0.7.",22.0,8.0,4,3,3,1
1484330,157710.0,E,necb2015_divb,544.0,B,8.4.4.5.(5),Lighting,"Except as provided in Sentence 8.4.4.5.(9), for the purpose of determining the primary and secondary sidelighted areas, the total fenestration area of each thermal block shall be modeled for each orientation as a single centered window with the following characteristics: a sill located 0.9 m above the floor, a window opening height of 1.8 m, and a width that would result in a window-to-wall ratio meeting the maximum FDWR value permitted by Article 3.2.1.4.","exceptasprovidedinsentence8.4.4.5.(9),forthepurposeofdeterminingtheprimaryandsecondarysidelightedareas,thetotalfenestrationareaofeachthermalblockshallbemodeledforeachorientationasasinglecenteredwindowwiththefollowingcharacteristics:asilllocated0.9mabovethefloor,awindowopeningheightof1.8m,andawidththatwouldresultinawindow-to-wallratiomeetingthemaximumfdwrvaluepermittedbyarticle3.2.1.4.",74.0,8.0,4,4,5,5
1484948,157437.0,E,necb2015_divb,269.0,B,5.2.3.1.(1),Application,"Except for equipment covered by Article 5.2.12.1. and whose minimum performance includes fan energy, this Subsection applies to all fan systems that are used for comfort heating, ventilating or air-conditioning, or any combination thereof, and for which the total of all fan motor nameplate ratings is 10 kW or more (see Note A-5.2.3.1.(2)).","exceptforequipmentcoveredbyarticle5.2.12.1.andwhoseminimumperformanceincludesfanenergy,thissubsectionappliestoallfansystemsthatareusedforcomfortheating,ventilatingorair-conditioning,oranycombinationthereof,andforwhichthetotalofallfanmotornameplateratingsis10kwormore(seenotea-5.2.3.1.(2)).",53.0,5.0,2,3,1,1
1484952,157578.0,E,necb2015_divb,412.0,B,6.2.8.2.(2),Pressure Control,"Except for safety devices, pressure-reducing devices shall not be installed on a pressure booster system. (See Note A-1.1.2.1.)","exceptforsafetydevices,pressure-reducingdevicesshallnotbeinstalledonapressureboostersystem.(seenotea-1.1.2.1.)",18.0,6.0,2,8,2,2
1485335,157231.0,E,necb2015_divb,63.0,B,3.2.2.4.(4),Thermal Characteristics of Doors and Access Hatches,"Access hatches that are part of a building envelope shall be insulated to a nominal thermal transmittance of not more than 1.3 W/(m2·K), exclusive of stiffeners or edge construction.","accesshatchesthatarepartofabuildingenvelopeshallbeinsulatedtoanominalthermaltransmittanceofnotmorethan1.3w/(m2·k),exclusiveofstiffenersoredgeconstruction.",29.0,3.0,2,2,4,4
1485582,157400.0,E,necb2015_divb,232.0,B,4.5.1.1.(1),Attributions to Acceptable Solutions,"For the purpose of compliance with this Code as required in Clause 1.2.1.1.(1)(b), the objective and functional statements attributed to the acceptable solutions in this Part shall be the objective and functional statements listed in Table 4.5.1.1. (See Note A-1.1.3.1.(1).)","forthepurposeofcompliancewiththiscodeasrequiredinclause1.2.1.1.(1)(b),theobjectiveandfunctionalstatementsattributedtotheacceptablesolutionsinthispartshallbetheobjectiveandfunctionalstatementslistedintable4.5.1.1.(seenotea-1.1.3.1.(1).)",40.0,4.0,5,1,1,1
1485583,157406.0,E,necb2015_divb,238.0,B,5.1.1.3.(2),Compliance,Back-up systems shall comply with the prescriptive requirements stated in Section 5.2.(See Note A-5.1.1.3.(2).),back-upsystemsshallcomplywiththeprescriptiverequirementsstatedinsection5.2.(seenotea-5.1.1.3.(2).),14.0,5.0,1,1,3,2
1486022,157256.0,E,necb2015_divb,88.0,B,3.2.4.4.(4),Doors,Loading docks that interface with truck boxes shall have weather seals that seal the truck box to the building.,loadingdocksthatinterfacewithtruckboxesshallhaveweathersealsthatsealthetruckboxtothebuilding.,19.0,3.0,2,4,4,4
1486285,157785.0,E,necb2015_divb,619.0,B,8.4.4.20.(8),Service Water Heating Systems,"Where the proposed building’s service water heating system comprises multiple water heaters, the reference building’s service water heating system shall be modeled with the same number of water heaters.","wheretheproposedbuilding’sservicewaterheatingsystemcomprisesmultiplewaterheaters,thereferencebuilding’sservicewaterheatingsystemshallbemodeledwiththesamenumberofwaterheaters.",29.0,8.0,4,4,20,8
1486908,157764.0,E,necb2015_divb,598.0,B,8.4.4.17.(1),Fans,"Where the HVAC system of a thermal block of the proposed building includes a fan that exhausts air directly to the outside and complies with Sentences 5.2.3.1.(2)and 5.2.10.1.(3), its flow rate, power demand, operating schedule and part-load performance shall be modeled identically in the reference building. (See Note A-8.4.3.5.)","wherethehvacsystemofathermalblockoftheproposedbuildingincludesafanthatexhaustsairdirectlytotheoutsideandcomplieswithsentences5.2.3.1.(2)and5.2.10.1.(3),itsflowrate,powerdemand,operatingscheduleandpart-loadperformanceshallbemodeledidenticallyinthereferencebuilding.(seenotea-8.4.3.5.)",49.0,8.0,4,4,17,1
1486920,157574.0,E,necb2015_divb,408.0,B,6.2.7.2.(2),Pool and Hot Tub Covers,"Where pools or tubs are heated to a temperature above 32°C, the covers described in Sentence 6.2.7.2.(1) shall have a nominal thermal transmittance of no more than 0.48 W/m2·°C. (See Note A-6.2.8.1.)","wherepoolsortubsareheatedtoatemperatureabove32°c,thecoversdescribedinsentence6.2.7.2.(1)shallhaveanominalthermaltransmittanceofnomorethan0.48w/m2·°c.(seenotea-6.2.8.1.)",32.0,6.0,2,7,2,2
1486923,157415.0,E,necb2015_divb,247.0,B,5.2.2.3.(5),Duct Sealing,Sealing tape shall not be used as the primary sealant for air-handling ducts and plenums.,sealingtapeshallnotbeusedastheprimarysealantforair-handlingductsandplenums.,15.0,5.0,2,2,3,5
1487331,157196.0,E,necb2015_divb,28.0,B,3.1.1.6.(5),Calculation of Fenestration and Door Areas,"In the calculation of allowable skylight area, the gross roof area shall be calculated as the sum of the areas of insulated roof including skylights.","inthecalculationofallowableskylightarea,thegrossroofareashallbecalculatedasthesumoftheareasofinsulatedroofincludingskylights.",25.0,3.0,1,1,6,5
1487350,157281.0,E,necb2015_divb,113.0,B,4.2.1.4.(1),Determination of the Installed Interior Lighting Power,"Except as provided in Sentences 4.2.1.4.(4)and 4.2.1.4.(5), the installed interior lighting power shall include all power used by the luminaires, including lamps, ballasts, transformers, and control devices.","exceptasprovidedinsentences4.2.1.4.(4)and4.2.1.4.(5),theinstalledinteriorlightingpowershallincludeallpowerusedbytheluminaires,includinglamps,ballasts,transformers,andcontroldevices.",27.0,4.0,2,1,4,1
1487611,157572.0,E,necb2015_divb,406.0,B,6.2.7.1.(2),Controls,"Except for pool pumps required by public health standards to operate on a 24-h basis, swimming pool pumps and swimming pool heaters shall be equipped with time switches or other controls that can be set to automatically turn off the pumps and heaters when their operation is not required.","exceptforpoolpumpsrequiredbypublichealthstandardstooperateona24-hbasis,swimmingpoolpumpsandswimmingpoolheatersshallbeequippedwithtimeswitchesorothercontrolsthatcanbesettoautomaticallyturnoffthepumpsandheaterswhentheiroperationisnotrequired.",49.0,6.0,2,7,1,2
1488019,157243.0,E,necb2015_divb,75.0,B,3.2.3.3.(4),Thermal Characteristics of Floors in Contact with the Ground,"Floors-on-ground with embedded heating ducts or cables or heating and cooling pipes shall have an overall thermal transmittance that is no greater than that shown in Table 3.2.3.1. for the applicable heating-degree-day category, and be insulated under their full area.","floors-on-groundwithembeddedheatingductsorcablesorheatingandcoolingpipesshallhaveanoverallthermaltransmittancethatisnogreaterthanthatshownintable3.2.3.1.fortheapplicableheating-degree-daycategory,andbeinsulatedundertheirfullarea.",40.0,3.0,2,3,3,4
1488233,157755.0,E,necb2015_divb,589.0,B,8.4.4.14.(2),Hydronic Pumps,"Where the proposed building uses more than one pump in a given hydronic system, the peak shaft power demand of the reference building’s pump shall be modeled as being identical to the combined peak shaft power demand of the proposed building’s pumps. (See Note A-8.4.4.14.(2).)","wheretheproposedbuildingusesmorethanonepumpinagivenhydronicsystem,thepeakshaftpowerdemandofthereferencebuilding’spumpshallbemodeledasbeingidenticaltothecombinedpeakshaftpowerdemandoftheproposedbuilding’spumps.(seenotea-8.4.4.14.(2).)",45.0,8.0,4,4,14,2
1488235,157770.0,E,necb2015_divb,604.0,B,8.4.4.18.(2),Supply Air Systems,"The supply airflow rate to a thermal block shall be modeled as being the greater of the airflow rate for heating, based on the peak heating load and a temperature difference of 21°C, the airflow rate for cooling, based on the peak cooling load and a temperature difference of 11°C, or the outdoor air ventilation rate supplied to the thermal block in the proposed building.","thesupplyairflowratetoathermalblockshallbemodeledasbeingthegreateroftheairflowrateforheating,basedonthepeakheatingloadandatemperaturedifferenceof21°c,theairflowrateforcooling,basedonthepeakcoolingloadandatemperaturedifferenceof11°c,ortheoutdoorairventilationratesuppliedtothethermalblockintheproposedbuilding.",65.0,8.0,4,4,18,2
1488238,157677.0,E,necb2015_divb,511.0,B,8.4.3.5.(2),Purchased Energy,"Where purchased energy is used for heating, the equipment used to provide this energy shall be modeled as a gas-fired modulating boiler that is sized for the peak heating load provided by the purchased energy system, and complies with Section 5.2.","wherepurchasedenergyisusedforheating,theequipmentusedtoprovidethisenergyshallbemodeledasagas-firedmodulatingboilerthatissizedforthepeakheatingloadprovidedbythepurchasedenergysystem,andcomplieswithsection5.2.",41.0,8.0,4,3,5,2
1488246,157639.0,E,necb2015_divb,473.0,B,8.4.2.7.(3),Internal and Service Water Heating Loads,The internal loads shall be adjusted for each time interval referred to in Sentence 8.4.2.2.(3) based on the applicable operating schedule in Note A-8.4.3.2.(1).,theinternalloadsshallbeadjustedforeachtimeintervalreferredtoinsentence8.4.2.2.(3)basedontheapplicableoperatingscheduleinnotea-8.4.3.2.(1).,24.0,8.0,4,2,7,3
1488896,157667.0,E,necb2015_divb,501.0,B,8.4.3.2.(2),"Operating Schedules, Internal Loads, Service Water Heating Loads and Set-point Temperature","Internal loads, service water heating loads, and illuminance levels used in the energy compliance calculations shall be representative of the proposed building’s type or space functions. (See Note A-8.4.3.2.(2).)","internalloads,servicewaterheatingloads,andilluminancelevelsusedintheenergycompliancecalculationsshallberepresentativeoftheproposedbuilding’stypeorspacefunctions.(seenotea-8.4.3.2.(2).)",29.0,8.0,4,3,2,2
1488899,157728.0,E,necb2015_divb,562.0,B,8.4.4.9.(1),Heating System,"Except as provided in Sentence 8.4.4.9.(2), the heating system serving each thermal block of the reference building shall be determined in accordance with Table 8.4.4.7.-A and this Article.","exceptasprovidedinsentence8.4.4.9.(2),theheatingsystemservingeachthermalblockofthereferencebuildingshallbedeterminedinaccordancewithtable8.4.4.7.-aandthisarticle.",28.0,8.0,4,4,9,1
1488901,157335.0,E,necb2015_divb,167.0,B,4.2.2.6.(3),Special Applications,Hotel suites shall have control devices meeting the requirements of Sentence 4.2.2.6.(2) at the entrance to each room.,hotelsuitesshallhavecontroldevicesmeetingtherequirementsofsentence4.2.2.6.(2)attheentrancetoeachroom.,18.0,4.0,2,2,6,3
1488907,157395.0,E,necb2015_divb,227.0,B,4.3.3.7.(4),Determination of Factor for Daylight Harvesting,"The daylight system control factor, CDL,ctrl,i, shall be set to the daylight system control factor for ""manual"" stated in Table 4.3.2.7.-A. (See Note A-4.3.3.7.(4).)","thedaylightsystemcontrolfactor,cdl,ctrl,i,shallbesettothedaylightsystemcontrolfactorfor""manual""statedintable4.3.2.7.-a.(seenotea-4.3.3.7.(4).)",24.0,4.0,3,3,7,4
1488909,157404.0,E,necb2015_divb,236.0,B,5.1.1.2.(3),Application,This Part does not apply to the existing components of systems that are extended to serve additions.,thispartdoesnotapplytotheexistingcomponentsofsystemsthatareextendedtoserveadditions.,17.0,5.0,1,1,2,3
1489535,157557.0,E,necb2015_divb,391.0,B,6.2.3.1.(2),Insulation,"Where piping insulation has a thermal conductivity, as determined in accordance with Sentence 6.2.3.1.(4), that is greater than the range given in Table 6.2.3.1., the thickness given in the Table shall be increased by the ratio u2/u1, where u1 is the value at the higher end of the conductivity range for the operating temperature and u2 is the measured thermal conductivity of the insulation at the mean rating temperature. (See Note A-6.2.3.1.(2) and (3).)","wherepipinginsulationhasathermalconductivity,asdeterminedinaccordancewithsentence6.2.3.1.(4),thatisgreaterthantherangegivenintable6.2.3.1.,thethicknessgiveninthetableshallbeincreasedbytheratiou2/u1,whereu1isthevalueatthehigherendoftheconductivityrangefortheoperatingtemperatureandu2isthemeasuredthermalconductivityoftheinsulationatthemeanratingtemperature.(seenotea-6.2.3.1.(2)and(3).)",74.0,6.0,2,3,1,2
