Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,National Article Title (FR),National Sentence Text (FR),P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,P/T Sentence Text (FR),Difference Type,Variation,Variation Label,Text Difference Tracked,P/T Article Title (FR),Exception,Comments,Text Difference Tracked (FR),Difference Type Updated,Exception Updated,Variation Updated
2015,QC,NPC,Div B,2.2.5.9.(2),"Plastic Pipe, Fittings and Solvent Cement Used Underground",Transition solvent cement shall only be used for joining an ABS drainage system to a PVC drainage system.,Adhésif pour joint de transition,2) L'adhésif pour joints de transition ne doit être utilisé que pour joindre un tuyau d'évacuation en ABS à un tuyau d'évacuation en PVC.,cpq2019,Div B,2.2.5.11.(1),Transition Solvent Cement,Transition solvent cement shall only be used for joining an ABS drainage system to a PVC drainage system.,"2) L'adhésif pour joints de transition ne doit être utilisé que pour joindre un tuyau
d'évacuation en ABS à un tuyau d'évacuation en PVC.",Common Sentence,No,,,,,,,,,
2015,QC,NPC,Div B,2.2.5.13.(1),Polypropylene Pipe and Fittings,"Polypropylene pipe and fittings used for hot and cold potablewater systems shall conform to CSA B137.1117 Polypropylene (PPR) Pipe and Fittings for Pressure Applications (See Note A2.2.5.13.(1).) (For a summary of pipe applications, see Note A2.2.5., 2.2.6. and 2.2.7.)",Tuyaux et raccords en polypropylène,"1) Les tuyaux et les raccords en polypropylène utilisés pour les réseaux d'alimentation en eau potable doivent être conformes à la norme CSAB137.11, « Polypropylene (PPR) Pipe and Fittings for Pressure Applications », (voir la note A2.2.5.14. 1)).",cpq2019,Div B,2.2.5.13.(1),Polypropylene Pipe and Fittings,Polypropylene pipe and fittings used for hot and cold potablewater systems shall conform to CSA B137.1117 Polypropylene (PPR) Pipe and Fittings for Pressure Applications (See Note A2.2.5.13.(1).),"Les tuyaux et les raccords en polypropylène utilisés pour les réseaux d'alimentation en eau potable doivent être conformes à la norme CSAB137.11, « Polypropylene (PPR) Pipe and Fittings for Pressure Applications », (voir la note A2.2.5.13. 1)).",Common Sentence,No,,,,,,,,,
2015,QC,NPC,Div B,2.2.5.14.(1),,,,,cpq2019,Div B,2.2.5.14.(1),Pipes and Fittings Made of Polyethylene of Raised Temperature Resistance,"Pipes made of polyethylene of raised temperature resistance (PERT) and fittings approved by the manufacturer and used in hot and cold potable water systems shall conform to CSAB137.18, Polyethylene of Raised Temperature Resistance (PERT) Tubing Systems for Pressure Applications (see Note A 2.2.5.14.(1).). (For a summary of pipe applications, see Note A2.2.5., 2.2.6. and 2.2.7.)","Les tubes en polyéthylène de meilleure résistance à la température (PERT) et les raccords approuvés par le fabricant utilisés dans les réseaux d’alimentation en eau potable chaude et froide doivent être conforme à la norme CSAB137.18, « Polyethylene of Raised Temperature Resistance (PERT) Tubing Systems for Pressure Applications » (voir la note A2.2.5.14 . 1)).",P/T Only,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.6.1.(3),,,,,cpq2019,Div B,2.2.6.1.(3),CastIron Drainage and Vent Pipe and Fittings,"Wall supports for water closets shall conform to (a) ASME A112.6.1M, Supports for OfftheFloor Plumbing Fixtures for Public Use , or (b) ASME A112.6.2, FramingAffixed Supports for OfftheFloor Water Closets with Concealed Tanks .","Les supports muraux de W.C. doivent être conformes à l’une des normes suivantes :
a) ASME A112.6.1M, « Supports for OfftheFloor Plumbing Fixture for Public Use »; ou
b) ASME A112.6.2, «  FramingAffixed Supports for OfftheFloor Water Clausets with Concealed Tanks ».",P/T Only,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.6.4.(1),CastIron Water Pipes,"Castiron water pipes shall conform to AWWA ANSI/AWWA C151/A21.5109 DuctileIron Pipe, Centrifugally Cast",Tuyaux en fonte d'alimentation en eau,"1) Les tuyaux en fonte pour l'alimentation en eau doivent être conformes à la norme ANSI/AWWAC151/A21.51, « DuctileIron Pipe, Centrifugally Cast, for Water ».",cpq2019,Div B,2.2.6.4.(1),CastIron Water Pipes,"Castiron water pipes shall conform to a) AWWA ANSI/AWWA C151/A21.5109 DuctileIron Pipe, Centrifugally Cast, or b) NQ 3623085, DuctileIron Pipes for Water Pressure Piping Systems  Characteristics and Test Methods .","Les tuyaux en fonte pour l'alimentation en eau doivent être conformes à l'une des normes suivantes:
a) ANSI/AWWAC151/A21.51, « DuctileIron Pipe, Centrifugally Cast, for Water »; ou
b) NQ 3623085, « Tuyaux en fonte ductile pour canalisations d'eau sous pression  Caractéristiques et méthodes d'essais ».",Common Sentence,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.7.9.(1),,,,,cpq2019,Div B,2.2.7.9.(1),Quick Connection PushFit Fittings,"Quick connection pushfit fittings shall conform to ASSE 1061, Performance Requirements for PushFit Fittings .","Les raccordspoussoirs à connexion rapide doivent être conformes à la norme ASSE 1061, « PushFit Fittings ».",P/T Only,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.5.(1),Saddle Hubs,"A saddle hub or fitting shall not be installed in drainage, venting or water systems. (See Note A2.2.10.5.(1).)",Selle et raccord à sellette,"1) Un réseau d'évacuation, un réseau de ventilation et un réseau d'alimentation en eau ne doivent comporter ni selle ni raccord à sellette (voir la note A2.2.10.5. 1)).",cpq2019,Div B,2.2.10.5.(1),Saddle Hubs,"A saddle hub or fitting shall not be installed in drainage, venting or water systems., except at the point of connection to a standpipe system (See Note A2.2.10.5.(1).)","Un réseau d'évacuation, un réseau de ventilation et un réseau d'alimentation en eau, sauf au point de raccordement avec une canalisation de protection incendie, ne doivent comporter ni selle ni raccord à sellette (voir la note A2.2.10.5. 1)).",Common Sentence,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.6.(1),Supply and Waste Fittings,Supply fittings shall conform to ASME/CSA ASME A112.18.12012/CSA B125.112 Plumbing Supply Fittings or CSA B125.312 Plumbing Fittings,Raccords d'alimentation et d'évacuation,"1) Les raccords d'alimentation doivent être conformes à l'une des normes suivantes :
a) ASME A112.18.1/CSA B125.1, « Plumbing Supply Fittings »; ou
b) CSA B125.3, « Plumbing Fittings ».",cpq2019,Div B,2.2.10.6.(1),Supply and Waste Fittings,"Plumbing supply fittings shall conform to ASME/CSA ASME A112.18.12012/CSA B125.112 Plumbing Supply Fittings or CSA B125.312 Plumbing Fittings CSA B125.5/IAPMO Z600, Flexible Water Connectors with Excess Flow ShutOff Devices , ASME A112.18.6/CSA B125.6, Flexible Water Connectors , ASME A112.4.14/CSA B125.14, Manually Operated Valves for Use in Plumbing Systems , ASSE 1037/ASME A112.1037/CSA B125.37, Performance Requirements for Pressurized Flushing Devices for Plumbing Fixtures , or ASSE 1070/ASME A112.1070/CSA B125.70, Performance Requirements for Water Temperature Limiting Devices .","Les raccords d'alimentation doivent être conformes à l'une des normes suivantes :
a) ASME A112.18.1/CSA B125.1, « Plumbing Supply Fittings »;
b) CSA B125.3, « Plumbing Fittings »;
c) CSA B125.5/IAPMO Z600, « Flexible water connectors with excess flow shutoff devices »;
d) ASME A112.18.6/CSA B125.6, « Flexible water connectors »;
e) ASME A112.4.14/CSA B125.14, « Manually operated valves for use in plumbing systems »;
f) ASSE 1037/ASME A112.1037/CSA B125.37, « Performances requirements for pressurized flushing devices for plumbing fixtures »; ou
g) ASSE 1070/ASME A112.1070/CSA B125.70, « Performance requirements for water temperature limiting devices».",Common Sentence,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.7.(1),Water Temperature Control,"Except as provided in Sentence 2.2.10.7.(2), valves supplying fixedlocation shower heads shall be individual pressurebalanced or thermostaticmixing valves conforming to ASME/CSA ASME A112.18.12012/CSA B125.112 Plumbing Supply Fittings",Contrôle de la température de l'eau,"1) Sous réserve du paragraphe 2), les robinets qui alimentent les pommes de douche fixes doivent être du type à pression autorégularisée ou du type mélangeur thermostatique, conformément à la norme ASME A112.18.1/CSA B125.1, « Plumbing Supply Fittings ».",cpq2019,Div B,2.2.10.7.(1),Water Temperature Control,"Except as provided in Sentence 2.2.10.7.(2) and (4), valves supplying shower heads or bathtubs shall be of the pressurebalanced, thermostatic , or combination pressurebalanced/thermostatic type and conform toASME/CSA ASME A112.18.12012/CSA B125.112 Plumbing Supply Fittings","Sous réserve des paragraphes 2) à 4), les robinets qui alimentent des pommes de douche ou des baignoires doivent être du type à pression autorégularisée, du type thermostatique ou du type à pression autorégularisée et thermostatique combinés, et être conformes à la norme ASME A112.18.1/CAN/CSAB125.1, « Plumbing Supply Fittings ».",Common Sentence,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.7.(2),Water Temperature Control,Individual pressurebalanced or thermostaticmixing valves shall not be required for shower heads having a single tempered water supply that is controlled by an automatic compensating valve conforming to CSA B125.312 Plumbing Fittings,Contrôle de la température de l'eau,"2) Il n'est pas obligatoire que les pommes de douche soient dotées de robinets à pression autorégularisée ou de mélangeurs thermostatiques si le réseau d'alimentation en eau chaude est commandé par un mélangeur automatique conforme à la norme CSA B125.3, « Plumbing Fittings ».",cpq2019,Div B,2.2.10.7.(2),Water Temperature Control,Valves supplying only shower heads need not be of one of the types referred to in Sentence (1) if the water supply is controlled by an automatic compensating valve conforming to CSA B125.312 Plumbing Fittings,"Les robinets alimentant seulement des baignoires n’ont pas à être de l’un des types mentionnés au paragraphe 1) lorsque l’alimentation en eau chaude est commandée par un mélangeur thermostatique conformes à la norme CAN/CSAB125.3, « Plumbing Fittings », ou par un limiteur de température automatique,  conformes à la norme ASSE 1070/ASME A112.1070/CSA B125.70, « Performance requirements for water temperature limiting devices ».",Common Sentence,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.7.(3),Water Temperature Control,"Mixing valves that supply shower heads shall be of the pressurebalanced, thermostatic, or combination pressurebalanced/thermostatic type capable of maintaining a water outlet temperature that does not exceed 49°C, and limiting thermal shock.",Contrôle de la température de l'eau,"3) Les robinets mélangeurs qui alimentent les pommes de douche doivent être du type à pression autorégularisée, du type thermostatique ou du type à pression autorégularisée et du type à mélangeur thermostatique combinés et doivent pouvoir :
a) maintenir une température de sortie de l'eau d'au plus 49 °C; et
b) limiter le choc thermique.",cpq2019,Div B,2.2.10.7.(3),Water Temperature Control,"Valves supplying only bathtubs need not be of one of the types referred to in Sentence (1) if the hot water supply is controlled by a thermostaticmixing valve conforming to CAN/CSAB125.3, Plumbing Fittings , or an automatic temperaturelimiting device conforming to ASSE 1070/ASME A112.1070/CSA B125.70, Performance Requirements for Water Temperature Limiting Devices","Les robinets alimentant seulement des pommes de douche n’ont pas à être de l’un des types mentionnés au paragraphe 1) lorsque l’alimentation en eau est commandée par un mélangeur automatique, conforme à la norme CAN/CSAB125.3, « Accessoires de robinetterie sanitaire ».",Common Sentence,Yes,,,,,,,,,
2015,QC,NPC,Div B,,,,,,cpq2019,Div B,2.2.10.7.(4),Water Temperature Control,"Except as provided in Sentence (5), valves supplying shower heads or bathtubs of a care occupancy or private seniors’ residence within the meaning of the Act respecting health services and social services (chapter S4.2) shall be of the thermostatic or combination pressurebalanced/thermostatic type and conform to ASME A112.18.1/CAN/CSA B125.1, Plumbing Supply Fittings . For the purposes of this Article, care occupancy means a building or part of a building housing persons who, because of their physical or mental state, need medical care or treatment.","Sous réserve du paragraphe 5), les robinets qui alimentent les pommes de douche ou les baignoires d’un établissement de soins ou d’une résidence privée pour aînés au sens de la Loi sur les services de santé et les services sociaux (L.R.Q., chapitre S4.2) doivent être du type thermostatique ou du type à pression autorégularisée et thermostatique combinés, et être conformes à la norme ASME A112.18.1/CAN/CSAB125.1, « Plumbing Supply Fittings ». Pour l’application du présent article, on entend par établissement de soins un bâtiment ou une partie de bâtiment abritant des personnes qui, à cause de leur état physique ou mental, nécessitent des soins ou des traitements médicaux.",P/T Only,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.7.(4),Water Temperature Control,The temperature of water discharging into a bathtub shall not exceed 49°C.,Contrôle de la température de l'eau,4) La température de sortie de l'eau dans une baignoire ne doit pas être supérieure à 49 °C.,cpq2019,Div B,2.2.10.7.(4),Water Temperature Control,"Except as provided in Sentence (5), valves supplying shower heads or bathtubs of a care occupancy or private seniors’ residence within the meaning of the Act respecting health services and social services (chapter S4.2) shall be of the thermostatic or combination pressurebalanced/thermostatic type and conform to ASME A112.18.1/CAN/CSA B125.1, Plumbing Supply Fittings . For the purposes of this Article, care occupancy means a building or part of a building housing persons who, because of their physical or mental state, need medical care or treatment.","Sous réserve du paragraphe 5), les robinets qui alimentent les pommes de douche ou les baignoires d’un établissement de soins ou d’une résidence privée pour aînés au sens de la Loi sur les services de santé et les services sociaux (L.R.Q., chapitre S4.2) doivent être du type thermostatique ou du type à pression autorégularisée et thermostatique combinés, et être conformes à la norme ASME A112.18.1/CAN/CSAB125.1, « Plumbing Supply Fittings ». Pour l’application du présent article, on entend par établissement de soins un bâtiment ou une partie de bâtiment abritant des personnes qui, à cause de leur état physique ou mental, nécessitent des soins ou des traitements médicaux.",Common Sentence,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.7.(5),,,,,cpq2019,Div B,2.2.10.7.(5),Water Temperature Control,"Valves supplying only bathtubs of a care occupancy or private seniors’ residence need not be of one of the types referred to in Sentence (4) if the hot water supply is controlled by a thermostaticmixing valve conforming to CAN/CSA B125.3, Plumbing Fittings , or an automatic temperaturelimiting device conforming to ASSE 1070/ASME A112.1070/CSA B125.70, Performance Requirements for Water Temperature Limiting Devices , installed within the limits of a bathroom.","Les robinets alimentant seulement les baignoires d’un établissement de soins ou d’une résidence privée pour aînés n’ont pas à être de l’un des types mentionnés au paragraphe 4) lorsque l’alimentation en eau chaude est commandée par un mélangeur thermostatique conformes à la norme CAN/CSAB125.3, « Plumbing Fittings », ou par un limiteur de température automatique,  conformes à la norme ASSE 1070/ASME A112.1070/CSA B125.70, « Performance requirements for water temperature limiting devices», installés dans les limites de la salle de bain.",P/T Only,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.7.(6),,,,,cpq2019,Div B,2.2.10.7.(6),Water Temperature Control,"Valves, mixing valves and limiting devices covered by Sentences (1) to (3) shall be adjusted to provide a water outlet temperature that does not exceed 49 °C. Those covered by Sentences (4) and (5) shall be adjusted to provide a water outlet temperature that does not exceed 43 °C.","Les robinets, mélangeurs et limiteurs visés par les paragraphes 1) à 3) doivent être ajustés pour fournir une température de sortie de l’eau d’au plus 49 °C. Ceux visés par les paragraphes 4) et 5) doivent être ajustés pour fournir une température de sortie de l’eau d’au plus 43 °C.",P/T Only,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.10.(1),BackSiphonage Preventers and Backflow Preventers,"Except as provided in Sentence 2.2.10.10.(2), backsiphonage preventers and backflow preventers shall conform to CSA B64.011 Definitions, General Requirements, and Test Methods for Vacuum Breakers and Backflow Preventers CSA B64.1.111 Atmospheric Vacuum Breakers (AVB) CSA B64.1.211 Pressure Vacuum Breakers (PVB) CSA B64.1.311 SpillResistant Pressure Vacuum Breakers (SRPVB) CSA B64.211 Hose Connection Vacuum Breakers (HCVB) CSA B64.2.111 Hose Connection Vacuum Breakers (HCVB) with Manual Draining Feature CSA B64.2.211 Hose Connection Vacuum Breakers (HCVB) with Automatic Draining Feature CSA B64.311 Dual Check Valve Backflow Preventers with Atmospheric Port (DCAP) CSA B64.411 Reduced Pressure Principle (RP) Backflow Preventers CSA B64.511 Double Check Valve (DCVA) Backflow Preventers CSA B64.611 Dual Check Valve (DuC) Backflow Preventers CSA B64.711 Laboratory Faucet Vacuum Breakers (LFVB) or CSA B64.811 Dual Check Valve Backflow Preventers with Intermediate Vent (DuCV)",Brisevide et dispositifs antirefoulement,"1) Sous réserve du paragraphe 2), les brisevide et les dispositifs antirefoulement doivent être conformes à l'une des normes suivantes :
a) CSA B64.0, « Définitions, exigences générales et méthodes d'essai relatives aux cassevide et aux dispositifs antirefoulement »;
b) CSA B64.1.1, « Cassevide atmosphériques (CVA) »;
c) CSA B64.1.2, « Cassevide à pression (CVP) »;
d) CSA B64.1.3, « Cassevide à pression antidéversement (CVPAD) »;
e) CSA B64.2, « Cassevide à raccordement de flexible (CVRF) »;
f) CSA B64.2.1, « Cassevide à raccordement de flexible (CVRF) à vidange manuelle »;
g) CSA B64.2.2, « Cassevide à raccordement de flexible (CVRF) à vidange automatique »;
h) CSA B64.3, « Dispositifs antirefoulement à deux clapets de retenue à orifice de décharge (DArOD) »;
i) CSA B64.4, « Dispositifs antirefoulement à pression réduite (DArPR) »;
j) CSA B64.5, « Dispositifs antirefoulement à deux clapets de retenue et robinets (DAr2CR) »;
k) CSA B64.6, « Dispositifs antirefoulement à deux clapets de retenue (DAr2C) »;
l) CSA B64.7, « Cassevide pour robinet de laboratoire (CVRL) »; ou
m) CSA B64.8, « Dispositif antirefoulement à deux clapets de retenue à ventilation intermédiaire (DAr2CVI) ».",cpq2019,Div B,2.2.10.10.(1),BackSiphonage Preventers and Backflow Preventers,"Except as provided in Sentence 2.2.10.10.(2), backsiphonage preventers and backflow preventers shall conform to CSA B64.011 Definitions, General Requirements, and Test Methods for Vacuum Breakers and Backflow Preventers CSA B64.1.111 Atmospheric Vacuum Breakers (AVB) CSA B64.1.211 Pressure Vacuum Breakers (PVB) CSA B64.1.311 SpillResistant Pressure Vacuum Breakers (SRPVB) CSA B64.1.4, Vacuum Breaker, Air Space Type (ASVB) CSA B64.211 Hose Connection Vacuum Breakers (HCVB) CSA B64.2.111 Hose Connection Vacuum Breakers (HCVB) with Manual Draining Feature CSA B64.2.211 Hose Connection Vacuum Breakers (HCVB) with Automatic Draining Feature CSA B64.311 Dual Check Valve Backflow Preventers with Atmospheric Port (DCAP) CSA B64.411 Reduced Pressure Principle (RP) Backflow Preventers CSA B64.511 Double Check Valve (DCVA) Backflow Preventers CSA B64.611 Dual Check Valve (DuC) Backflow Preventers CSA B64.711 Laboratory Faucet Vacuum Breakers (LFVB) or CSA B64.811 Dual Check Valve Backflow Preventers with Intermediate Vent (DuCV)","Sous réserve du paragraphe 2), les brisevide et les dispositifs antirefoulement doivent être conformes à l'une des normes suivantes :
a) CSA B64.0, « Définitions, exigences générales et méthodes d'essai relatives aux cassevide et aux dispositifs antirefoulement »;
b) CSA B64.1.1, « Cassevide atmosphériques (CVA) »;
c) CSA B64.1.2, « Cassevide à pression (CVP) »;
d) CSA B64.1.3, « Cassevide à pression antidéversement (CVPAD) »;
e) CSA B64.1.4, « Cassevide à espace d’air (CVEA) »;
f) CSA B64.2, « Cassevide à raccordement de flexible (CVRF) »;
g) CSA B64.2.1, « Cassevide à raccordement de flexible (CVRF) à vidange manuelle »;
h) CSA B64.2.2, « Cassevide à raccordement de flexible (CVRF) à vidange automatique »;
i) CSA B64.3, « Dispositifs antirefoulement à deux clapets de retenue à orifice de décharge (DArOD) »;
j) CSA B64.4, « Dispositifs antirefoulement à pression réduite (DArPR) »;
k) CSA B64.5, « Dispositifs antirefoulement à deux clapets de retenue et robinets (DAr2CR) »;
l) CSA B64.6, « Dispositifs antirefoulement à deux clapets de retenue (DAr2C) »;
m) CSA B64.7, « Cassevide pour robinet de laboratoire (CVRL) »; ou
n) CSA B64.8, « Dispositif antirefoulement à deux clapets de retenue à ventilation intermédiaire (DAr2CVI) ».",Common Sentence,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.10.(2),BackSiphonage Preventers and Backflow Preventers,Backsiphonage preventers for tanktype water closets (antisiphon fill valves) shall conform to CSA B125.312 Plumbing Fittings,Brisevide et dispositifs antirefoulement,"2) Les brisevide pour les W.C. à réservoir (robinet de remplissage antirefoulement) doivent être conforme à la norme CSA B125.3, « Plumbing Fittings ».",cpq2019,Div B,2.2.10.10.(2),BackSiphonage Preventers and Backflow Preventers,"Backsiphonage preventers for tanktype water closets (antisiphon fill valves) shall conform to ASSE 1002/ASME A112.1002/CSA B125.12, AntiSiphon Fill Valves for Water Closet Tanks","Les brisevide pour les W.C. à réservoir (robinet de remplissage antirefoulement) doivent être conforme à la norme ASSE 1002/ASME A112.1002/CSA B125.12, « Antisiphon fill valves for water closet tanks ».",Common Sentence,Yes,,,,,,,,,
2015,QC,NPC,Div B,,,,,,cpq2019,Div B,2.2.10.13.(1),Hot Water,,,Common Sentence,,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.13.(1),Solar Domestic Hot Water,Equipment for solar heating of potable water shall conform to CSA CAN/CSAF379 SERIES09 (excluding Supplement F379S111) Packaged Solar Domestic Hot Water Systems (LiquidtoLiquid Heat Transfer),Chauffeeau solaires d'usages ménager,"1) Le matériel de chauffage solaire de l'eau potable doit être conforme à la norme CAN/CSAF379 SÉRIE, « Chauffeeau solaires d'usage ménager (transfert de chaleur liquideliquide) ».",cpq2019,Div B,2.6.1.8.(1),Solar Domestic Hot Water Systems,Systems for solar heating of potable water shall be installed in conformance with CSA CAN/CSAF38308 Installation of Packaged Solar Domestic Hot Water Systems,"1) Les chauffeeau solaires d'usage ménager doivent être installés conformément à la norme CAN/CSAF383, « Installation des chauffeeau solaires d'usage ménager intégrés ».",Common Sentence,Yes,,,,,,,,,
2015,QC,NPC,Div B,,Solar Domestic Hot Water,,,,cpq2019,Div B,2.2.10.17.(1),Potable Water Treatment Systems,Systems for solar heating of potable water shall be installed in conformance with CSA CAN/CSAF38308 Installation of Packaged Solar Domestic Hot Water Systems,"1) Les dispositifs de désinfection de l’eau potable à l’aide d’ultraviolets destinés à satisfaire aux exigences du Règlement sur la qualité de l’eau potable (chapitre Q2, r. 40), doivent être conformes à l’une des normes suivantes : a) NSF/ANSI 55, « Ultraviolet Microbiological Water Treatment Systems »; b) CAN/CSA B483.1, « Systèmes de traitement de l’eau potable », s’ils sont destinés à être installés au point d’utilisation.",P/T Only,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.17.(1),Water Treatment Systems,"Pointofuse devices, including their disposable parts, used in potable water treatment systems shall conform to CSA CAN/CSAB483.107 Drinking Water Treatment Systems",Systèmes de traitement de l'eau,"1) Les dispositifs au point d’utilisation, y compris leurs pièces jetables, utilisés dans les systèmes de traitement de l’eau potable doivent être conformes à la norme CAN/CSAB483.1, « Systèmes de traitement de l'eau potable ».",cpq2019,Div B,2.2.10.17.(5),Potable Water Treatment Systems,"Potable water treatment units not covered by Sentences (1) to (4) shall conform to CAN/CSAB483.1, Drinking Water Treatment Systems .","Les dispositifs de traitement de l’eau potable non couverts aux paragraphes 1) à 4) doivent être conformes à la norme CAN/CSAB483.1, «Systèmes de traitement de l’eau potable ». ",Common Sentence,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.17.(2),,,Systèmes de traitement de l'eau,,cpq2019,Div B,2.2.10.17.(2),Potable Water Treatment Systems,"Reverse osmosis potable water treatment systems installed at the point of use and designed to meet the requirements of the Regulation respecting the quality of drinking water shall conform to CAN/CSAB483.1, Drinking Water Treatment Systems .","Les dispositifs de traitement de l’eau potable à osmose inverse installés au point d’utilisation et destinés à satisfaire aux exigences du Règlement sur la qualité de l’eau potable doivent être conformes à la norme CAN/CSAB483.1, « Systèmes de traitement de l’eau potable ».",P/T Only,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.17.(3),,,Systèmes de traitement de l'eau,,cpq2019,Div B,2.2.10.17.(3),Potable Water Treatment Systems,"Potable water distillation systems designed to meet the requirements of the Regulation respecting the quality of drinking water shall conform to (a) NSF/ANSI 62, Drinking Water Distillation Systems , or (b) CAN/CSAB483.1, Drinking Water Treatment Systems , if they are designed to be installed at the point of use.","Les dispositifs de traitement de l’eau potable à distillation destinés à satisfaire aux exigences du Règlement sur la qualité de l’eau potable doivent être conformes à l’une des normes suivantes :
a) NSF/ANSI 62, «Drinking Water Distillation Systems »; ou
b) CAN/CSAB483.1, «Systèmes de traitement de l’eau potable », s’ils sont destinés à être installés au point d’utilisation",P/T Only,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.17.(4),,,Systèmes de traitement de l'eau,,cpq2019,Div B,2.2.10.17.(4),Potable Water Treatment Systems,"Potable water treatment units not covered by Sentences (1) to (3) and designed to meet the requirements of the Regulation respecting the quality of drinking water shall conform to (a) NSF/ANSI 53, Drinking Water Treatment Units  Health Effects , or (b) CAN/CSAB483.1, Drinking Water Treatment Systems , if they are designed to be installed at the point of use.","Les dispositifs de traitement de l’eau potable non couverts aux paragraphes 1) à 3) et destinés à satisfaire aux exigences du Règlement sur la qualité de l’eau potable doivent être conformes à l’une des normes suivantes : 
a) NSF/ANSI 53,  «Drinking Water Treatment Units –  Health  Effects»; ou
b) CAN/CSAB483.1, «Systèmes de traitement de l’eau potable », s’ils sont destinés à être installés au point d’utilisation",P/T Only,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.18.(1),,,Clapets antiretour,,cpq2019,Div B,2.2.10.18.(1),Backwater Valves,"Backwater valves shall conform to (a) CSAB70, Cast Iron Soil Pipe, Fittings, and Means of Joining , (b) CAN/CSAB181.1, AcrylonitrileButadieneStyrene (ABS) Drain, Waste, and Vent Pipe and Pipe Fittings , (c) CAN/CSAB181.2, Polyvinylchloride (PVC) and Chlorinated Polyvinylchloride (CPVC) Drain, Waste, and Vent Pipe and Pipe Fittings , (d) CAN/CSAB182.1, Plastic Drain and Sewer Pipe and Pipe Fittings , or (e) ANSI/CAN/UL/ULC 1201, Sensor Operated Backwater Prevention Systems .","Les clapets antiretour doivent être conformes à l’une des normes suivantes:
a) CSAB70, « Tuyaux et raccords d'évacuation d'eaux usées en fonte et méthodes de raccordement » ;
b) CAN/CSAB181.1, « Tuyaux d'évacuation et de ventilation et raccords en acrylonitrilebutadiènestyrène (ABS) »;
c) CAN/CSAB181.2, «Tuyaux d’évacuation et de ventilation et raccords en poly(chlorure de vinyle) (PVC) et en poly(chlorure de vinyle) chloré (PVCC) »;
d) CAN/CSAB182.1, « Tuyaux d'évacuation et d'égout et raccords en plastique »; ou
e) ANSI/CAN/UL/ULC 1201, « Norme sur les systèmes de prévention de retour d’eau à capteurs ».",P/T Only,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.19.(1),,,Avaloirs de sol et avaloirs de douche,,cpq2019,Div B,2.2.10.19.(1),Floor Drains and Shower Drains,"Floor drains, including emergency floor drains, and shower drains installed on the floor shall conform to CSAB79, Commercial and Residential Drains and Cleanouts .","Les avaloirs de sol, y compris les avaloirs de sol d’urgence, et les avaloirs de douche installés à même le sol doivent être conformes à la norme CSAB79, « Avaloirs et regards de nettoyage pour usage commercial et d'habitation ».",P/T Only,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.20.(1),,,Avaloirs de toit,,cpq2019,Div B,2.2.10.20.(1),Roof Drains,"Roof drains shall conform to ASME A112.6.4, Roof, Deck, and Balcony Drains .","Les avaloirs de toit doivent être conformes à la norme ASME A112.6.4, «Roof, Deck, and Balcony Drains».",P/T Only,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.21.(1),,,Dispositifs d'amorçage de siphon,,cpq2019,Div B,2.2.10.21.(1),Trap Seal Primer Devices,"Trap seal primer devices shall conform to CAN/CSAB125.3, Plumbing Fittings .","Les dispositifs d’amorçage de siphon doivent être conformes à la norme CAN/CSAB125.3, « Accessoires de robinetterie sanitaire ». ",P/T Only,Yes,,,,,,,,,
2015,QC,NPC,Div B,2.2.10.22.(1),,,Supports et suspentes pour tuyauterie,,cpq2019,Div B,2.2.10.22.(1),Pipe Hangers and Supports,"Manufactured pipe hangers and supports shall conform to MSS SP58, Pipe Hangers and Supports – Materials, Design, Manufacture, Selection, Application, and Installation .","Les supports et les suspentes de tuyauterie qui sont manufacturés doivent être conformes à la norme MSS SP58, «Pipe Hangers and Supports  Materials, Design, Manufacture, Selection, Application, and Installation».",P/T Only,Yes,,,,,,,,,
