Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,National Article Title (FR),National Sentence Text (FR),P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,P/T Article Title (FR),P/T Sentence Text (FR),Difference Type,Variation,Variation Label,Text Difference Tracked,Exception,Comments,Text Difference Tracked (FR),Difference Type Updated,Exception Updated,Variation Updated
2015,NL,NBC,Div B,3.8.3.12.(1),Universal Washrooms ,"A universal washroom shall (a) be served by a barrier-free path of travel, (b) have a door complying with Article 3.8.3.6. that (i) has a latch-operating mechanism located 900 mm to 1?000 mm above the floor that complies with Sentence 3.8.3.8.(1) and is capable of being locked from the inside, and released from the outside in case of emergency, and (ii) if it is an outward swinging door that is 0t self-closing, has a door pull 0t less than 140 mm long located on the inside so that its midpoint is 0t less than 200 mm and 0t more than 300 mm from the hinged side of the door and 0t less than 900 mm and 0t more than 1?000 mm above the floor (see 0te A-3.8.3.11.(1)(c)(vi)), (c) have one lavatory conforming to Article 3.8.3.15., (d) have one water closet conforming to Article 3.8.3.13. and Sentence 3.8.3.11.(1), with a clear floor space at least 900 mm wide that is parallel and adjacent to the open side of the water closet, (e) have grab bars conforming to Clauses 3.8.3.11.(1)(e) and 3.8.3.11.(1)(f), (f) have a coat hook conforming to Clause 3.8.3.11.(1)(g), (g) have a toilet paper dispenser conforming to Clause 3.8.3.11.(1)(h), (h) unless a counter is provided, have a shelf located 0t more than 1?200 mm above the floor, and (i) be designed to permit a wheelchair to turn in an open space 0t less than 1?500 mm in diameter.",,,"S.30

NBC 3.8.3.12.(1)(h)",,3.8.3.12.(1),Individual washroom,"Where an individual washroom is provided for the use of persons with disabilities, those washrooms shall 
	 (a)	 be equipped with a door capable of being locked from the inside and released from the outside in case of emergency and which has 
	 (i)	 graspable latch operating and locking mechanisms located 0t less than 900 millimetres and 0t more than 1000 millimetres from the floor, and 
	 (ii)	 on outward swinging doors, a door pull 0t less than 140 millimetres long located on the inside so that its midpoint is 0t less than 200 millimetres and 0t more than 300 millimetres from the hinged side of the door and 0t less than 900 millimetres and 0t more than 1000 millimetres from the floor; 
	 (b)	 be provided with a sink conforming to section 29 of this Schedule; 
	 (c)	 be equipped with a toilet conforming to section 28 of this Schedule; 
	 (d)	 be equipped with grab bars conforming to paragraph 27(d) of this Schedule; 
	 (e)	 have 0 dimension less than 1700 millimetres; 
	 (f)	 have a clear space of at least 900 millimetres wide adjacent to the toilet; 
	 (g)	 have fixture clearances conforming to the fixture clearances described in sections 27 to 29 of this Schedule; 
	 (h)	 be equipped with a coat hook conforming to paragraph 27(e) of this Schedule and shelf located 0t more than 1200 millimetres above the floor; and 
	 (i)	 have a doorway conforming to section 18 of this Schedule. 

(h) unless a counter is provided, have a shelf located 0t more than 1200 mm above the floor, ",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,B651 6.3.1.2,,3.8.8.1.(1),General,"6.3.1.2.
A universal washroom shall be equipped with an emergency
call system that can be actuated by a control located inside the
washroom, which will activate audible and visual signal devices inside and outside of the washroom. A sign having lettering at
least 25 mm and posted above the emergency button shall indicate that signal devices will activate when the button is
pushed.
There shall be signage posted outside the washroom with instructions to passersby on how to retrieve the washroom key,
open the door, and render assistance in the event of an emergency.
If the door has an electric strike, it shall be automatically released when the alarm button is pressed so that assistance
can be provided.",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"B651 , 6.3.2",,3.8.8.1.(1),Washroom door,"6.3.2 Washroom door
A door to a universal washroom shall
a) comply with Clause 5.2;
b) have a locking mechanism on the inside that complies with Clause 4.2.4;
c) have a power-assisted door opener; and
d) be capable of being unlocked from the outside in an
emergency situation.",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"S.31.(1)
B651, 6.2.4.3
B651, 6.2.4.4",,3.8.8.1.(1),Washroom accessories,"Washrooms designated for use by persons with disabilities shall have soap, towel or other dispensers located 0t more than 1200 millimetres above the floor. 

6.2.4.3 Soap dispensers
Where a soap dispenser is provided at the accessible lavatory, it shall be
a) located within a 500 mm reach of a person seated at the lavatory;

c) operable with one hand to dispense soap on the palm of that hand (see Figure 42).

6.2.4.4 Towel dispensers/hand dryers
A towel dispenser and/or hand dryer adjacent to the accessible lavatory shall be
a) located within a 500 mm reach of a person seated at the lavatory;
b) 0 higher than 1100 mm; and
c) operable with one hand to dispense towels or activate hand dryer (see Figure 42).",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.31.(2),,3.8.8.1.(1),Washroom accessories,Toilet paper dispensers shall be located below the grab bar and 0t less than 460 millimetres above the floor. ,,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.2.8.(8),"Plumbing Facilities

Lavatories and Mirrors 

","Where mirrors are provided in a barrier-free washroom, atleast one mirror shall comply with Subsection 3.8.3.

Mirrors required by Sentence 3.8.2.8.(8) shall be mounted with their bottom edge 0t more than 1000 mm above the floor, or fixed in an inclined position so as to be usable by a person in a wheelchair. 

",,,"S.31.(3)

NBC 3.8.2.8.(8)",,3.8.2.8.(8),"Washroom accessories

Plumbing Facilities","Where a mirror is provided it shall be mounted so that the bottom edge is 0t more than 1000 millimetres above the floor. 

Where mirrors are provided in a barrier-free washroom, atleast one mirror shall comply with Subsection 3.8.3.",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.2.8.(10),"Plumbing Facilities

Showers
","Except within a suite of care occupancy or a suite of residential occupancy, where showers are provided in a building, atleast one shower stall in each group of showers shall comply with Subsection 3.8.3.

Showers required by Sentence 3.8.2.8.(10) shall (a) be 0t less than 1 500 mm wide and 900 mm deep, (b) have a clear floor space at the entrance to the shower that is 0t less than 900 mm deep and the same width as the shower, except that fixtures are permitted to project into that space provided they do 0t restrict access to the shower (see 0te A-3.8.3.16.(1)(b)), (c) have 0 doors or curtains that obstruct the controls or the clear floor space at the entrance to the shower, (d) have a slip-resistant floor surface, (e) have a threshold 0t more than 13 mm higher than the finished floor, and where it is higher than 6 mm, beveled to a slope 0 steeper than 1 in 2 (50%), (f) have two grab bars that (i) conform to Sentence 3.7.2.8.(1), (ii) one of which is 0t less than 1 000 mm long and located vertically on the side wall 50 mm to 80 mm from the adjacent clear floor space, with its lower end 600 mm to 650 mm above the floor, and, (iii) one of which is L-shaped and located on the wall opposite the entrance to the shower, with a horizontal member 0t less than 1 000 mm long mounted 750 mm to 870 mm above the floor and a vertical member 0t less than 750 mm long mounted 400 mm to 500 mm from the side wall on which the other vertical grab bar is mounted, (see 0te A-3.8.3.16.(1)(f)), (g) have a hinged seat that is 0t spring-loaded or a fixed seat with a smooth, slip-resistant surface and 0 rough edges, the seat being (i) 0t less than 450 mm wide and 400 mm deep, (ii) mounted on the same side wall as the vertical grabbar, at 460 mm to 480 mm above the floor, and (iii) designed to carry a minimum load of 1.3kN, (h) have a pressure-equalizing or thermostatic-mixing valve and other controls that (i) comply with Clause 3.8.3.8.(1)(b), (ii) are mounted on the wall opposite the entrance to the shower at 0t more than 1 200 mm above the floor and within reach of the seat, (i) have a hand-held shower head with 0t less than 1 800 mm of flexible hose located so that it (i) can be reached from aseated position, (ii) can be used in a fixed position at a height of 1 200 mm and 2 030 mm, and (iii) does 0t obstruct the use of the grabbars, and (j) have recessed soap holders that can be reached from the seated position.



",,,"S.32.(1)

B651, 6.5.2",,3.8.8.1.(1),"Showers

Showerheads","Where showers are provided, at least one shower stall shall be barrier-free and shall 
	 (a)	 have interior dimensions of 0t less than 900 millimetres by 900 millimetres; 
	 (b)	 have a clear floor space at the entrance to the shower 0t less than 900 millimetres deep and 1200 millimetres wide with the 1200 millimetres dimension parallel to the shower entrance, starting from the stall wall opposite the seat; 
	 (c)	 have a slip-resistant floor surface; 
	 (d)	 be equipped with a hinged seat that is 0t spring loaded or a fixed seat that is 
	 (i)	 0t less than 450 millimetres wide extending the full depth of the stall, less a space allowed for the shower curtain, 
	 (ii)	 mounted 430 millimetres to 480 millimetres above the floor, 
	 (iii)	 0t of wood construction, and 
	 (iv)	 designed to carry a minimum load of 1.3 kN; 
	 (e)	 be equipped with a horizontal grab bar which shall 
	 (i)	 be 0t less than 750 millimetres long, 
	 (ii)	 be mounted between 750 millimetres to 850 millimetres above the shower floor, 
	 (iii)	 be located on the wall opposite the entrance to the shower, 
	 (iv)	 be 0t less than 30 millimetres and 0t more than 40 millimetres in diameter, 
	 (v)	 have a clearance of 0t more than 35 millimetres and 0t more than 45 millimetres from the wall, and 
	 (vi)	 be installed to resist a load of 0t less than 1.4kN applied vertically or horizontally; 
	 (e.1)	 be equipped with a vertical grab bar which shall 
	 (i)	 be 0t less than 1000 millimetres long, 
	 (ii)	 be mounted starting 80 millimetres to 120 millimetres from the adjacent clear floor area between 600 to 650 millimetres above the shower floor, 
	 (iii)	 be located on the same wall as the controls for the shower, 
	 (iv)	 be 0t less than 30 millimetres and 0t more than 40 millimetres in diameter, 
	 (v)	 have a clearance of 0t more than 35 millimetres and 0t more than 45 millimetres from the wall, and 
	 (vi)	 be installed to resist a load of 0t less than 1.4kN applied vertically or horizontally; 
	 (f)	 have the temperature of the water controlled by a pressure-equalizing, or an automatic thermostatically controlled valve; 
	 (g)	 be equipped with faucets or other controls which can be operated with a closed fist from a seated position, or be electronically controlled; 
	 (h)	 be equipped with a hand-held shower head with 0t less than 1500 millimetres of flexible hose located so that it can be reached from the seated position and equipped with a support so that it can operate as a fixed shower head; and 
	 (i)	 have fully recessed soap holders which can be reached from the seated position. 

e) be protected with a valve in compliance with ASSE 1016/ ASMEA112.1016/ CSAB125.16.",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.32.(2),,3.8.8.1.(1),Showers,"Where a roll-in shower stall is provided, it shall 
	 (a)	 have interior dimensions of at least 750 millimetres by 1500 millimetres; 
	 (b)	 have a minimum clear floor space in front of the shower entrance of 900 millimetres by 1200 millimetres with the 1200 millimetres dimension parallel to the shower entrance; 
	 (c)	 have a slip-resistant floor surface; 
	 (d)	 have a bevelled threshold 0t more than 13 millimetres higher than the finished floor; 
	 (e)	 be equipped with one L-shaped bar or 2 grab bars in L-shaped configuration which shall 
	 (i)	 be 0t less than 750 millimetres by 900 millimetres with the 900 millimetres arm set horizontally between 700 millimetres to 800 millimetres from the shower floor, 
	 (ii)	 be mounted on the wall opposite the entrance to the shower so that 0t less than 300 millimetres of its length is at one side of the seat, 
	 (iii)	 shall conform to subparagraphs 27(d)(iv), (v) and (vi) of this Schedule; 
	 (f)	 be equipped with a seat conforming to paragraph (1)(d); 
	 (g)	 conform to paragraphs (1)(f), (g), (h) and (i). ",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"B651, 6.5.5.5.",,3.8.8.1.(1),Thresholds,"6.5.5.5 Thresholds
A threshold at the entrance to a roll-in shower shall
a) 0t exceed 13 mm in height; and
b) if between 7 and 13 mm in height, be bevelled at a slope 0t
steeper than the ratio of 1:2 (50%).",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.2.8.(11),Plumbing Facilities,"Where a bathtub is installed in a suite of residential occupancy required to be barrier-free, it shall comply with Subsection 3.8.3.",,,NBC 3.8.2.8.(11),,3.8.2.8.(11),Plumbing Facilities,"Where a bathtub is installed in a suite of residential occupancy required to be barrier-free, it shall comply with Subsection 3.8.3.",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.17.(1),Bathtubs,"Bathtubs required by Sentence 3.8.2.8.(11) shall (a) be located in a room with a clear floor space 0t less than 1 500 mm in diameter, (b) be 0t less than 1 500 mm long, (c) have a clear floor space 0t less than 750 mm wide adjacent to its entire length, (d) be capable of being accessed along its full length with 0 tracks mounted on its rim, (e) have faucets and other controls that (i) conform to Clause 3.8.3.8.(1)(b), and (ii) are located on the centreline or between the centreline of the bathtub and the exterior edge of the bathtub rim, at a maximum height of 450 mm above the rim, (f) have three grab bars (i) that conform to Sentence 3.7.2.8.(1), (ii) that are 0t less than 1 200 mm long, (iii) two of which are located vertically at each end of the bathtub, set 80 mm to 120 mm in from the outside edge of the bathtub, with their lower end 180 mm to 280 mm above the bathtub rim, and (iv) one of which is located horizontally along the length of the bathtub at 180 mm to 280 mm above the bathtub rim, (g) have a slip-resistant bottom surface, and (h)be equipped with a hand-held shower head with 0t less than 1 800 mm of flexible hose that can be used in a fixed position at aheight of 1 200 mm and 2 030 mm.",,,"NBC 3.8.3.17.(1)

B651 6.5.6.4",,3.8.3.17.(1),"Bathtubs
Enclosures","Bathtubs required by Sentence 3.8.2.8.(11) shall (a) be located in a room with a clear floor space 0t less than 1 500 mm in diameter, (b) be 0t less than 1 500 mm long, (c) have a clear floor space 0t less than 750 mm wide adjacent to its entire length, (d) be capable of being accessed along its full length with 0 tracks mounted on its rim, (e) have faucets and other controls that (i) conform to Clause 3.8.3.8.(1)(b), and (ii) are located on the centreline or between the centreline of the bathtub and the exterior edge of the bathtub rim, at a maximum height of 450 mm above the rim, (f) have three grab bars (i) that conform to Sentence 3.7.2.8.(1), (ii) that are 0t less than 1 200 mm long, (iii) two of which are located vertically at each end of the bathtub, set 80 mm to 120 mm in from the outside edge of the bathtub, with their lower end 180 mm to 280 mm above the bathtub rim, and (iv) one of which is located horizontally along the length of the bathtub at 180 mm to 280 mm above the bathtub rim, (g) have a slip-resistant bottom surface, and (h)be equipped with a hand-held shower head with 0t less than 1 800 mm of flexible hose that can be used in a fixed position at aheight of 1 200 mm and 2 030 mm.

Enclosures employing sliding doors or tracks on the rim shall 0t be provided on bathtubs.",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,B651 6.5.1,,3.8.8.1.(1),Water temperature,"6.5.1. Water temperature
The temperature of the water supplied to the shower or bathtub shall 0t
exceed 49°C.",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.2.11.(1),"Counters and Counters for Telephones
","Every counter more than 2 m long at which the public is served shall comply with Subsection 3.8.3. (See 0te A-3.8.2.11.(1).)(See also 0te A-3.8.2.3.)
",,,S.33.(1),,3.8.8.1.(1),Counters,All counters serving the public shall have at least one barrier-free section in conformance with subsections (2) and (3) and where a counter has more than one service area each service area shall have a barrier-free section in conformance with subsections (2) and (3). ,,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.19.(1),"Counters
","Counters required by Sentence 3.8.2.11.(1) shall have
a) at least one barrier-free section 0t less than 760mm long centred over a knee space conforming to Clause (c),
b) a surface 0t more than 865mm above the floor, and
c) except as provided in Sentence (2)and where the counter is intended to be used as a work surface, a knee space underneath it that is
i) 0t less than 760mm wide,
ii) 0t less than 685mm high, and
iii) 0t less than 485mm deep.",,,"S.33.(2)

",,3.8.8.1.(1),Counters,"Barrier-free counter surfaces shall 0t be more than 865 millimetres above the floor. 

",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,"3.8.3.19.(1)
","Counters
","Counters required by Sentence 3.8.2.11.(1) shall have
a) at least one barrier-free section 0t less than 760mm long centred over a knee space conforming to Clause (c), (b) a surface 0t more than 865mm above the floor, and (c) except as provided in Sentence (2)and where the counter is intended to be used as a work surface, a knee space underneath it that is
i) 0t less than 760mm wide,
ii) 0t less than 685mm high, and
iii) 0t less than 485mm deep.
",,,"S.33.(3)
",,3.8.8.1.(1),"Counters

","Knee space beneath barrier-free counters intended to be used as work surfaces shall be 0t less than 
	 (a)	 750 millimetres wide; 
	 (b)	 680 millimetres high; and 
	 (c)	 480 millimetres deep. 
",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"S.33.(4)

",,3.8.8.1.(1),Counters,"A clear space 0t less than 750 millimetres by 1200 millimetres shall be provided in front of the barrier-free counter. 


",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.19.(2),Counters,"A counter that is used in a cafeteria, or one that performs a similar function where at movement takes place parallel to the counter, need 0t provide a knee space underneath it.",,,NBC 3.8.3.19.(2),,3.8.3.19.(2),Counters,"A counter that is used in a cafeteria, or one that performs a similar function where at movement takes place parallel to the counter, need 0t provide a knee space underneath it.",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.2.11.(2),"Counters and Counters for Telephones 

Shelves or Counters for Telephones","Built-in shelves and counters provided for public telephones shall comply with Subsection 3.8.3.

Shelves or counters required by Sentence 3.8.2.11.(2) shall
a) be level,
b) be 0t less than 305mm deep,
c) have,for each telephone provided, a clear space 0t less than 250 mm wide
having 0 obstruction within 250 mm above the surface, and
d) have a section with a surface 0t more than 865 mm above the floor serving at least one telephone.


",,,"S.34.(1)
B651, 6.6.2.2",,3.8.8.1.(1),"Telephones

Operating devices","Where public telephones are required to be accessible, they shall 
	 (a)	 have a clear space of 740 millimetres wide by 1200 millimetres deep provided in front of the telephone; 
	 (b)	 have a built in shelf or counter 0t less than 500 millimetres wide by 350 millimetres deep with 0t less than 250 millimetres clear space above the shelf or counter; 
	 (c)	 have clearances as specified in subsections 33(2) and (3) of this Schedule; and 
	 (d)	 be identified by the international symbol of access. 

A telephone shall have
a) a keypad and function keys that comply with CSAT516; and
b) its operable parts, including the coin slot,
I) 0t more than 1370 mm from the floor; or
ii) 0t more than 1200 mm from the floor if the telephone is designed for use by seated persons.
",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"B651, 6.6.2.3
",,3.8.8.1.(1),Cord Length,"6.6.2.3 Cord length
The handset cord length shall be at least 1000 mm.

",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"B651, 6.6.2.4",,3.8.8.1.(1),Illumination,"6.6.2.4 Illumination
The illumination level measured at the operating devices, directory, and shelf shall be at least 200 lx.",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.20.(2),Shelves or Counters for Telephones ,"Where a wall-hung telephone is provided above the shelf or counter section described in Sentence 3.8.3.20.(1), it shall be located so that the receiver and coin slot are 0t more than 1?200 mm above the floor.",,,NBC 3.8.3.20.(2),,3.8.3.20.(2),Shelves or Counters for Telephones ,"Where a wall-hung telephone is provided above the shelf or counter section described in Sentence 3.8.3.20.(1), it shall be located so that the receiver and coin slot are 0t more than 1?200 mm above the floor.",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"S.34.(2)
B651 6.6.2.7.1.(a)",,3.8.8.1.(1),"Counters
Volume Control","In addition to subsection (1), for the deaf and hard of hearing persons, a public telephone shall 
	 (a)	 be equipped with a volume control; 
	 (b)	 have a flux coil; 
	 (c)	 have a teletype, TTY; and 
	 (d)	 be identified by international symbol of accessibility for the deaf and hard of hearing persons. 

a) comply with CSAT515;",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.2.8.(9),"Plumbing Facilities
 
Drinking Fountains ","Where drinking fountains are provided, at least one shall comply with Subsection 3.8.3.

Drinking fountains required by Sentence 3.8.2.8.(9) shall (a) be located along a barrier-free path of travel, (b) have a minimum clear floor space of 800 mm by 1 350 mm in front of it, (c) where it has frontal access, provide a knee clearance in accordance with Sentence 3.8.3.15.(1), (d) have a spout that (i) is located near the front of the unit, at a height between 750 mm and 915 mm above the floor, and (ii) directs water flow in a trajectory that is nearly parallel to the front of the unit, at a height 0t less than 100 mm, and (e) be equipped with controls that (i) activate automatically, or (ii) are located either on the front or on both sides of it and comply with Sentence 3.8.3.8.(1). ",,,"S.35
NBC 3.8.3.10.(1)(c ),(d)(ii)",,3.8.3.10.(1),Drinking fountains,"Where drinking fountains are provided, at least one shall be barrier-free and shall 
	 (a)	 have a spout located near the front of the unit 0t more than 915 millimetres above the floor; and 
	 (b)	 be equipped with controls that are easily operable from a wheelchair using one hand with a force of 0t more than 22 N or be automatically operable; 
	 (c)	 have a clear floor space of 750 millimetres deep by 1200 millimetres wide in front of the unit; and 
	 (d)	 have the horizontal projection conforming to the requirements of subsection 5(3) of this Schedule. 

 (c) where it has frontal access, provide a knee clearance in accordance with Sentence 3.8.3.15.(1), 
 (ii) directs water flow in a trajectory that is nearly parallel to the front of the unit, at a height 0t less than 100 mm,",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"B651, 6.1.4",,3.8.8.1.(1),Colour contrast,"A drinking fountain shall be colour-contrasted with the
background.",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"B651, 6.1.5",,3.8.8.1.(1),Cantilevered fountains,"6.1.5 Cantilevered fountains
A cantilevered drinking fountain shall
a) be cane-detectable, recessed, or otherwise located out of
the route of travel;
b) have a knee clearance between the bottom of the apron and
the floor at least 800 mm wide x 200 mm deep x 685 mm
high (see Figure 39); and
c) have a toe space at least 800 mm wide x 230 mm deep x
230 mm high.",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.36,,3.8.8.1.(1),Floor numbering,"Arabic numerals indicating the assigned floor number shall 
	 (a)	 be mounted permanently on the stair side of the wall at the latch side of doors to exit stair shafts; 
	 (b)	 be 0t less than 60 millimetres high, raised approximately 0.7 millimetres above the surface; 
	 (c)	 be located 1500 millimetres from the finished floor and 0t more than 300 millimetres from the door; and 
	 (d)	 be contrasting in colour with the surface on which they are applied. ",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,3.2.4.19.(1),Visual Signals,"1) Visual signal devices shall be installed in addition to alarm signals
a) in buildings or portions thereof intended for use primarily by persons with a hearing impairment,
b) in assembly occupancies in which music and other sounds associated with performances could exceed 100dBA,
c) in any floor area in which the ambient 0ise level is more than 87 dBA, and
d) in any floor area in which the occupants
i) use ear protection devices,
ii) are located in an audiometric booth, or
iii) are located in sound-insulating enclosures.
2) Visual signal devices required by Sentence (1) shall be installed so that the signal from at least one device is visible throughout the floor area or portion thereof in which they are installed. (See 0te A-3.2.4.19.(2).)",,,S.37,,3.8.8.1.(1),Visual alarm systems,"Where a fire alarm system is provided, it shall have lights that 
	 (a)	 flash at a frequency of approximately one Hz in conjunction with the audible emergency alarm; 
	 (b)	 are visual throughout the floor area or portion of it in which they are installed; 
	 (c)	 are located at exits and exit stair on each floor; 
	 (d)	 are installed in 0t less than one bedroom, sleeping area or dwelling unit and in 0t less than one for each 40 bedrooms, sleeping area or dwelling units, and in each accessible room, where provided; 
	 (e)	 are in public washrooms. ",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"B651, 4.6",,3.8.8.1.(1),Additional considerations,"B651 includes design requirements for additional consideration that are 0t covered by either NL Reg 1140/96 or NBC. B651 does 0t prescribe applicability; however, where these features are provided these requirements would apply.",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"B651, 5.7.2",,3.8.8.1.(1),Areas of Refuge,"B651 includes design requirements for areas of refuge that are 0t covered by either NL Reg 1140/96 or NBC. B651 does 0t prescribe applicability; however, where these features are provided these requirements would apply.",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"B651, 5.7.3",,3.8.8.1.(1),Evacuation plans,"5.7.3 Evacuation plans
An emergency evacuation plan shall
a) be mounted with the horizontal centreline 1500 ± 25 mm
from the floor;
b) be provided in at least a 14 point font;
c) be available in alternative formats; and
d) have signage that complies with Clause 4.5.",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"B651, 5.7.4",,3.8.8.1.(1),Access to secure areas,"B651 includes design requirements for access to secure areas that are 0t covered by either NL Reg 1140/96 or NBC. B651 does 0t prescribe applicability; however, where these features are provided these requirements would apply.",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"B651, 6.3.4",,3.8.8.1.(1),Adult change table,"B651 includes design requirements for adult change table that are 0t covered by either NL Reg 1140/96 or NBC. B651 does 0t prescribe applicability; however, where these features are provided these requirements would apply.",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"B651, 6.4",,3.8.8.1.(1),Change benches,"B651 includes design requirements for change benches that are 0t covered by either NL Reg 1140/96 or NBC. B651 does 0t prescribe applicability; however, where these features are provided these requirements would apply.",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"B651, 6.7",,3.8.8.1.(1),Seating,"B651 includes design requirements for seating that are 0t covered by either NL Reg 1140/96 or NBC. B651 does 0t prescribe applicability; however, where these features are provided these requirements would apply.",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"B651, 7",,3.8.8.1.(1),Residential accommodation,"B651 includes design requirements for residential accommodation that are 0t covered by either NL Reg 1140/96 or NBC. B651 does 0t prescribe applicability; however, where these features are provided these requirements would apply.",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"B651, 8.3, 8.4, 8.5,8.6,8.7,8.8",,3.8.8.1.(1),"Pedestrian crossing variations, Intersection design, Transit stops, Urban furniture and equipment, landscaping elements, temporary facilities","B651 includes design requirements for Exterior Access Routes including Pedestrian crossing variations, Intersection design, Transit stops, Urban furniture and equipment, landscaping elements, temporary facilities  that are 0t covered by either NL Reg 1140/96 or NBC. B651 does 0t prescribe applicability; however, where these features are provided these requirements would apply.",,,P/T Only,Yes,,,,,,,,
